symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日參考價,次日漲停價,次日跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1259,安心,33585,288,2503973,74.6,75.1,74.1,75.1,,0.1,75.0,7,75.2,1,14.53,74.56,"32,389,500",75.1,82.6,67.6,1.8,112.0,2.4,1.03
1264,德麥,9604,124,2926365,304.5,306.0,303.0,306.0,,1.0,306.0,1,306.5,1,16.78,304.7,"37,064,367",306.0,336.5,275.5,14.0,112.0,4.58,3.6
1268,漢來美食,31663,81,4875470,154.5,154.5,153.5,154.0,,0.0,153.5,10,154.5,14,20.24,153.98,"42,223,730",154.0,169.0,139.0,3.0,111.0,1.95,3.02
1301,台塑,5009202,4741,344052722,69.2,69.2,68.5,68.5,-,0.8,68.50,571,68.60,5,59.57,,,,,,,,,
1303,南亞,5785345,4599,324756344,56.0,56.5,56.0,56.0,-,0.4,56.00,222,56.10,5,70.0,,,,,,,,,
1304,台聚,1620868,1180,25806497,16.05,16.05,15.85,15.95,-,0.1,15.95,101,16.00,29,0.0,,,,,,,,,
1305,華夏,578775,610,10503559,18.1,18.2,18.1,18.15, ,0.0,18.15,1,18.20,23,30.76,,,,,,,,,
1307,三芳,1640471,1005,47397412,28.25,29.2,28.25,29.05,+,0.8,29.05,7,29.10,18,15.21,,,,,,,,,
1308,亞聚,820356,1329,15761135,19.35,19.35,19.15,19.15,-,0.15,19.15,190,19.25,21,95.75,,,,,,,,,
1309,台達化,806507,832,12475484,15.8,15.8,15.3,15.5,-,0.1,15.50,110,15.55,6,0.0,,,,,,,,,
1310,台苯,378792,577,5105690,13.45,13.55,13.45,13.45,-,0.05,13.45,73,13.50,1,0.0,,,,,,,,,
1312,國喬,1540493,926,20590209,13.45,13.45,13.3,13.35,-,0.05,13.35,13,13.40,39,0.0,,,,,,,,,
1313,聯成,1317251,576,17459193,13.3,13.35,13.15,13.35,+,0.15,13.30,6,13.35,33,0.0,,,,,,,,,
1314,中石化,20635799,5930,196344330,9.41,9.6,9.41,9.57,+,0.21,9.56,245,9.57,183,0.0,,,,,,,,,
1315,達新,40235,41,2908347,72.2,72.4,72.2,72.2, ,0.0,72.20,7,72.30,1,19.73,,,,,,,,,
1316,上曜,24820827,9598,477676558,18.95,19.85,18.6,19.3,+,1.2,19.30,69,19.35,31,0.0,,,,,,,,,
1319,東陽,11044770,8288,1348281115,118.0,125.0,117.5,125.0,+,6.5,124.50,2,125.00,275,24.51,,,,,,,,,
1321,大洋,58000,45,2006350,34.55,34.75,34.5,34.75,-,0.05,34.55,1,34.80,26,39.49,,,,,,,,,
1323,永裕,31454,408,973554,31.0,31.0,30.95,30.95,-,0.05,30.95,4,31.00,8,33.28,,,,,,,,,
1324,地球,67268,160,1030480,15.3,15.5,15.2,15.2,-,0.05,15.20,4,15.30,2,28.68,,,,,,,,,
1325,恆大,595526,481,17545470,28.95,29.75,28.95,29.45,+,0.55,29.45,4,29.50,8,140.24,,,,,,,,,
1326,台化,2461787,1790,136064850,55.2,55.6,55.1,55.1,-,0.5,55.10,256,55.20,33,37.74,,,,,,,,,
1336,台翰,42025,42,853254,20.45,20.45,20.25,20.35,,0.05,20.3,9,20.45,2,14.64,20.3,"78,818,419",20.35,22.35,18.35,0.41,112.0,2.01,0.91
1337,再生-KY,683491,395,4905371,7.25,7.29,7.14,7.14,-,0.08,7.14,79,7.19,1,0.0,,,,,,,,,
1338,廣華-KY,48644,286,1707216,35.05,35.6,35.0,35.1,+,0.05,35.00,5,35.20,1,0.0,,,,,,,,,
1339,昭輝,168012,154,11441466,67.1,68.7,67.1,68.4,+,1.3,68.30,6,68.40,1,11.63,,,,,,,,,
1340,勝悅-KY,88268,250,880247,9.98,10.0,9.95,9.98, ,0.0,9.97,1,10.00,6,0.0,,,,,,,,,
1341,富林-KY,20159,32,1306598,64.7,65.3,64.7,64.8,+,0.1,64.70,3,64.80,1,14.56,,,,,,,,,
1342,八貫,2585177,2270,353296317,129.5,140.0,129.5,138.0,+,8.5,138.00,13,138.50,39,18.57,,,,,,,,,
1402,遠東新,3041288,1951,99893865,32.7,32.95,32.65,32.85,+,0.25,32.85,81,32.90,55,21.33,,,,,,,,,
1409,新纖,1080180,619,16893401,15.55,15.7,15.55,15.7,+,0.15,15.65,22,15.70,58,33.4,,,,,,,,,
1410,南染,64749,68,2318434,35.7,36.05,35.6,35.7, ,0.0,35.70,3,36.00,1,59.5,,,,,,,,,
1413,宏洲,32320,31,291951,8.99,9.15,8.99,9.12,+,0.13,9.04,1,9.12,1,0.0,,,,,,,,,
1414,東和,728866,484,14234367,19.8,19.9,19.3,19.5,-,0.1,19.40,3,19.50,9,130.0,,,,,,,,,
1416,廣豐,863012,800,10471688,12.15,12.25,12.1,12.1, ,0.0,12.10,86,12.15,5,23.73,,,,,,,,,
1417,嘉裕,266502,478,3050823,11.35,11.5,11.35,11.45,+,0.05,11.45,3,11.50,16,0.0,,,,,,,,,
1418,東華,192179,192,6517646,32.85,34.3,32.85,33.25,-,0.45,33.20,16,33.25,5,44.93,,,,,,,,,
1419,新紡,25040,30,1139619,45.1,45.75,45.1,45.7,+,0.6,45.60,1,45.75,5,21.06,,,,,,,,,
1423,利華,65524,114,2033950,30.75,31.2,30.75,31.1,+,0.15,31.10,1,31.15,6,43.8,,,,,,,,,
1432,大魯閣,542126,1961,10791952,20.0,20.05,19.8,19.8,-,0.1,19.80,5,19.85,18,29.55,,,,,,,,,
1434,福懋,908102,873,20093697,22.1,22.25,22.05,22.2,+,0.1,22.15,6,22.20,55,85.38,,,,,,,,,
1435,中福,169,155,8604,,,,, ,0.0,48.55,1,51.80,1,0.0,,,,,,,,,
1436,華友聯,301404,306,34994153,117.0,117.5,114.5,115.0,-,1.5,114.50,21,115.00,1,12.12,,,,,,,,,
1437,勤益控,466317,342,15154872,31.85,33.0,31.85,32.7,+,0.85,32.65,1,32.70,30,11.6,,,,,,,,,
1438,三地開發,339443,237,15881986,45.2,47.7,45.2,47.2,+,2.1,47.20,4,47.30,1,0.0,,,,,,,,,
1439,雋揚,160767,143,4497801,28.55,28.55,27.55,27.75,-,0.45,27.75,4,27.95,1,13.88,,,,,,,,,
1440,南紡,1135584,541,17386414,15.2,15.4,15.2,15.3,+,0.1,15.30,59,15.35,90,12.05,,,,,,,,,
1441,大東,33538,111,458353,13.65,13.7,13.6,13.6,-,0.1,13.55,1,13.65,5,0.0,,,,,,,,,
1442,名軒,2206336,2022,99263799,44.1,45.5,44.1,45.2,+,1.3,45.20,7,45.25,22,9.6,,,,,,,,,
1443,立益物流,10869,37,309326,28.4,28.55,28.4,28.55,+,0.15,28.45,1,28.55,7,22.13,,,,,,,,,
1444,力麗,1518054,822,13921482,9.17,9.23,9.14,9.17,-,0.01,9.17,1,9.18,22,0.0,,,,,,,,,
1445,大宇,817573,475,17831281,21.6,22.0,21.55,21.85,+,0.4,21.80,16,21.85,2,2.83,,,,,,,,,
1446,宏和,206893,166,7029508,33.95,34.25,33.75,33.75,+,0.45,33.75,2,33.80,1,42.19,,,,,,,,,
1447,力鵬,1466783,537,11941363,8.06,8.2,8.03,8.17,+,0.06,8.16,2,8.17,3,0.0,,,,,,,,,
1449,佳和,558747,306,10706362,18.75,19.6,18.65,19.45,+,0.75,19.45,34,19.50,7,32.42,,,,,,,,,
1451,年興,78861,104,1525100,19.2,19.4,19.2,19.35,+,0.05,19.30,12,19.35,1,0.0,,,,,,,,,
1452,宏益,134546,133,2196460,16.25,16.4,16.25,16.35,+,0.05,16.35,1,16.40,12,41.92,,,,,,,,,
1453,大將,130220,124,1929628,14.5,14.95,14.5,14.9,+,0.4,14.85,4,14.90,1,26.14,,,,,,,,,
1454,台富,13737,32,217210,15.8,15.95,15.8,15.85,+,0.05,15.80,1,15.90,2,99.06,,,,,,,,,
1455,集盛,5797562,1613,85318694,14.4,15.0,14.4,14.95,+,0.55,14.90,22,14.95,72,0.0,,,,,,,,,
1456,怡華,56842,48,1104519,19.4,19.55,19.3,19.55,+,0.3,19.40,12,19.60,4,391.0,,,,,,,,,
1457,宜進,1693748,751,35114122,20.8,20.85,20.55,20.55,-,0.2,20.55,47,20.60,1,8.06,,,,,,,,,
1459,聯發,102543,150,969851,9.35,9.58,9.35,9.58,+,0.17,9.58,26,9.59,2,136.86,,,,,,,,,
1460,宏遠,2136628,700,18070823,8.47,8.54,8.31,8.39,-,0.01,8.39,3,8.40,6,0.0,,,,,,,,,
1463,強盛,52562,48,960649,18.15,18.35,18.15,18.35, ,0.0,18.30,1,18.35,2,28.23,,,,,,,,,
1464,得力,219753,217,2843182,12.9,13.0,12.9,12.95,+,0.05,12.90,107,12.95,2,99.62,,,,,,,,,
1465,偉全,427993,161,6458806,15.1,15.2,15.0,15.2,+,0.05,15.15,4,15.20,16,27.14,,,,,,,,,
1466,聚隆,259236,140,3510315,13.5,13.7,13.45,13.55,+,0.05,13.50,2,13.60,15,0.0,,,,,,,,,
1467,南緯,270580,230,2946908,10.85,10.95,10.85,10.9, ,0.0,10.90,3,10.95,35,0.0,,,,,,,,,
1468,昶和,57000,45,770200,13.65,13.65,13.4,13.65,-,0.1,13.40,1,13.65,1,80.29,,,,,,,,,
1470,大統新創,34011,24,702773,20.35,21.0,20.05,20.95,X,0.0,20.50,6,21.00,8,36.12,,,,,,,,,
1471,首利,1052082,625,17148386,15.95,16.7,15.8,16.6,+,0.65,16.55,1,16.60,31,0.0,,,,,,,,,
1472,三洋實業,25063,29,1907108,78.0,78.0,75.5,75.6,-,0.2,75.60,1,75.80,1,22.63,,,,,,,,,
1473,台南,120350,114,3690609,30.55,30.9,30.35,30.9,+,0.2,30.75,5,30.90,2,14.51,,,,,,,,,
1474,弘裕,113380,134,1378461,12.05,12.3,12.05,12.3,+,0.1,12.20,17,12.30,9,0.0,,,,,,,,,
1475,業旺,129317,104,6437272,48.85,50.7,48.8,50.7,+,1.5,50.40,2,50.70,5,12.04,,,,,,,,,
1476,儒鴻,440359,533,242079941,545.0,551.0,544.0,551.0,+,6.0,551.00,2,552.00,5,29.2,,,,,,,,,
1477,聚陽,2283066,2402,900391893,401.0,401.0,389.0,397.0,-,3.0,396.50,11,397.00,2,24.06,,,,,,,,,
1503,士電,8403447,11338,2528378872,314.0,317.0,289.5,295.5,-,24.5,295.00,12,295.50,13,65.52,,,,,,,,,
1504,東元,22815564,14266,1267205898,55.6,56.2,54.9,55.7,+,0.1,55.60,22,55.70,154,20.18,,,,,,,,,
1506,正道,160940,87,2584441,16.15,16.2,16.0,16.0,-,0.05,16.00,29,16.05,2,55.17,,,,,,,,,
1512,瑞利,54865,56,593189,10.6,10.85,10.6,10.85,+,0.05,10.70,5,10.85,30,271.25,,,,,,,,,
1513,中興電,58217420,56515,10578307436,188.0,189.5,175.0,176.0,-,11.0,176.00,315,176.50,57,54.83,,,,,,,,,
1514,亞力,27501505,18626,3064128127,114.0,115.0,108.0,111.0,-,3.0,110.50,193,111.00,235,36.04,,,,,,,,,
1515,力山,897049,841,44861305,49.35,50.7,49.25,49.7,+,0.25,49.70,20,49.85,3,29.24,,,,,,,,,
1516,川飛,25700,171,420872,16.4,16.4,16.3,16.4, ,0.0,16.35,11,16.40,3,48.24,,,,,,,,,
1517,利奇,365670,314,5871394,15.95,16.15,15.95,16.05,+,0.05,16.00,36,16.05,2,0.0,,,,,,,,,
1519,華城,1060705,2379,777259883,779.0,787.0,710.0,710.0,-,78.0,--,0,710.00,142,71.94,,,,,,,,,
1521,大億,81984,145,3343151,40.25,41.5,40.25,40.6,+,0.35,40.60,3,40.65,1,72.5,,,,,,,,,
1522,堤維西,8968019,5830,460946378,50.7,52.9,49.85,52.1,+,1.9,52.00,5,52.10,6,16.28,,,,,,,,,
1524,耿鼎,2960419,2215,103804074,34.85,35.6,34.6,35.6,+,0.85,35.60,19,35.65,15,16.71,,,,,,,,,
1525,江申,53269,46,3917360,73.5,73.9,73.4,73.8,+,0.3,73.50,4,73.80,1,13.42,,,,,,,,,
1526,日馳,150134,336,5128371,34.0,34.45,33.95,34.3,+,0.3,34.20,1,34.30,1,45.13,,,,,,,,,
1527,鑽全,244664,326,10116987,41.0,41.5,41.0,41.4,+,0.4,41.35,5,41.40,4,15.51,,,,,,,,,
1528,恩德,829893,829,11082931,13.2,13.5,13.2,13.3,-,0.05,13.30,64,13.35,21,0.0,,,,,,,,,
1529,樂事綠能,4619004,3234,164277369,36.55,36.55,35.1,35.15,-,1.4,35.15,20,35.20,10,38.21,,,,,,,,,
1530,亞崴,69394,128,2255314,32.45,32.8,32.25,32.5,+,0.05,32.45,4,32.55,3,14.91,,,,,,,,,
1531,高林股,132919,93,1772747,13.2,13.4,13.2,13.4,+,0.1,13.35,11,13.40,1,167.5,,,,,,,,,
1532,勤美,1606198,888,59315855,36.55,37.1,36.55,36.8,+,0.3,36.75,26,36.80,24,14.43,,,,,,,,,
1533,車王電,122820,96,5969000,48.3,48.95,48.3,48.55,-,0.05,48.50,37,48.55,1,0.0,,,,,,,,,
1535,中宇,641136,628,47237502,72.0,74.3,71.8,74.2,+,2.2,74.10,3,74.20,3,16.49,,,,,,,,,
1536,和大,625167,600,31686055,50.5,50.9,50.4,50.7,+,0.2,50.70,2,50.80,7,43.33,,,,,,,,,
1537,廣隆,126199,197,17652388,139.5,140.0,139.0,140.0,+,0.5,139.50,6,140.00,38,18.87,,,,,,,,,
1538,正峰,7531,29,146463,19.5,19.5,19.5,19.5,-,0.05,19.05,5,19.55,6,0.0,,,,,,,,,
1539,巨庭,84078,56,2069119,24.5,24.75,24.5,24.75,+,0.1,24.65,3,24.80,5,25.78,,,,,,,,,
1540,喬福,798120,466,15204077,18.9,19.15,18.9,18.95,+,0.05,18.95,29,19.05,10,14.58,,,,,,,,,
1541,錩泰,35001,26,1104431,31.15,31.8,31.15,31.8,+,0.7,31.80,1,32.05,1,21.78,,,,,,,,,
1558,伸興,106459,389,10439034,97.5,98.8,97.5,98.5,+,1.0,98.50,4,98.60,1,25.85,,,,,,,,,
1560,中砂,7101473,10493,1848554707,255.0,265.5,250.5,264.0,+,10.5,264.00,4,264.50,68,44.9,,,,,,,,,
1565,精華,83888,196,15825008,188.5,189.5,188.0,189.0,,1.0,189.0,3,189.5,1,17.45,188.64,"50,416,516",189.0,207.5,170.5,7.0,112.0,3.7,1.55
1568,倉佑,305779,207,9396022,30.4,30.95,30.4,30.75,+,0.35,30.70,12,30.75,12,11.52,,,,,,,,,
1569,濱川,253367,125,6231506,24.4,24.7,24.4,24.5,,0.1,24.45,34,24.55,2,,24.59,"121,447,441",24.5,26.95,22.05,1.0,112.0,4.08,0.94
1570,力肯,178874,190,5606210,31.85,31.85,31.0,31.0,,0.05,31.0,19,31.1,1,86.11,31.34,"51,500,839",31.0,34.1,27.9,1.0,112.0,3.23,1.78
1580,新麥,96114,150,15348222,160.0,161.0,158.0,159.0,,0.5,159.0,3,159.5,1,13.24,159.69,"50,230,242",159.0,174.5,143.5,9.0,112.0,5.66,2.8
1582,信錦,1315754,1193,115776711,87.7,88.6,87.0,88.4,+,1.0,88.30,3,88.40,2,19.39,,,,,,,,,
1583,程泰,70225,90,5396446,76.2,77.5,76.2,76.9,+,1.1,76.90,5,77.00,2,11.9,,,,,,,,,
1584,精剛,9604636,5524,342791675,34.6,36.2,34.55,36.05,,1.55,36.0,147,36.05,93,11.98,35.69,"192,470,533",36.05,39.65,32.45,1.5,112.0,4.16,1.88
1586,和勤,100514,82,3206671,32.1,32.1,31.8,32.0,,-0.05,31.9,1,32.0,17,,31.9,"86,312,302",32.0,35.2,28.8,0.13,112.0,0.41,1.78
1587,吉茂,1492606,1032,42483577,28.6,29.5,28.0,28.1,-,0.55,28.10,52,28.15,14,46.07,,,,,,,,,
1589,永冠-KY,511464,706,26650964,52.5,52.9,51.7,51.7,-,0.8,51.60,15,51.80,5,0.0,,,,,,,,,
1590,亞德客-KY,502458,777,565628245,,,,,+,10.0,"1,120.00",8,"1,125.00",4,32.16,,,,,,,,,
1591,駿吉-KY,211414,269,13173020,62.5,63.0,61.8,61.9,,-0.4,61.9,14,62.0,5,,62.31,"34,798,047",61.9,68.0,55.8,0.0,112.0,0.81,5.04
1593,祺驊,36452,41,1741106,47.75,47.8,47.7,47.75,,-0.05,47.7,3,47.9,1,37.3,47.76,"39,784,772",47.75,52.5,43.0,1.6,112.0,3.35,1.46
1595,川寶,13006,10,469768,36.15,36.15,36.1,36.15,,-0.05,36.1,3,36.15,2,26.39,36.12,"47,807,134",36.15,39.75,32.55,1.0,112.0,2.77,0.65
1597,直得,3194454,2636,246640792,78.0,79.5,74.8,76.0,+,0.6,76.00,10,76.10,11,67.86,,,,,,,,,
1598,岱宇,129440,113,3997916,31.15,31.25,30.5,30.85,-,0.35,30.85,3,30.90,6,0.0,,,,,,,,,
1599,宏佳騰,163815,443,5273871,32.35,32.8,31.55,32.4,,-0.15,32.35,1,32.5,1,,32.19,"74,528,764",32.4,35.6,29.2,0.0,112.0,0.0,1.24
1603,華電,48316919,26038,2149057569,44.0,47.4,41.1,47.25,+,4.15,47.20,37,47.25,116,15.8,,,,,,,,,
1604,聲寶,435165,529,12929864,29.55,29.8,29.55,29.7,+,0.1,29.70,7,29.75,4,14.85,,,,,,,,,
1605,華新,15565377,8408,585494232,37.75,37.9,37.25,37.5,-,0.4,37.50,154,37.55,18,29.53,,,,,,,,,
1608,華榮,108874689,47410,3267991360,29.35,31.8,27.7,30.35,+,1.3,30.35,94,30.40,60,13.61,,,,,,,,,
1609,大亞,70186848,35497,3159885530,45.0,45.8,44.05,44.05,+,0.25,44.05,299,44.10,26,11.65,,,,,,,,,
1611,中電,2566763,2340,45206726,17.85,17.85,17.45,17.5,-,0.15,17.50,13,17.55,7,38.04,,,,,,,,,
1612,宏泰,16805763,8580,530173504,31.6,32.25,30.6,31.45,-,0.1,31.40,8,31.45,245,15.8,,,,,,,,,
1614,三洋電,335037,194,13353953,39.3,40.2,39.3,39.85,+,0.55,39.85,4,39.95,10,32.14,,,,,,,,,
1615,大山,770885,769,45076071,58.2,59.6,57.7,58.4,-,0.3,58.40,26,58.50,3,18.19,,,,,,,,,
1616,億泰,15331828,7594,348445617,22.9,24.0,21.25,23.25,+,0.5,23.20,23,23.25,59,19.54,,,,,,,,,
1617,榮星,10508446,5235,202832218,19.1,20.0,18.5,20.0,+,1.5,20.00,7,20.05,17,222.22,,,,,,,,,
1618,合機,25254365,13877,977458788,38.55,39.65,37.25,39.25,+,0.7,39.20,5,39.25,47,19.53,,,,,,,,,
1626,艾美特-KY,70197,96,1132422,16.2,16.25,16.1,16.1,-,0.1,16.10,5,16.15,9,94.71,,,,,,,,,
1701,中化,484966,769,10966907,22.45,22.75,22.4,22.75,+,0.3,22.70,24,22.75,40,21.26,,,,,,,,,
1702,南僑,596817,617,34389795,57.4,57.8,57.3,57.8,+,0.3,57.70,5,57.80,18,13.76,,,,,,,,,
1707,葡萄王,349026,1436,55734117,158.0,160.5,158.0,160.0,+,1.5,160.00,5,160.50,46,16.31,,,,,,,,,
1708,東鹼,425139,369,13140976,30.75,31.0,30.75,30.95,+,0.2,30.95,2,31.00,79,0.0,,,,,,,,,
1709,和益,341065,476,6654831,19.45,19.6,19.45,19.55,+,0.05,19.50,65,19.55,2,22.22,,,,,,,,,
1710,東聯,573496,455,10305823,17.95,18.0,17.9,18.0,+,0.05,17.95,65,18.00,31,60.0,,,,,,,,,
1711,永光,1146679,921,22811205,19.55,20.1,19.55,19.85,+,0.3,19.85,15,19.90,8,124.06,,,,,,,,,
1712,興農,541980,571,20959199,38.4,39.0,38.4,38.8,+,0.35,38.80,17,38.85,6,15.52,,,,,,,,,
1713,國化,1498273,894,70883889,44.05,48.45,43.7,47.9,+,3.85,47.80,16,47.90,2,20.65,,,,,,,,,
1714,和桐,1647591,722,14480266,8.74,8.82,8.74,8.81,+,0.11,8.80,8,8.81,19,14.68,,,,,,,,,
1717,長興,1841534,1087,58120196,31.1,31.75,31.1,31.6,+,0.6,31.60,30,31.65,20,24.69,,,,,,,,,
1718,中纖,1374639,822,9981742,7.26,7.29,7.23,7.26, ,0.0,7.25,153,7.26,52,0.0,,,,,,,,,
1720,生達,398974,364,26354869,65.2,66.3,65.2,66.3,+,1.1,66.30,5,66.40,7,14.2,,,,,,,,,
1721,三晃,1350774,1566,20681450,15.3,15.55,15.1,15.2,-,0.15,15.15,22,15.20,5,0.0,,,,,,,,,
1722,台肥,1593152,1131,100377074,62.8,63.2,62.7,63.1,+,0.2,63.10,13,63.20,15,15.78,,,,,,,,,
1723,中碳,2054189,1628,246688702,117.5,122.5,117.0,122.0,+,5.0,121.50,39,122.00,2,19.74,,,,,,,,,
1725,元禎,4404636,1287,157883093,35.15,36.1,34.2,36.1,+,3.25,36.10,"8,888",--,0,32.82,,,,,,,,,
1726,永記,45863,139,3616189,78.6,79.2,78.4,79.1,+,0.5,79.00,2,79.20,11,15.42,,,,,,,,,
1727,中華化,2122199,1627,63850757,29.15,30.7,29.1,30.15,+,0.75,30.15,5,30.20,28,81.49,,,,,,,,,
1730,花仙子,28862,44,1629105,56.2,56.8,56.2,56.5,+,0.3,56.30,8,56.50,8,15.48,,,,,,,,,
1731,美吾華,377184,244,9798339,25.5,26.25,25.5,26.15,+,0.65,26.10,2,26.15,19,20.59,,,,,,,,,
1732,毛寶,229033,173,6349364,27.4,27.9,27.4,27.8,+,0.4,27.70,18,27.80,3,0.0,,,,,,,,,
1733,五鼎,436088,334,14740262,33.35,34.1,33.3,33.75,+,0.4,33.75,1,33.85,3,29.09,,,,,,,,,
1734,杏輝,1225156,707,44143704,35.6,36.2,35.5,36.15,+,0.55,36.15,70,36.20,53,16.14,,,,,,,,,
1735,日勝化,63801,40,1096609,17.0,17.5,17.0,17.25,+,0.25,17.25,5,17.35,1,22.7,,,,,,,,,
1736,喬山,272041,650,18988540,68.8,70.4,68.8,70.4,+,1.3,70.10,2,70.40,2,30.09,,,,,,,,,
1737,臺鹽,251396,361,8487886,33.8,33.85,33.65,33.75,-,0.05,33.75,6,33.85,3,22.5,,,,,,,,,
1742,台蠟,115304,55,1938022,16.8,16.95,16.8,16.95,,0.15,16.85,1,16.95,8,41.34,16.81,"93,559,300",16.95,18.6,15.3,0.0,112.0,0.0,1.2
1752,南光,248538,189,11717826,46.3,47.4,46.15,47.2,+,0.9,47.20,1,47.25,5,24.08,,,,,,,,,
1760,寶齡富錦,3065832,2844,341994885,106.5,114.0,106.5,111.5,+,5.5,111.50,62,112.00,14,123.89,,,,,,,,,
1762,中化生,192703,767,9542939,49.1,49.75,49.0,49.7,+,0.6,49.60,10,49.70,3,13.29,,,,,,,,,
1773,勝一,4355979,8556,841675015,187.0,197.5,185.0,193.0,+,9.0,192.50,7,193.00,17,30.59,,,,,,,,,
1776,展宇,79554,53,1378163,17.15,17.45,17.15,17.25,+,0.1,17.25,7,17.35,1,40.12,,,,,,,,,
1777,生泰,10050,12,842689,83.8,84.0,83.8,83.8,,0.0,83.8,1,84.0,1,14.88,83.85,"44,591,713",83.8,92.1,75.5,3.5,112.0,4.18,1.61
1781,合世,76554,85,1183661,15.5,15.6,15.2,15.6,,0.0,15.55,12,15.6,1,,15.46,"47,407,605",15.6,17.15,14.05,0.0,112.0,0.0,2.21
1783,和康生,60736,278,2780247,45.35,45.9,45.35,45.8,+,0.45,45.75,1,45.85,3,24.62,,,,,,,,,
1784,訊聯,130263,126,8136634,62.2,63.3,62.1,62.5,,0.4,62.2,6,62.5,2,37.43,62.46,"49,626,924",62.5,68.7,56.3,1.41847555,112.0,2.27,2.49
1785,光洋科,15993431,9471,792170744,47.8,50.8,47.7,50.1,,2.7,50.0,42,50.1,172,27.38,49.53,"596,443,243",50.1,55.1,45.1,1.50061598,111.0,3.0,2.31
