symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1101,台泥,44774881.0,20764.0,1467851005.0,32.6,33.3,32.4,32.45,+,0.1,32.45,58,32.50,33,31.5,,,,,,,,,
1102,亞泥,5341958.0,3829.0,221707625.0,41.8,41.9,41.15,41.4,-,0.65,41.35,7,41.40,17,13.49,,,,,,,,,
1103,嘉泥,529211.0,337.0,9204527.0,17.6,17.6,17.3,17.3,-,0.3,17.30,29,17.35,8,144.17,,,,,,,,,
1104,環泥,2110677.0,1544.0,68234345.0,32.7,32.8,32.05,32.2,-,0.55,32.20,28,32.40,15,10.29,,,,,,,,,
1108,幸福,1692901.0,631.0,27303302.0,16.35,16.4,16.0,16.15,-,0.15,16.10,17,16.15,84,12.42,,,,,,,,,
1109,信大,996505.0,369.0,19880168.0,19.45,19.45,19.05,19.2,-,0.25,19.15,50,19.25,2,9.55,,,,,,,,,
1110,東泥,276884.0,152.0,5090956.0,18.6,18.65,18.15,18.25,-,0.35,18.25,1,18.35,2,70.19,,,,,,,,,
1201,味全,729181.0,841.0,13496711.0,18.65,18.7,18.4,18.45,-,0.25,18.40,32,18.45,9,34.81,,,,,,,,,
1203,味王,13623.0,92.0,654604.0,48.15,48.25,47.65,48.2,X,0.0,48.20,1,48.75,1,26.78,,,,,,,,,
1210,大成,3428547.0,3034.0,189826877.0,56.1,56.2,55.1,55.2,-,1.1,55.20,39,55.30,54,11.48,,,,,,,,,
1213,大飲,37020.0,18.0,262122.0,7.1,7.1,7.07,7.07,-,0.04,7.07,9,7.19,9,0.0,,,,,,,,,
1215,卜蜂,807262.0,1336.0,83671296.0,106.0,106.0,103.0,103.5,-,1.5,103.50,80,104.00,18,13.44,,,,,,,,,
1216,統一,11512491.0,7914.0,863296306.0,75.8,76.2,74.5,74.5,-,2.2,74.50,58,74.60,10,23.06,,,,,,,,,
1217,愛之味,1797043.0,1264.0,21185271.0,11.9,11.95,11.7,11.7,-,0.2,11.70,421,11.75,18,28.54,,,,,,,,,
1218,泰山,1408612.0,1117.0,29398867.0,21.2,21.25,20.7,20.75,-,0.55,20.75,25,20.90,2,0.0,,,,,,,,,
1219,福壽,499299.0,330.0,9239416.0,18.6,18.65,18.45,18.45,-,0.2,18.40,105,18.45,4,19.63,,,,,,,,,
1220,台榮,546723.0,353.0,8087872.0,15.05,15.05,14.6,14.75,-,0.3,14.70,18,14.75,4,19.41,,,,,,,,,
1225,福懋油,19059.0,30.0,1087918.0,57.5,57.5,57.0,57.2,-,0.1,57.00,1,57.40,1,35.75,,,,,,,,,
1227,佳格,787900.0,733.0,29770543.0,38.1,38.15,37.55,37.65,-,0.5,37.65,6,37.70,8,27.89,,,,,,,,,
1229,聯華,2517990.0,3803.0,167787052.0,67.5,67.5,66.0,66.3,-,1.4,66.30,17,66.40,23,25.11,,,,,,,,,
