symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1101,台泥,13784643.0,8424.0,440448016.0,32.0,32.1,31.85,32.0,,0.0,32.00,349,32.05,22,31.07,,,,,,,,,
1102,亞泥,4817759.0,2709.0,193307011.0,40.0,40.35,39.85,40.35,+,0.35,40.30,15,40.35,16,14.06,,,,,,,,,
1103,嘉泥,454202.0,512.0,7932175.0,17.55,17.55,17.4,17.45,-,0.15,17.45,5,17.50,8,145.42,,,,,,,,,
1104,環泥,1731526.0,1481.0,53911061.0,31.2,31.3,30.95,31.25,+,0.05,31.20,38,31.25,20,9.33,,,,,,,,,
1108,幸福,753217.0,341.0,12107149.0,16.25,16.25,16.0,16.1,-,0.15,16.05,56,16.10,62,8.75,,,,,,,,,
1109,信大,872987.0,594.0,15480910.0,17.85,17.85,17.7,17.7,-,0.2,17.65,125,17.70,7,10.41,,,,,,,,,
1110,東泥,219004.0,86.0,3917668.0,17.8,17.95,17.8,17.9,-,0.05,17.85,15,17.95,9,38.09,,,,,,,,,
1201,味全,492282.0,371.0,9346698.0,18.95,19.05,18.9,18.95,,0.0,18.95,1,19.00,43,67.68,,,,,,,,,
1203,味王,52771.0,141.0,2762984.0,52.1,53.2,52.0,52.0,-,0.9,51.90,2,52.30,1,30.23,,,,,,,,,
1210,大成,1819594.0,2856.0,109395797.0,60.4,60.5,59.6,60.3,-,0.1,60.30,185,60.40,23,13.7,,,,,,,,,
1213,大飲,18200.0,7.0,128314.0,7.06,7.06,7.04,7.06,,0.0,7.04,10,7.06,2,0.0,,,,,,,,,
1215,卜蜂,725914.0,1712.0,72335493.0,99.3,100.0,98.6,99.9,+,0.6,99.90,22,100.00,127,14.48,,,,,,,,,
1216,統一,7733826.0,4557.0,593251229.0,76.7,77.0,76.2,76.8,+,0.3,76.80,1496,76.90,51,22.59,,,,,,,,,
1217,愛之味,1223740.0,695.0,14448671.0,11.8,11.95,11.75,11.75,-,0.1,11.75,253,11.80,13,35.61,,,,,,,,,
1218,泰山,988518.0,898.0,21356261.0,21.85,21.85,21.5,21.55,-,0.35,21.55,1,21.60,7,2.01,,,,,,,,,
