symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1101,台泥,18056928.0,8460.0,582674759.0,32.2,32.7,32.15,32.3,+,0.3,32.3,164,32.35,130,31.36,,,,,,,,,
1102,亞泥,4679398.0,3333.0,195167135.0,41.5,41.95,41.3,41.75,+,0.6,41.75,16,41.80,18,13.6,,,,,,,,,
1103,嘉泥,429813.0,284.0,7540766.0,17.7,17.7,17.45,17.55,+,0.1,17.55,2,17.60,58,146.25,,,,,,,,,
1104,環泥,2976082.0,1575.0,97322149.0,32.25,32.9,32.25,32.75,+,0.7,32.7,1,32.75,16,10.46,,,,,,,,,
1108,幸福,4176781.0,1600.0,68379669.0,16.1,16.75,16.05,16.7,+,0.8,16.65,12,16.70,8,12.85,,,,,,,,,
1109,信大,975576.0,439.0,19182472.0,19.6,19.8,19.5,19.65,+,0.2,19.6,95,19.65,14,9.78,,,,,,,,,
1110,東泥,296254.0,179.0,5334222.0,18.0,18.15,17.85,17.9,-,0.1,17.9,60,17.95,2,68.85,,,,,,,,,
1201,味全,271433.0,307.0,5114490.0,18.8,18.9,18.8,18.9,+,0.05,18.85,8,18.90,12,35.66,,,,,,,,,
1203,味王,7383.0,146.0,367720.0,49.0,50.2,49.0,50.2,X,0.0,49.9,1,50.30,1,27.89,,,,,,,,,
1210,大成,1095097.0,1314.0,63328088.0,57.4,58.1,57.4,58.0,+,0.4,58.0,54,58.10,31,12.06,,,,,,,,,
1213,大飲,130911.0,49.0,941786.0,7.1,7.26,7.1,7.21,+,0.1,7.17,1,7.20,8,0.0,,,,,,,,,
1215,卜蜂,878891.0,1883.0,96372816.0,112.0,112.0,108.0,109.0,-,3.0,109.0,6,109.50,27,14.16,,,,,,,,,
1216,統一,6143073.0,3726.0,463282851.0,74.5,75.9,74.5,75.4,+,0.1,75.4,232,75.60,1,23.34,,,,,,,,,
1217,愛之味,649554.0,700.0,7747085.0,11.95,11.95,11.9,11.95,+,0.05,11.9,190,11.95,66,29.15,,,,,,,,,
1218,泰山,511504.0,503.0,11107096.0,21.55,21.9,21.5,21.75,+,0.2,21.7,56,21.75,2,0.0,,,,,,,,,
1219,福壽,178708.0,193.0,3337095.0,18.65,18.7,18.65,18.7,+,0.05,18.65,33,18.70,28,19.89,,,,,,,,,
1220,台榮,291448.0,244.0,4443920.0,15.45,15.45,15.2,15.25,,0.0,15.25,11,15.30,21,20.07,,,,,,,,,
1225,福懋油,8316.0,17.0,466325.0,56.0,56.3,56.0,56.3,+,0.3,56.0,3,56.30,1,35.19,,,,,,,,,
1227,佳格,666672.0,567.0,25644874.0,38.2,38.8,38.2,38.8,+,0.55,38.75,2,38.80,15,28.74,,,,,,,,,
