symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
3631,晟楠,99204.0,90.0,4093445.0,41.1,41.9,41.05,41.2,,0.1,41.10,1,41.25,1,,41.26,81820909,41.20,45.30,37.10,0.0,112.0,0.0,2.67
3632,研勤,13165.0,305.0,173268.0,13.1,13.1,13.0,13.1,,0.2,13.10,1,13.50,2,119.09,13.16,40889738,13.10,14.40,11.80,0.0,112.0,0.0,3.62
3645,達邁,769925.0,798.0,33848096.0,44.3,44.9,43.3,43.7,+,0.05,43.70,19,43.90,7,0.0,,,,,,,,,
3646,艾恩特,47115.0,74.0,1429304.0,30.3,30.5,30.2,30.4,,0.0,30.25,2,30.40,8,22.52,30.34,39297371,30.40,33.40,27.40,1.5,112.0,4.93,2.23
3652,精聯,27024.0,26.0,760474.0,28.25,28.25,28.05,28.2,+,0.2,28.10,2,28.20,2,52.22,,,,,,,,,
3653,健策,1233415.0,2267.0,1071369394.0,890.0,900.0,853.0,866.0,-,3.0,866.00,101,870.00,1,53.06,,,,,,,,,
3661,世芯-KY,2139585.0,4403.0,6078489140.0,2805.0,2890.0,2800.0,2860.0,+,95.0,2860.00,5,2865.00,6,63.92,,,,,,,,,
3663,鑫科,304868.0,239.0,12826592.0,43.2,43.2,41.75,41.95,,-0.35,41.95,14,42.10,2,77.69,42.07,73501293,41.95,46.10,37.80,0.58697327,112.0,1.4,2.58
3664,安瑞-KY,784070.0,618.0,24105482.0,30.0,31.8,29.4,30.9,,1.7,30.90,2,31.20,12,,30.74,58580357,30.90,33.95,27.85,0.0,112.0,0.0,5.46
3665,貿聯-KY,1022927.0,912.0,231247431.0,227.5,228.5,224.5,227.0,+,1.0,227.00,4,227.50,10,16.0,,,,,,,,,
3666,光耀,1540908.0,1142.0,59887643.0,38.5,40.5,37.45,38.95,,0.5,38.90,26,38.95,10,,38.87,58735100,38.95,42.80,35.10,0.0,112.0,0.0,3.13
3669,圓展,68714.0,104.0,3232014.0,47.05,47.25,46.8,47.15,+,0.45,47.15,3,47.20,1,17.53,,,,,,,,,
3672,康聯訊,241668.0,181.0,5703299.0,24.8,24.8,22.25,22.25,,-2.25,22.25,3,23.10,1,,23.60,31790375,22.25,24.45,20.05,0.0,112.0,0.0,2.07
3675,德微,306460.0,1765.0,87273356.0,282.0,290.0,280.0,281.0,,3.0,281.00,10,282.50,1,41.75,284.78,54703923,281.00,309.00,253.00,6.7,111.0,2.38,8.93
3679,新至陞,61829.0,199.0,7522341.0,122.5,122.5,120.5,122.0,+,0.5,121.50,8,122.50,7,15.78,,,,,,,,,
3680,家登,1547500.0,1904.0,631181671.0,415.0,416.0,403.5,410.0,,5.5,409.00,4,410.00,7,40.04,407.87,94297504,410.00,451.00,369.00,7.50736239,112.0,1.83,4.76
3684,榮昌,14585.0,187.0,647678.0,45.05,45.05,44.0,44.0,,-1.05,44.10,2,45.00,3,37.61,44.41,30001674,44.00,48.40,39.60,0.8,112.0,1.82,2.18
3685,元創精密,32466.0,28.0,595236.0,18.25,18.45,18.25,18.25,,0.1,18.20,11,18.25,1,,18.33,79574000,18.25,20.05,16.45,0.0,112.0,0.0,1.75
3686,達能,8066055.0,3551.0,158797858.0,18.6,20.15,18.0,20.15,+,1.8,20.10,21,--,0,0.0,,,,,,,,,
3687,歐買尬,54595.0,249.0,4883445.0,89.4,90.0,88.8,89.7,,1.1,89.40,1,89.70,2,51.26,89.45,30059572,89.70,98.60,80.80,1.57424091,112.0,1.76,1.84
3689,湧德,1010444.0,737.0,62294753.0,62.0,62.7,61.1,61.2,,0.6,61.20,43,61.40,1,12.39,61.65,78725044,61.20,67.30,55.10,2.47,112.0,4.04,1.43
3691,碩禾,794984.0,727.0,116619660.0,147.0,151.0,143.0,145.0,,-0.5,145.00,7,145.50,5,,146.69,91883420,145.00,159.50,130.50,0.0,112.0,0.0,2.01
3693,營邦,308351.0,878.0,94707919.0,308.0,313.5,303.5,304.0,,2.0,304.00,8,304.50,2,12.61,307.14,38490694,304.00,334.00,274.00,10.0,112.0,3.29,4.15
3694,海華,690415.0,609.0,30351466.0,43.6,44.9,43.25,44.0,+,0.7,43.95,13,44.00,5,20.09,,,,,,,,,
3701,大眾控,442256.0,291.0,24382510.0,55.4,56.2,54.8,55.1,-,0.1,55.00,44,55.30,4,38.8,,,,,,,,,
3702,大聯大,7833621.0,6211.0,667966507.0,86.9,87.9,84.4,85.1,-,1.6,85.10,46,85.20,17,19.7,,,,,,,,,
3703,欣陸,24364091.0,11726.0,887033558.0,37.35,38.15,35.1,36.8,-,0.45,36.75,4,36.80,186,17.61,,,,,,,,,
3704,合勤控,807802.0,828.0,33622685.0,41.6,42.0,41.1,41.7,+,0.65,41.70,17,41.80,3,12.48,,,,,,,,,
3705,永信,243698.0,199.0,11809407.0,48.35,48.65,48.3,48.55,+,0.4,48.50,3,48.60,17,15.61,,,,,,,,,
3706,神達,6807050.0,3920.0,290305165.0,42.85,43.15,42.15,42.8,+,0.6,42.75,14,42.80,75,28.92,,,,,,,,,
3707,漢磊,3103389.0,2604.0,212463850.0,69.1,69.2,67.6,68.5,,1.5,68.50,4,68.60,38,342.5,68.46,333215747,68.50,75.30,61.70,0.0,112.0,0.0,4.13
