symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1101,台泥,17667908.0,8720.0,565515135.0,32.05,32.2,31.8,32.2,-,0.2,32.15,13,32.20,297,31.26,,,,,,,,,
1102,亞泥,4676844.0,3213.0,195280866.0,41.75,42.05,41.5,41.8,-,0.25,41.8,17,41.85,6,13.62,,,,,,,,,
1103,嘉泥,367175.0,232.0,6451940.0,17.6,17.7,17.5,17.55,-,0.2,17.5,70,17.60,21,146.25,,,,,,,,,
1104,環泥,3774659.0,944.0,123411354.0,32.6,33.0,32.5,32.65,+,0.05,32.65,56,32.75,16,10.43,,,,,,,,,
1108,幸福,1135665.0,521.0,18519976.0,16.45,16.45,16.2,16.35,+,0.05,16.3,94,16.35,5,12.58,,,,,,,,,
1109,信大,396181.0,270.0,7639362.0,19.35,19.4,19.2,19.35,,0.0,19.35,1,19.40,18,9.63,,,,,,,,,
1110,東泥,93114.0,67.0,1687964.0,18.3,18.4,18.05,18.2,+,0.05,18.05,40,18.20,5,70.0,,,,,,,,,
1201,味全,333815.0,343.0,6286209.0,18.9,18.9,18.8,18.8,-,0.15,18.8,8,18.85,3,35.47,,,,,,,,,
1203,味王,22839.0,78.0,1109404.0,48.65,48.85,48.2,48.75,-,0.3,48.55,1,49.10,1,27.08,,,,,,,,,
1210,大成,1731837.0,1183.0,99160624.0,57.3,57.5,57.1,57.2,-,0.2,57.2,126,57.30,14,11.89,,,,,,,,,
1213,大飲,60503.0,15.0,433541.0,7.15,7.18,7.12,7.12,,0.0,7.11,12,7.18,1,0.0,,,,,,,,,
1215,卜蜂,295856.0,739.0,31474925.0,106.5,107.0,106.0,106.0,-,1.0,106.0,84,106.50,2,13.77,,,,,,,,,
1216,統一,7764476.0,4019.0,593630789.0,75.9,76.8,75.6,76.8,+,0.4,76.7,24,76.80,126,23.78,,,,,,,,,
1217,愛之味,1078181.0,752.0,12797953.0,11.9,11.95,11.8,11.9,,0.0,11.85,171,11.90,32,29.02,,,,,,,,,
1218,泰山,1062776.0,747.0,22694132.0,21.5,21.6,21.2,21.35,-,0.15,21.3,113,21.35,7,0.0,,,,,,,,,
1219,福壽,291624.0,239.0,5460752.0,18.9,18.9,18.65,18.65,-,0.25,18.65,40,18.70,5,19.84,,,,,,,,,
1220,台榮,367360.0,225.0,5509234.0,15.05,15.1,14.95,14.95,-,0.1,14.95,11,15.00,12,19.67,,,,,,,,,
1225,福懋油,25266.0,33.0,1441575.0,56.9,57.2,56.9,57.1,+,0.4,56.8,2,57.30,3,35.69,,,,,,,,,
1227,佳格,362180.0,373.0,13855778.0,38.2,38.4,38.2,38.25,-,0.15,38.2,39,38.25,1,28.33,,,,,,,,,
1229,聯華,675609.0,935.0,45581953.0,67.5,67.7,67.3,67.5,-,0.2,67.5,6,67.60,35,25.57,,,,,,,,,
1231,聯華食,251224.0,535.0,24227543.0,97.0,97.0,96.0,96.7,-,0.3,96.5,1,96.80,3,24.61,,,,,,,,,
1232,大統益,44229.0,134.0,6456768.0,145.5,146.5,145.5,145.5,,0.0,145.5,12,146.00,3,19.32,,,,,,,,,
1233,天仁,23123.0,136.0,778216.0,33.9,33.9,33.5,33.6,-,0.4,33.6,9,33.70,1,31.7,,,,,,,,,
1234,黑松,128947.0,141.0,5362758.0,41.5,41.75,41.45,41.65,+,0.15,41.6,9,41.65,1,17.65,,,,,,,,,
1235,興泰,5012.0,6.0,413284.0,82.5,82.5,82.3,82.3,+,0.1,82.0,5,82.60,4,31.53,,,,,,,,,
1236,宏亞,13649.0,53.0,318520.0,23.4,23.45,23.3,23.45,+,0.1,23.35,5,23.45,1,130.28,,,,,,,,,
1240,茂生農經,69407.0,254.0,3602852.0,52.1,53.0,51.7,53.0,,0.7,52.00,1,52.40,2,12.86,51.91,39370158,53.00,58.30,47.70,2.7,112.0,5.09,1.54
1256,鮮活果汁-KY,14586.0,169.0,3408465.0,233.5,234.0,233.5,233.5,,0.0,233.0,2,234.00,1,18.82,,,,,,,,,
1259,安心,4068.0,11.0,305393.0,75.0,75.2,75.0,75.0,,-0.2,74.90,1,75.00,2,14.51,75.07,32389500,75.00,82.50,67.50,1.8,112.0,2.4,1.03
1264,德麥,9985.0,111.0,3045202.0,304.5,305.0,304.5,305.0,,1.0,304.00,3,305.50,6,16.72,304.98,37064367,305.00,335.50,274.50,14.0,112.0,4.59,3.59
1268,漢來美食,62069.0,94.0,9442463.0,153.0,153.0,151.5,152.5,,0.0,152.00,2,152.50,3,20.04,152.13,42223730,152.50,167.50,137.50,3.0,111.0,1.97,2.99
