symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1101,台泥,8808852.0,8627.0,287231225.0,32.8,32.9,32.5,32.65,-,0.15,32.6,297,32.65,140,27.67,,,,,,,,,
1102,亞泥,2176865.0,1764.0,87403134.0,40.1,40.25,40.05,40.2,+,0.05,40.15,16,40.20,72,14.01,,,,,,,,,
1103,嘉泥,223731.0,274.0,4032670.0,17.9,18.1,17.9,18.05,+,0.15,18.05,1,18.10,61,69.42,,,,,,,,,
1104,環泥,924016.0,598.0,26786616.0,29.15,29.2,28.9,28.9,-,0.25,28.9,68,28.95,13,8.63,,,,,,,,,
1108,幸福,714659.0,374.0,11105656.0,15.75,15.75,15.45,15.55,-,0.2,15.55,12,15.60,42,8.45,,,,,,,,,
1109,信大,318785.0,254.0,5637637.0,17.75,17.75,17.6,17.7,-,0.05,17.65,16,17.75,16,10.41,,,,,,,,,
1110,東泥,226504.0,48.0,4100203.0,18.15,18.2,18.0,18.15,+,0.1,18.05,7,18.15,6,38.62,,,,,,,,,
1201,味全,183696.0,323.0,3448348.0,18.8,18.8,18.7,18.8,,0.0,18.75,6,18.80,36,67.14,,,,,,,,,
1203,味王,5343.0,87.0,292403.0,54.6,55.1,54.6,54.7,-,0.3,54.7,1,54.80,1,31.8,,,,,,,,,
1210,大成,1879171.0,1375.0,109135027.0,58.1,58.7,57.8,57.8,-,0.2,57.8,77,58.00,32,13.14,,,,,,,,,
1213,大飲,40231.0,22.0,284720.0,7.09,7.1,7.02,7.1,+,0.01,7.1,2,7.14,3,0.0,,,,,,,,,
1215,卜蜂,266814.0,486.0,25756934.0,96.4,96.7,96.2,96.6,+,0.2,96.5,11,96.60,4,14.0,,,,,,,,,
1216,統一,13497843.0,8660.0,1020924642.0,74.6,76.1,74.5,76.1,+,1.5,75.8,116,76.10,204,22.38,,,,,,,,,
1217,愛之味,1013937.0,619.0,12315686.0,12.25,12.25,12.05,12.1,-,0.1,12.1,22,12.15,99,36.67,,,,,,,,,
1218,泰山,432377.0,669.0,9041892.0,21.1,21.1,20.85,20.85,-,0.2,20.85,61,20.90,59,1.95,,,,,,,,,
1219,福壽,453702.0,241.0,8699983.0,19.1,19.3,19.1,19.1,,0.0,19.1,88,19.15,9,25.47,,,,,,,,,
1220,台榮,86093.0,97.0,1213445.0,14.15,14.15,14.0,14.05,,0.0,14.05,3,14.10,14,31.93,,,,,,,,,
1225,福懋油,20919.0,31.0,1152622.0,55.2,55.2,54.9,55.2,,0.0,55.1,1,55.30,2,48.42,,,,,,,,,
1227,佳格,584858.0,549.0,22322615.0,38.5,38.6,38.0,38.05,-,0.35,38.05,26,38.10,5,29.27,,,,,,,,,
1229,聯華,732867.0,1127.0,47647056.0,65.3,65.3,64.9,64.9,-,0.2,64.9,41,65.00,2,25.65,,,,,,,,,
1231,聯華食,163649.0,309.0,14366349.0,87.8,88.0,87.5,87.5,-,0.1,87.5,8,87.60,3,28.41,,,,,,,,,
1232,大統益,33940.0,204.0,4800007.0,141.0,142.0,141.0,141.0,-,0.5,141.0,35,141.50,2,20.09,,,,,,,,,
1233,天仁,13410.0,22.0,470440.0,35.0,35.15,35.0,35.15,,0.0,35.05,2,35.10,1,30.57,,,,,,,,,
1234,黑松,92262.0,130.0,3707977.0,40.2,40.2,40.15,40.15,,0.0,40.15,19,40.20,37,16.73,,,,,,,,,
1235,興泰,44062.0,37.0,3655222.0,83.2,83.4,82.5,83.4,+,0.3,83.0,2,83.20,1,51.8,,,,,,,,,
1236,宏亞,24471.0,85.0,580175.0,24.1,24.1,23.55,23.7,,0.0,23.7,1,23.75,1,55.12,,,,,,,,,
1240,茂生農經,20690.0,26.0,1011037.0,48.85,49.05,48.55,49.05,,0.1,49.05,1,49.10,2,17.52,48.87,39370158,49.05,53.90,44.15,2.7,112.0,2.45,1.51
1256,鮮活果汁-KY,18731.0,148.0,4770417.0,251.0,259.5,251.0,252.0,+,2.0,252.0,3,253.50,1,17.1,,,,,,,,,
1259,安心,7270.0,25.0,551888.0,76.0,76.0,75.7,76.0,,-0.4,76.00,1,76.40,2,13.87,75.91,32389500,76.00,83.60,68.40,1.8,112.0,3.42,1.01
1264,德麥,4973.0,134.0,1492810.0,300.0,300.0,300.0,300.0,,0.0,299.00,1,299.50,1,16.57,300.18,37064367,300.00,330.00,270.00,14.0,112.0,4.0,3.68
