symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1101,台泥,6529709.0,4572.0,211959096.0,32.5,32.6,32.35,32.55,+,0.05,32.5,76,32.55,202,27.58,,,,,,,,,
1102,亞泥,3241657.0,1583.0,130693222.0,40.2,40.4,40.15,40.4,+,0.1,40.3,7,40.40,116,14.08,,,,,,,,,
1103,嘉泥,394002.0,308.0,7141914.0,18.2,18.25,18.05,18.1,+,0.05,18.1,12,18.15,13,69.62,,,,,,,,,
1104,環泥,375940.0,357.0,10917286.0,28.95,29.15,28.95,29.1,+,0.15,29.05,23,29.10,26,8.69,,,,,,,,,
1108,幸福,319390.0,195.0,4956305.0,15.55,15.6,15.5,15.55,,0.0,15.5,53,15.55,7,8.45,,,,,,,,,
1109,信大,116507.0,116.0,2061271.0,17.75,17.75,17.65,17.7,,0.0,17.65,83,17.70,30,10.41,,,,,,,,,
1110,東泥,473830.0,94.0,8611951.0,18.1,18.4,18.1,18.4,+,0.2,18.3,1,18.40,18,39.15,,,,,,,,,
1201,味全,308893.0,286.0,5778422.0,18.7,18.75,18.65,18.7,,0.0,18.7,4,18.75,8,66.79,,,,,,,,,
1203,味王,35441.0,174.0,1939205.0,54.8,55.0,54.4,54.4,,0.0,54.3,1,54.60,1,31.63,,,,,,,,,
1210,大成,1609076.0,1722.0,94258348.0,58.7,58.8,58.2,58.6,+,0.1,58.6,35,58.70,14,13.32,,,,,,,,,
1213,大飲,52137.0,33.0,369656.0,7.06,7.25,6.9,7.1,+,0.02,7.03,17,7.10,75,0.0,,,,,,,,,
1215,卜蜂,440182.0,690.0,42883172.0,97.5,97.6,97.0,97.6,+,0.3,97.4,4,97.60,26,14.14,,,,,,,,,
1216,統一,4327956.0,4068.0,329629664.0,76.3,76.5,75.7,76.5,-,0.3,76.1,77,76.50,271,22.5,,,,,,,,,
1217,愛之味,973334.0,591.0,11698489.0,12.05,12.1,12.0,12.05,,0.0,12.05,3,12.10,111,36.52,,,,,,,,,
1218,泰山,601169.0,522.0,12636255.0,21.0,21.1,20.85,21.05,+,0.1,21.0,82,21.05,2,1.97,,,,,,,,,
1219,福壽,396900.0,268.0,7549192.0,19.1,19.1,18.95,19.0,-,0.1,19.0,47,19.05,31,25.33,,,,,,,,,
1220,台榮,61253.0,96.0,860573.0,14.0,14.1,14.0,14.05,+,0.05,14.05,3,14.10,29,31.93,,,,,,,,,
1225,福懋油,16884.0,37.0,936275.0,55.3,55.6,55.3,55.6,+,0.2,55.5,1,55.60,1,48.77,,,,,,,,,
1227,佳格,388549.0,364.0,14845368.0,38.15,38.25,38.1,38.25,+,0.2,38.2,8,38.25,6,29.42,,,,,,,,,
1229,聯華,544976.0,801.0,35623523.0,65.2,65.6,64.9,65.5,+,0.7,65.4,12,65.50,28,25.89,,,,,,,,,
1231,聯華食,151010.0,494.0,13160954.0,87.4,87.4,87.0,87.2,-,0.2,87.2,8,87.30,17,28.31,,,,,,,,,
1232,大統益,33996.0,142.0,4851468.0,143.0,143.0,142.5,142.5,+,0.5,142.5,10,143.00,20,20.3,,,,,,,,,
1233,天仁,11175.0,19.0,390422.0,34.9,35.0,34.85,34.95,+,0.05,34.85,2,34.95,1,30.39,,,,,,,,,
1234,黑松,100202.0,112.0,4020553.0,40.05,40.2,40.05,40.1,+,0.05,40.05,7,40.10,5,16.71,,,,,,,,,
1235,興泰,31752.0,93.0,2635299.0,83.1,83.6,82.6,83.6,+,0.2,83.4,2,83.70,1,51.93,,,,,,,,,
1236,宏亞,86495.0,126.0,2045060.0,23.7,23.8,23.4,23.55,-,0.2,23.55,2,23.65,1,54.77,,,,,,,,,
1240,茂生農經,92803.0,134.0,4637063.0,50.2,50.3,49.65,49.65,,-0.05,49.60,6,49.65,1,17.73,49.97,39370158,49.65,54.60,44.70,2.7,112.0,2.42,1.53
1256,鮮活果汁-KY,15231.0,204.0,4053443.0,265.0,267.0,265.0,267.0,+,5.0,266.0,3,267.50,1,18.11,,,,,,,,,
1259,安心,11218.0,26.0,853835.0,76.0,76.4,76.0,76.0,,0.1,76.00,1,76.10,2,13.87,76.11,32389500,76.00,83.60,68.40,1.8,112.0,3.42,1.01
1264,德麥,8228.0,160.0,2468956.0,300.0,300.0,299.5,299.5,,-0.5,299.50,1,300.00,1,16.55,300.07,37064367,299.50,329.00,270.00,14.0,112.0,4.01,3.68
1268,漢來美食,86324.0,117.0,13158562.0,153.5,153.5,151.5,152.5,,0.0,152.00,3,152.50,2,17.17,152.43,42223730,152.50,167.50,137.50,3.0,111.0,1.97,3.12
1301,台塑,2984799.0,2720.0,218471868.0,73.5,73.5,73.0,73.2,-,0.3,73.1,65,73.20,50,162.67,,,,,,,,,
1303,南亞,4602045.0,4306.0,278731058.0,61.0,61.1,60.3,60.5,-,0.5,60.5,21,60.60,3,87.68,,,,,,,,,
1304,台聚,594747.0,455.0,11128417.0,18.75,18.8,18.65,18.65,-,0.1,18.65,32,18.70,42,30.57,,,,,,,,,
1305,華夏,455644.0,334.0,9502353.0,21.0,21.0,20.75,20.8,-,0.05,20.8,29,20.85,31,37.14,,,,,,,,,
