symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日參考價,次日漲停價,次日跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1504,東元,26482152,18173,1500441059,57.7,57.7,56.2,56.2,-,1.9,56.20,603,56.30,41,20.36,,,,,,,,,
1506,正道,205140,90,3278845,16.0,16.1,15.95,16.05,-,0.05,15.95,30,16.05,12,55.34,,,,,,,,,
1512,瑞利,25448,46,263049,10.5,10.75,10.2,10.75,+,0.2,10.55,1,10.75,17,268.75,,,,,,,,,
1513,中興電,23170776,18529,4163826698,181.0,183.0,177.5,177.5,-,2.0,177.50,119,178.00,19,55.3,,,,,,,,,
1514,亞力,7456773,5019,824291403,111.0,112.5,109.0,109.0,-,1.0,109.00,248,109.50,10,35.39,,,,,,,,,
1515,力山,846624,635,42574798,49.85,50.7,49.8,50.4,+,0.7,50.30,3,50.40,3,29.65,,,,,,,,,
1516,川飛,13968,324,229686,16.5,16.5,16.4,16.45, ,0.0,16.45,7,16.50,3,48.38,,,,,,,,,
1517,利奇,264928,265,4274892,16.15,16.2,16.05,16.15, ,0.0,16.15,6,16.20,3,0.0,,,,,,,,,
1519,華城,554436,1216,402239890,702.0,748.0,702.0,740.0,+,57.0,740.00,1,741.00,2,74.97,,,,,,,,,
1521,大億,55003,118,2207645,40.05,40.35,39.95,40.25,+,0.2,40.25,12,40.30,2,71.88,,,,,,,,,
1522,堤維西,16709681,11159,954397510,54.0,59.4,53.6,59.4,+,5.4,59.40,"26,631",--,0,18.56,,,,,,,,,
1524,耿鼎,16718491,8862,627703631,36.4,38.4,36.4,37.05,+,0.8,37.05,10,37.10,2,17.39,,,,,,,,,
1525,江申,34221,89,2537909,74.4,74.4,74.0,74.2,-,0.2,74.20,1,74.30,4,13.49,,,,,,,,,
1526,日馳,77896,328,2631288,34.3,34.3,33.5,33.9, ,0.0,33.85,1,33.95,1,44.61,,,,,,,,,
1527,鑽全,1058310,987,45084437,41.75,43.0,41.7,42.7,+,1.05,42.65,13,42.70,1,15.99,,,,,,,,,
1528,恩德,594887,389,7597656,12.85,12.9,12.7,12.7,-,0.05,12.70,26,12.75,1,0.0,,,,,,,,,
1529,樂事綠能,952801,713,32406592,33.85,34.2,33.85,33.95,+,0.1,33.95,26,34.00,8,36.9,,,,,,,,,
1530,亞崴,100740,135,3269070,32.55,32.55,32.35,32.35,-,0.15,32.35,2,32.40,1,14.84,,,,,,,,,
1531,高林股,94546,89,1250551,13.25,13.35,13.15,13.2, ,0.0,13.15,25,13.25,3,165.0,,,,,,,,,
1532,勤美,2597959,1323,98070400,37.5,38.0,37.5,37.55,+,0.2,37.55,10,37.60,52,14.73,,,,,,,,,
1533,車王電,158374,99,7651900,47.95,48.7,47.95,48.45,+,0.55,48.40,4,48.45,1,0.0,,,,,,,,,
1535,中宇,698455,1499,52810087,77.2,77.2,74.2,74.5,-,2.3,74.40,2,74.60,6,16.56,,,,,,,,,
1536,和大,1762013,1451,92160099,51.5,52.9,51.1,52.8,+,2.2,52.80,9,52.90,36,45.13,,,,,,,,,
1537,廣隆,110433,131,15431922,139.5,140.5,139.0,140.5,+,1.0,139.50,6,140.50,22,18.94,,,,,,,,,
1538,正峰,4901,16,93621,19.5,19.5,19.0,19.0,-,0.55,18.50,3,19.55,4,0.0,,,,,,,,,
1539,巨庭,98263,69,2424375,24.65,24.8,24.55,24.75,+,0.2,24.70,20,24.80,9,25.78,,,,,,,,,
1540,喬福,462727,294,8739269,18.95,19.0,18.8,18.8,-,0.05,18.80,84,18.85,6,14.46,,,,,,,,,
1541,錩泰,10030,12,320912,32.0,32.15,31.75,31.75, ,0.0,31.75,3,31.90,1,21.75,,,,,,,,,
1558,伸興,74055,322,7327717,99.2,99.2,98.7,98.8,-,0.4,98.80,2,98.90,5,25.93,,,,,,,,,
1560,中砂,7397583,11916,1991622002,268.0,273.5,263.0,270.5,+,9.0,270.50,4,271.00,80,46.0,,,,,,,,,
1565,精華,114712,905,21907516,189.5,192.0,189.5,191.5,,2.0,191.0,4,192.0,10,17.68,190.98,"50,416,516",191.5,210.5,172.5,7.0,112.0,3.66,1.57
1568,倉佑,516778,370,16009385,30.45,31.5,30.4,30.9,+,0.45,30.90,6,31.05,7,11.57,,,,,,,,,
1569,濱川,64133,53,1585889,24.65,24.8,24.65,24.75,,0.15,24.7,20,24.75,1,,24.73,"121,447,441",24.75,27.2,22.3,1.0,112.0,4.04,0.95
1570,力肯,335457,342,11195279,33.85,33.85,32.85,33.6,,0.6,33.55,1,33.6,2,93.33,33.37,"51,500,839",33.6,36.95,30.25,1.0,112.0,2.98,1.92
1580,新麥,55320,180,8802641,160.0,160.0,158.5,159.5,,-0.5,159.0,1,160.0,10,13.28,159.12,"50,230,242",159.5,175.0,144.0,9.0,112.0,5.64,2.8
1582,信錦,8540768,7284,777327878,93.8,94.4,89.0,89.1,-,2.4,89.10,29,89.20,65,19.54,,,,,,,,,
1583,程泰,59956,54,4558127,76.1,76.5,75.6,75.8,-,0.3,75.80,2,76.20,1,11.73,,,,,,,,,
1584,精剛,3082667,1861,109988156,35.45,36.25,35.15,35.55,,0.3,35.55,20,35.6,1,11.81,35.68,"192,470,533",35.55,39.1,32.0,1.5,112.0,4.22,1.85
1586,和勤,27102,35,867508,32.1,32.1,31.85,32.05,,0.05,32.0,1,32.05,4,,32.01,"86,312,302",32.05,35.25,28.85,0.13,112.0,0.41,1.78
1587,吉茂,10926212,5543,362037945,31.5,33.75,31.2,32.8,+,2.1,32.80,42,32.90,4,53.77,,,,,,,,,
1589,永冠-KY,427793,567,22134738,51.3,52.1,51.1,51.5,+,0.2,51.50,14,51.60,3,0.0,,,,,,,,,
1590,亞德客-KY,664164,847,761905270,,,,,+,30.0,"1,145.00",11,"1,155.00",5,33.02,,,,,,,,,
1591,駿吉-KY,784434,1217,51598030,67.2,67.2,65.0,65.4,,-1.5,65.4,1,65.5,1,,65.78,"34,798,047",65.4,71.9,58.9,0.0,112.0,0.76,5.33
1593,祺驊,45745,54,2152979,47.3,47.3,47.0,47.0,,-0.35,47.0,3,47.05,1,36.72,47.06,"39,784,772",47.0,51.7,42.3,1.6,112.0,3.4,1.44
1595,川寶,12511,13,450999,36.1,36.1,36.0,36.1,,0.15,35.95,3,36.05,1,34.71,36.05,"47,807,134",36.1,39.7,32.5,1.0,112.0,2.77,0.65
1597,直得,487675,470,35434213,73.5,74.2,72.0,72.0,-,0.8,72.00,7,72.10,1,64.29,,,,,,,,,
1598,岱宇,151693,115,4683488,30.7,31.1,30.7,30.9,+,0.2,30.90,1,30.95,1,0.0,,,,,,,,,
1599,宏佳騰,50115,330,1619141,32.3,32.35,32.1,32.15,,-0.15,32.1,3,32.15,2,,32.31,"74,528,764",32.15,35.35,28.95,0.0,112.0,0.0,1.23
1603,華電,6755266,4192,296166704,45.1,45.1,43.05,43.05,-,1.75,43.05,1,43.10,2,14.4,,,,,,,,,
1604,聲寶,412777,503,12289792,29.6,29.85,29.6,29.85,+,0.25,29.80,1,29.85,29,14.92,,,,,,,,,
1605,華新,7031887,4059,263422621,37.9,37.95,37.3,37.3,-,0.25,37.30,239,37.35,4,29.37,,,,,,,,,
1608,華榮,11942427,6083,356519039,30.05,30.3,29.5,29.95,+,0.1,29.90,142,29.95,6,13.43,,,,,,,,,
1609,大亞,17161717,11199,737665921,43.8,43.8,42.6,42.6,-,0.4,42.60,257,42.65,93,11.27,,,,,,,,,
1611,中電,556920,520,9553401,16.95,17.3,16.95,17.05,+,0.1,17.05,34,17.10,9,37.07,,,,,,,,,
1612,宏泰,2847244,1809,88276199,30.95,31.3,30.8,30.95, ,0.0,30.90,43,30.95,6,15.55,,,,,,,,,
1614,三洋電,69071,119,2736873,39.95,40.05,39.45,39.65,-,0.3,39.60,1,39.65,2,31.98,,,,,,,,,
1615,大山,254476,220,14718088,57.5,58.8,57.5,57.5, ,0.0,57.50,4,57.60,1,17.91,,,,,,,,,
1616,億泰,3103235,1760,65231547,20.5,21.6,20.2,21.6,+,0.9,21.55,210,21.60,42,18.15,,,,,,,,,
1617,榮星,1028031,652,18840518,18.75,18.75,18.0,18.05,-,0.45,18.05,11,18.10,1,200.56,,,,,,,,,
1618,合機,2849538,2145,106586676,37.3,38.0,37.1,37.45,+,0.15,37.40,29,37.45,5,18.63,,,,,,,,,
1626,艾美特-KY,48014,77,771403,16.0,16.1,16.0,16.1,+,0.05,16.05,3,16.10,4,94.71,,,,,,,,,
1701,中化,537291,473,12289515,22.8,23.0,22.7,22.85,+,0.15,22.85,10,22.90,3,21.16,,,,,,,,,
1702,南僑,1456788,1009,85173513,57.9,59.2,57.8,58.6,+,1.3,58.40,7,58.60,20,13.95,,,,,,,,,
1707,葡萄王,249087,478,39652760,159.0,160.0,158.5,160.0,+,1.5,159.50,5,160.00,15,16.31,,,,,,,,,
1708,東鹼,437142,324,13569605,30.9,31.1,30.9,31.0,+,0.1,31.00,5,31.05,5,0.0,,,,,,,,,
1709,和益,309601,523,6077191,19.5,19.7,19.5,19.65,+,0.15,19.65,28,19.70,85,22.33,,,,,,,,,
1710,東聯,753586,528,13600727,18.0,18.1,18.0,18.1,+,0.1,18.05,30,18.10,15,60.33,,,,,,,,,
1711,永光,1531053,994,30793382,19.85,20.3,19.85,20.05,+,0.25,20.05,26,20.10,1,125.31,,,,,,,,,
1712,興農,490243,474,19006527,38.7,38.9,38.6,38.9,+,0.2,38.80,1,38.90,17,15.56,,,,,,,,,
1713,國化,232093,206,11032656,47.5,47.9,47.15,47.45,-,0.05,47.45,1,47.50,5,20.45,,,,,,,,,
1714,和桐,1041551,473,9136694,8.78,8.8,8.75,8.75,-,0.03,8.75,107,8.76,25,14.58,,,,,,,,,
1717,長興,1535573,918,48726602,31.5,31.85,31.35,31.85,+,0.5,31.80,8,31.85,41,24.88,,,,,,,,,
1718,中纖,1833860,860,13372833,7.26,7.33,7.25,7.32,+,0.07,7.31,16,7.32,10,0.0,,,,,,,,,
1720,生達,411882,393,27300795,66.0,66.6,66.0,66.4, ,0.0,66.40,4,66.50,17,14.22,,,,,,,,,
1721,三晃,508553,692,7644305,14.85,15.15,14.85,15.05,+,0.25,15.05,2,15.10,59,0.0,,,,,,,,,
1722,台肥,1200847,800,76072610,63.1,63.7,63.1,63.3,+,0.3,63.30,73,63.40,5,15.82,,,,,,,,,
1723,中碳,1183011,1011,140791372,121.0,121.0,118.0,119.0,-,1.5,119.00,8,119.50,33,19.26,,,,,,,,,
1725,元禎,895839,512,32697433,34.85,36.95,34.3,36.95,+,3.35,36.95,419,--,0,33.59,,,,,,,,,
1726,永記,51942,72,4158916,80.8,80.8,79.7,79.8,-,0.2,79.80,1,80.00,1,15.56,,,,,,,,,
1727,中華化,1097996,765,33239802,30.35,30.55,29.9,30.2,+,0.45,30.20,41,30.25,2,81.62,,,,,,,,,
1730,花仙子,34219,49,1937222,56.7,56.8,56.5,56.7, ,0.0,56.60,1,56.80,3,15.53,,,,,,,,,
1731,美吾華,343173,259,9143902,26.55,26.95,26.3,26.6,+,0.05,26.55,11,26.65,1,20.94,,,,,,,,,
1732,毛寶,227210,216,6452773,28.05,28.6,28.05,28.55,+,0.5,28.50,4,28.55,1,0.0,,,,,,,,,
1733,五鼎,624820,455,21414147,33.8,34.55,33.75,34.1,+,0.35,34.10,8,34.15,1,29.4,,,,,,,,,
1734,杏輝,1173656,1055,43077909,36.5,37.05,36.45,36.55,+,0.1,36.55,20,36.60,3,16.32,,,,,,,,,
1735,日勝化,50074,50,853017,17.1,17.3,17.0,17.3,+,0.2,17.10,2,17.55,2,22.76,,,,,,,,,
1736,喬山,297189,394,21116361,71.0,71.6,70.6,71.5,+,0.5,71.50,3,71.60,10,30.56,,,,,,,,,
1737,臺鹽,255846,554,8685241,33.95,34.0,33.9,33.9, ,0.0,33.90,2,33.95,2,22.6,,,,,,,,,
1742,台蠟,61004,32,1029215,16.8,16.95,16.8,16.9,,-0.05,16.85,13,16.9,5,41.22,16.87,"93,559,300",16.9,18.55,15.25,0.0,112.0,0.0,1.2
1752,南光,221281,134,10413844,46.55,47.3,46.55,47.0,+,0.05,47.00,5,47.05,1,23.98,,,,,,,,,
1760,寶齡富錦,1012469,1032,113061181,110.5,113.0,110.0,111.0,+,1.0,111.00,25,111.50,3,123.33,,,,,,,,,
1762,中化生,110294,314,5424653,49.05,49.4,48.9,49.25,+,0.4,49.25,3,49.40,5,14.4,,,,,,,,,
1773,勝一,1347879,2887,247529666,184.5,187.5,181.0,181.5,-,4.0,181.50,12,182.00,8,28.76,,,,,,,,,
1776,展宇,57893,49,995821,17.25,17.4,17.15,17.15,-,0.1,17.15,4,17.25,3,39.88,,,,,,,,,
1777,生泰,25522,67,2148025,84.4,84.4,84.0,84.1,,-0.2,84.0,4,84.1,1,14.94,84.16,"44,591,713",84.1,92.5,75.7,3.5,112.0,4.16,1.62
1781,合世,62123,147,977922,15.65,15.9,15.6,15.75,,0.1,15.75,3,15.9,11,,15.74,"47,407,605",15.75,17.3,14.2,0.0,112.0,0.0,2.23
1783,和康生,229046,389,10661946,45.7,47.25,45.7,46.55,+,0.85,46.50,4,46.60,2,25.03,,,,,,,,,
1784,訊聯,104485,275,6551797,62.7,63.5,62.1,63.0,,0.6,62.9,1,63.0,2,37.72,62.71,"49,626,924",63.0,69.3,56.7,1.41847555,112.0,2.25,2.51
1785,光洋科,10739026,6095,525225865,50.0,50.2,48.4,48.55,,-1.0,48.55,79,48.65,1,26.53,48.91,"596,443,243",48.55,53.4,43.7,1.50061598,111.0,3.09,2.24
