symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1101,台泥,17832979.0,9281.0,570120185.0,32.1,32.2,31.8,32.0,-,0.15,32.00,14,32.05,45,31.07,,,,,,,,,
1102,亞泥,2748955.0,2462.0,116581929.0,42.4,42.85,42.1,42.5,+,0.05,42.45,30,42.50,19,13.84,,,,,,,,,
1103,嘉泥,280109.0,329.0,5003610.0,17.8,17.95,17.75,17.85,+,0.05,17.85,2,17.90,5,148.75,,,,,,,,,
1104,環泥,1119967.0,795.0,38037148.0,33.7,34.1,33.7,33.85,+,0.15,33.85,27,33.95,12,10.81,,,,,,,,,
1108,幸福,1050473.0,505.0,17797485.0,16.9,17.1,16.85,16.9,,0.0,16.85,40,16.90,2,13.0,,,,,,,,,
1109,信大,226978.0,164.0,4405605.0,19.5,19.5,19.35,19.4,-,0.1,19.40,19,19.45,3,9.65,,,,,,,,,
1110,東泥,652562.0,411.0,12863052.0,19.1,20.05,19.1,19.9,+,0.65,19.85,1,19.90,5,76.54,,,,,,,,,
1201,味全,183331.0,298.0,3431435.0,18.7,18.8,18.6,18.75,+,0.05,18.75,1,18.80,43,35.38,,,,,,,,,
1203,味王,13212.0,109.0,636175.0,47.7,48.55,47.7,48.55,-,0.5,48.35,1,48.60,2,26.97,,,,,,,,,
1210,大成,1200909.0,1373.0,68600737.0,57.0,57.4,56.6,57.4,+,0.4,57.30,5,57.40,106,11.93,,,,,,,,,
1213,大飲,24001.0,10.0,171537.0,7.13,7.17,7.13,7.13,,0.0,7.11,1,7.17,7,0.0,,,,,,,,,
1215,卜蜂,178635.0,569.0,18624908.0,105.0,105.0,103.5,104.0,-,0.5,104.00,87,104.50,7,13.51,,,,,,,,,
1216,統一,6832060.0,5920.0,520826453.0,76.5,76.7,76.0,76.1,-,0.9,76.10,206,76.40,59,23.56,,,,,,,,,
1217,愛之味,578202.0,331.0,6864038.0,11.9,11.9,11.8,11.85,,0.0,11.85,75,11.90,93,28.9,,,,,,,,,
1218,泰山,970530.0,579.0,20835413.0,21.25,21.6,21.2,21.45,+,0.2,21.40,28,21.45,9,0.0,,,,,,,,,
1219,福壽,236442.0,135.0,4470513.0,18.9,18.95,18.85,18.9,,0.0,18.85,8,18.90,60,20.11,,,,,,,,,
1220,台榮,326686.0,457.0,5040037.0,15.55,15.55,15.35,15.45,-,0.05,15.40,4,15.45,17,20.33,,,,,,,,,
1225,福懋油,20647.0,130.0,1203521.0,58.4,58.4,58.0,58.4,-,0.4,58.40,5,58.80,6,36.5,,,,,,,,,
