symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日參考價,次日漲停價,次日跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1101,台泥,19741078,6587,629536579,31.7,32.15,31.7,32.15,+,0.45,32.10,49,32.15,224,31.21,,,,,,,,,
1102,亞泥,2747051,1230,113025459,41.0,41.3,40.95,41.3,+,0.35,41.20,5,41.30,68,13.45,,,,,,,,,
1103,嘉泥,368314,218,6386262,17.4,17.4,17.3,17.4, ,0.0,17.35,28,17.40,3,145.0,,,,,,,,,
1104,環泥,372104,496,11749865,31.7,31.7,31.45,31.6,+,0.1,31.55,24,31.60,15,10.1,,,,,,,,,
1108,幸福,734466,469,11603335,15.95,15.95,15.75,15.8,-,0.05,15.80,5,15.85,54,12.15,,,,,,,,,
1109,信大,272825,156,5238910,19.25,19.3,19.1,19.2, ,0.0,19.20,7,19.25,9,9.55,,,,,,,,,
1110,東泥,63604,65,1132749,17.9,17.95,17.7,17.85,-,0.05,17.70,8,17.85,14,68.65,,,,,,,,,
1201,味全,113283,286,2131822,18.8,18.9,18.75,18.9,+,0.1,18.80,6,18.90,51,35.66,,,,,,,,,
1203,味王,10277,93,519904,50.5,50.8,50.4,50.7,+,0.7,50.20,1,50.70,1,28.17,,,,,,,,,
1210,大成,1489810,2110,85878406,57.8,58.0,57.5,57.7, ,0.0,57.70,17,57.80,15,12.0,,,,,,,,,
1213,大飲,26920,22,195188,7.28,7.28,7.22,7.28,-,0.06,7.28,2,7.32,2,0.0,,,,,,,,,
1215,卜蜂,913178,1464,101733598,110.0,112.5,108.5,112.0,+,2.0,111.50,9,112.00,5,14.55,,,,,,,,,
1216,統一,28189638,10373,2167827308,76.5,77.7,75.8,77.5,+,1.1,77.50,17,77.60,285,23.99,,,,,,,,,
1217,愛之味,1152557,712,13735890,12.0,12.0,11.85,11.9,-,0.1,11.85,245,11.90,22,29.02,,,,,,,,,
1218,泰山,505013,407,11151838,22.15,22.15,22.0,22.1,+,0.05,22.05,4,22.10,2,0.0,,,,,,,,,
1219,福壽,244992,276,4578404,18.8,18.8,18.65,18.7,+,0.05,18.65,77,18.70,16,19.89,,,,,,,,,
1220,台榮,330785,236,5031045,15.15,15.4,15.05,15.25,+,0.1,15.20,23,15.25,4,20.07,,,,,,,,,
1225,福懋油,31557,45,1774615,56.1,56.6,56.0,56.5,+,0.5,56.40,1,56.70,1,35.31,,,,,,,,,
1227,佳格,944724,588,35935801,37.8,38.3,37.8,38.15,+,0.35,38.15,50,38.20,64,28.26,,,,,,,,,
1229,聯華,527959,782,35789125,68.0,68.1,67.5,67.9,-,0.1,67.70,5,67.90,35,25.72,,,,,,,,,
1231,聯華食,130225,351,12667429,97.8,97.8,96.7,96.8,-,0.5,96.60,12,96.80,1,24.63,,,,,,,,,
1232,大統益,98789,232,14518148,146.0,147.5,146.0,147.0,+,1.5,147.00,7,147.50,4,19.52,,,,,,,,,
1233,天仁,27038,19,910989,33.85,33.85,33.65,33.85,+,0.15,33.70,2,33.85,1,31.93,,,,,,,,,
1234,黑松,150897,126,6209724,41.0,41.45,41.0,41.2,+,0.1,41.20,6,41.25,2,17.46,,,,,,,,,
1235,興泰,4400,42,358446,81.7,81.9,81.5,81.5,-,0.2,81.50,2,81.70,1,31.23,,,,,,,,,
1236,宏亞,24715,79,581804,23.4,23.65,23.4,23.5,+,0.1,23.50,3,23.60,1,130.56,,,,,,,,,
1240,茂生農經,10243,17,523144,50.8,51.2,50.8,51.2,,0.2,51.2,5,51.3,1,18.29,51.07,"39,370,158",51.2,56.3,46.1,2.7,112.0,5.27,1.58
1256,鮮活果汁-KY,11753,73,2757327,232.0,236.5,232.0,236.0,+,4.0,235.00,1,236.50,2,19.02,,,,,,,,,
1259,安心,23514,194,1761957,74.9,75.0,74.9,74.9,,0.3,74.4,1,75.3,1,14.49,74.93,"32,389,500",74.9,82.3,67.5,1.8,112.0,2.4,1.03
1264,德麥,8888,91,2706653,304.0,305.0,304.0,305.0,,1.0,305.0,2,306.0,1,16.72,304.53,"37,064,367",305.0,335.5,274.5,14.0,112.0,4.59,3.59
1268,漢來美食,47272,132,7279936,154.5,154.5,153.5,154.0,,0.0,154.0,3,154.5,2,20.24,154.0,"42,223,730",154.0,169.0,139.0,3.0,111.0,1.95,3.02
1301,台塑,7041830,4489,486176421,68.5,69.3,68.3,68.9,+,0.8,68.90,8,69.00,91,59.91,,,,,,,,,
1303,南亞,7339082,4405,412392761,55.8,56.8,55.6,56.0,+,0.9,55.90,814,56.00,56,70.0,,,,,,,,,
1304,台聚,1586124,960,25476488,16.0,16.2,15.95,16.05,+,0.1,16.05,29,16.15,14,0.0,,,,,,,,,
1305,華夏,1481754,858,27056268,18.1,18.6,18.1,18.2,+,0.1,18.20,70,18.25,11,30.85,,,,,,,,,
1307,三芳,730479,543,21521247,29.5,29.75,29.25,29.45, ,0.0,29.45,16,29.50,8,15.42,,,,,,,,,
1308,亞聚,690553,601,13233745,19.05,19.25,19.05,19.2,+,0.1,19.15,75,19.20,27,96.0,,,,,,,,,
1309,台達化,407483,416,6295544,15.4,15.55,15.35,15.5,+,0.2,15.45,29,15.50,2,0.0,,,,,,,,,
1310,台苯,477891,731,6393840,13.45,13.45,13.3,13.35,-,0.1,13.30,89,13.35,7,0.0,,,,,,,,,
1312,國喬,1406257,927,18627174,13.15,13.35,13.15,13.3,+,0.2,13.25,39,13.30,167,0.0,,,,,,,,,
1313,聯成,605791,334,8036177,13.25,13.35,13.2,13.25, ,0.0,13.25,16,13.30,66,0.0,,,,,,,,,
1314,中石化,5893478,2192,55441362,9.45,9.47,9.38,9.39,-,0.04,9.38,109,9.39,25,0.0,,,,,,,,,
1315,達新,9419,30,682292,72.3,72.5,72.3,72.5,+,0.3,72.50,2,72.60,2,19.81,,,,,,,,,
1316,上曜,9243900,3999,179860322,19.45,19.85,19.2,19.2,-,0.1,19.20,199,19.25,15,0.0,,,,,,,,,
1319,東陽,25733446,15713,3162887706,126.5,126.5,119.0,125.0, ,0.0,123.50,234,125.50,345,24.51,,,,,,,,,
1321,大洋,84106,45,2917607,34.8,35.15,34.55,34.7,-,0.1,34.70,1,34.75,1,39.43,,,,,,,,,
1323,永裕,21051,52,651532,30.95,30.95,30.95,30.95,-,0.05,30.90,26,31.00,16,33.28,,,,,,,,,
1324,地球,937826,544,13692820,15.05,15.05,14.5,14.55,-,0.3,14.50,119,14.55,35,27.45,,,,,,,,,
1325,恆大,553968,397,16331156,29.5,29.75,29.3,29.3,+,0.05,29.30,3,29.35,6,139.52,,,,,,,,,
1326,台化,4418381,2116,244618188,55.0,55.7,54.9,55.2,+,0.5,55.10,81,55.30,12,37.81,,,,,,,,,
1336,台翰,36093,33,739998,20.45,20.55,20.45,20.5,,0.1,20.5,1,20.55,2,14.75,20.5,"78,818,419",20.5,22.55,18.45,0.41,112.0,2.0,0.91
1337,再生-KY,374000,260,2678875,7.17,7.19,7.14,7.14,-,0.01,7.14,13,7.15,3,0.0,,,,,,,,,
1338,廣華-KY,24901,181,886064,35.6,35.7,35.3,35.6,+,0.1,35.55,3,35.65,1,0.0,,,,,,,,,
1339,昭輝,111907,131,7663532,69.0,69.3,67.7,68.1,-,0.3,68.00,2,68.40,1,11.58,,,,,,,,,
1340,勝悅-KY,47073,639,468680,9.96,9.97,9.94,9.96,-,0.01,9.95,5,9.96,18,0.0,,,,,,,,,
1341,富林-KY,101871,96,6541484,64.6,64.7,64.0,64.0,-,0.6,64.00,2,64.10,1,14.38,,,,,,,,,
1342,八貫,1221187,1654,167817883,142.0,142.0,135.5,137.5,-,4.0,137.50,2,138.00,17,18.51,,,,,,,,,
1402,遠東新,4792039,2178,158751784,33.05,33.25,32.95,33.25,+,0.2,33.20,90,33.25,252,21.59,,,,,,,,,
1409,新纖,1217933,678,19054367,15.7,15.7,15.6,15.6,-,0.1,15.60,333,15.65,14,33.19,,,,,,,,,
1410,南染,42697,104,1523415,36.0,36.0,35.6,35.6,-,0.15,35.60,1,35.75,1,148.33,,,,,,,,,
1413,宏洲,77695,36,699355,9.02,9.02,9.0,9.0,-,0.02,9.01,1,9.06,1,0.0,,,,,,,,,
1414,東和,147392,176,2849290,19.45,19.5,19.2,19.45,+,0.1,19.40,1,19.45,15,129.67,,,,,,,,,
1416,廣豐,348802,280,4214773,12.1,12.15,12.05,12.05,-,0.05,12.05,75,12.10,8,23.63,,,,,,,,,
1417,嘉裕,200345,386,2289520,11.5,11.5,11.35,11.35,-,0.2,11.35,35,11.40,4,0.0,,,,,,,,,
1418,東華,47131,45,1582289,33.25,33.8,33.25,33.65, ,0.0,33.55,2,33.80,1,45.47,,,,,,,,,
1419,新紡,33522,57,1528533,45.5,45.7,45.5,45.6,-,0.05,45.60,1,45.65,1,21.01,,,,,,,,,
1423,利華,56278,160,1744805,31.05,31.05,31.0,31.0,-,0.05,31.00,2,31.05,2,43.66,,,,,,,,,
1432,大魯閣,1021904,1428,19379181,19.4,19.4,18.85,18.85,-,0.6,18.80,131,18.85,4,28.13,,,,,,,,,
1434,福懋,1075750,1042,23935980,22.15,22.35,22.1,22.2,+,0.1,22.20,58,22.25,2,85.38,,,,,,,,,
1435,中福,11390,197,571814,50.5,50.5,48.9,50.5,X,0.0,49.50,2,50.50,4,0.0,,,,,,,,,
1436,華友聯,193312,209,21534346,111.5,113.0,110.5,111.5, ,0.0,111.00,2,111.50,2,11.75,,,,,,,,,
1437,勤益控,238866,167,7697947,32.5,32.55,32.0,32.0,-,0.5,32.00,4,32.05,2,11.35,,,,,,,,,
1438,三地開發,245179,183,11643059,47.5,48.2,46.95,48.0,+,0.8,48.00,5,48.20,2,0.0,,,,,,,,,
1439,雋揚,54553,56,1527593,28.25,28.35,27.9,28.0,-,0.25,27.95,5,28.00,2,14.0,,,,,,,,,
1440,南紡,1156894,580,17583127,15.35,15.35,15.1,15.1,-,0.25,15.10,276,15.15,3,11.89,,,,,,,,,
1441,大東,21414,189,288990,13.6,13.6,13.4,13.5,-,0.1,13.40,2,13.50,7,0.0,,,,,,,,,
1442,名軒,1105196,859,49375122,45.25,45.25,44.3,45.0,-,0.15,44.95,1,45.00,25,9.55,,,,,,,,,
1443,立益物流,23134,33,656785,28.45,28.55,28.35,28.4,-,0.25,28.40,4,28.45,1,22.02,,,,,,,,,
1444,力麗,1855103,979,16895254,9.13,9.18,9.09,9.11,-,0.04,9.10,68,9.11,8,0.0,,,,,,,,,
1445,大宇,576992,335,12651072,21.95,22.05,21.85,21.85,-,0.05,21.85,38,21.90,15,2.83,,,,,,,,,
1446,宏和,95224,78,3216766,34.0,34.05,33.6,33.75,-,0.15,33.65,1,33.80,2,42.19,,,,,,,,,
1447,力鵬,854042,378,6857689,8.08,8.08,8.0,8.03,-,0.05,8.02,4,8.03,7,0.0,,,,,,,,,
1449,佳和,377961,261,7180502,19.15,19.3,18.8,18.95,-,0.25,18.90,4,18.95,4,31.58,,,,,,,,,
1451,年興,102444,97,1975220,19.25,19.35,19.25,19.3,+,0.05,19.25,31,19.30,1,0.0,,,,,,,,,
1452,宏益,149442,130,2449608,16.4,16.45,16.3,16.3,-,0.05,16.30,32,16.35,1,41.79,,,,,,,,,
1453,大將,193225,193,2922065,15.0,15.25,15.0,15.0, ,0.0,14.95,14,15.00,2,26.32,,,,,,,,,
1454,台富,24219,27,382871,15.75,15.85,15.75,15.8,-,0.1,15.80,3,15.85,1,98.75,,,,,,,,,
1455,集盛,6401890,1706,93047265,14.8,15.2,14.1,14.4,-,0.4,14.40,49,14.45,83,0.0,,,,,,,,,
1456,怡華,234268,138,4507919,19.95,19.95,19.0,19.05,-,0.5,19.05,4,19.10,2,381.0,,,,,,,,,
1457,宜進,716299,407,14248465,19.85,20.0,19.75,19.95,+,0.25,19.90,12,19.95,10,7.82,,,,,,,,,
1459,聯發,261685,153,2541886,9.62,9.8,9.62,9.77,+,0.15,9.77,2,9.80,12,139.57,,,,,,,,,
1460,宏遠,995745,432,8265374,8.45,8.45,8.24,8.33, ,0.0,8.31,5,8.33,32,0.0,,,,,,,,,
1463,強盛,54430,40,996649,18.3,18.4,18.25,18.25,-,0.05,18.25,9,18.30,1,28.08,,,,,,,,,
1464,得力,413685,366,5314165,12.95,13.0,12.8,12.8,-,0.1,12.80,2,12.90,3,98.46,,,,,,,,,
1465,偉全,137047,105,2075747,15.3,15.3,15.0,15.15, ,0.0,15.05,18,15.20,6,27.05,,,,,,,,,
1466,聚隆,150023,112,1995348,13.2,13.5,13.2,13.5,+,0.25,13.40,1,13.50,45,0.0,,,,,,,,,
1467,南緯,1099613,321,11973349,10.9,10.95,10.8,10.95,+,0.05,10.90,130,10.95,32,0.0,,,,,,,,,
1468,昶和,48000,36,656500,13.75,13.95,13.6,13.75, ,0.0,13.55,6,13.75,3,80.88,,,,,,,,,
1470,大統新創,0,0,0,,,,, ,0.0,20.80,1,20.95,4,36.12,,,,,,,,,
1471,首利,515030,319,8336404,16.4,16.4,16.1,16.1,-,0.1,16.10,37,16.15,2,0.0,,,,,,,,,
1472,三洋實業,52224,66,3766845,71.7,72.8,71.7,71.9,-,0.1,71.80,8,72.10,1,21.53,,,,,,,,,
1473,台南,320372,218,9913715,31.35,31.35,30.55,30.85,-,0.3,30.65,5,30.85,23,14.48,,,,,,,,,
1474,弘裕,130896,133,1610924,12.3,12.35,12.25,12.35, ,0.0,12.30,5,12.35,3,0.0,,,,,,,,,
1475,業旺,32250,36,1627345,51.0,51.0,50.2,50.6,-,0.4,50.30,5,50.60,1,12.02,,,,,,,,,
1476,儒鴻,355595,496,196978588,547.0,558.0,547.0,553.0,+,6.0,553.00,100,555.00,3,29.31,,,,,,,,,
1477,聚陽,3358731,2218,1232701755,364.0,372.5,363.0,371.5,+,6.0,371.50,22,372.00,34,22.52,,,,,,,,,
1503,士電,4957344,5997,1418374461,283.0,293.5,278.0,292.0,+,12.0,291.50,7,292.00,3,64.74,,,,,,,,,
1504,東元,49476446,30488,2820310538,57.3,58.1,55.4,58.1,+,1.0,58.00,19,58.10,222,21.05,,,,,,,,,
1506,正道,164010,67,2628860,16.05,16.1,15.95,16.1,+,0.05,16.00,1,16.10,7,55.52,,,,,,,,,
1512,瑞利,25689,89,270883,10.5,10.8,10.5,10.55,-,0.25,10.55,1,10.75,1,263.75,,,,,,,,,
1513,中興電,27388998,19829,4860945439,179.0,180.5,173.0,179.5,+,2.5,179.00,17,179.50,172,55.92,,,,,,,,,
1514,亞力,8592458,5379,941947499,110.5,111.0,108.0,110.0,+,0.5,109.50,175,110.00,84,35.71,,,,,,,,,
1515,力山,464659,516,23012136,50.0,50.0,49.25,49.7, ,0.0,49.65,21,49.70,10,29.24,,,,,,,,,
1516,川飛,15371,137,252714,16.45,16.45,16.4,16.45,-,0.05,16.40,6,16.50,6,48.38,,,,,,,,,
1517,利奇,328875,319,5336925,16.3,16.4,16.15,16.15,-,0.15,16.15,49,16.20,3,0.0,,,,,,,,,
1519,華城,709488,1139,477685112,670.0,686.0,661.0,683.0,+,13.0,682.00,3,684.00,5,69.2,,,,,,,,,
1521,大億,35785,142,1432584,40.3,40.3,39.95,40.05,-,0.3,40.05,2,40.15,1,71.52,,,,,,,,,
1522,堤維西,7845655,5675,418267987,54.8,54.8,52.3,54.0, ,0.0,53.90,86,54.00,73,16.88,,,,,,,,,
1524,耿鼎,5912764,4324,216731818,37.05,37.2,36.1,36.25,-,0.55,36.25,90,36.30,1,17.02,,,,,,,,,
1525,江申,65924,71,4911549,74.6,74.7,74.4,74.4,+,0.1,74.30,10,74.40,2,13.53,,,,,,,,,
1526,日馳,73992,241,2513416,34.25,34.25,33.8,33.9,-,0.4,33.90,9,33.95,1,44.61,,,,,,,,,
1527,鑽全,259408,290,10819665,41.75,41.75,41.65,41.65, ,0.0,41.65,6,41.70,20,15.6,,,,,,,,,
1528,恩德,885194,670,11377795,13.15,13.15,12.7,12.75,-,0.2,12.70,129,12.75,22,0.0,,,,,,,,,
1529,樂事綠能,2154503,1548,73275232,34.8,34.8,33.65,33.85,-,0.5,33.85,11,33.90,1,36.79,,,,,,,,,
1530,亞崴,76865,119,2510243,32.8,32.95,32.5,32.5,-,0.05,32.50,2,32.60,1,14.91,,,,,,,,,
1531,高林股,141378,175,1870986,13.3,13.35,13.15,13.2,-,0.1,13.20,8,13.25,2,165.0,,,,,,,,,
1532,勤美,1222850,682,45456473,37.4,37.4,36.95,37.35, ,0.0,37.35,29,37.40,13,14.65,,,,,,,,,
1533,車王電,143585,122,6905599,48.6,48.65,47.85,47.9,-,0.9,47.90,12,47.95,1,0.0,,,,,,,,,
1535,中宇,897373,1340,68493402,75.9,77.2,74.7,76.8,+,1.7,76.70,4,76.90,17,17.07,,,,,,,,,
1536,和大,796088,769,40471069,51.4,51.4,50.6,50.6,-,0.7,50.60,41,50.90,6,43.25,,,,,,,,,
1537,廣隆,54987,83,7676773,139.5,140.0,139.5,139.5,-,0.5,139.00,27,140.00,36,18.8,,,,,,,,,
1538,正峰,3520,24,68330,19.55,19.55,19.55,19.55, ,0.0,19.05,1,19.55,10,0.0,,,,,,,,,
1539,巨庭,149105,114,3674995,24.6,24.8,24.5,24.55,-,0.05,24.55,3,24.65,4,25.57,,,,,,,,,
1540,喬福,487108,361,9241508,19.15,19.15,18.85,18.85,-,0.3,18.85,9,18.90,4,14.5,,,,,,,,,
1541,錩泰,20338,23,646048,31.8,31.85,31.65,31.75,-,0.05,31.70,6,31.80,1,21.75,,,,,,,,,
1558,伸興,73510,325,7303043,99.0,99.6,99.0,99.2,+,0.2,99.20,1,99.30,1,26.04,,,,,,,,,
1560,中砂,6062184,7987,1602703344,260.0,270.0,257.5,261.5,+,2.5,261.50,38,262.00,2,44.47,,,,,,,,,
1565,精華,68998,886,13039963,190.0,190.0,188.0,189.5,,0.0,189.0,2,190.0,6,17.5,188.99,"50,416,516",189.5,208.0,171.0,7.0,112.0,3.69,1.56
1568,倉佑,268117,205,8213876,31.1,31.1,30.45,30.45,-,0.3,30.45,10,30.50,8,11.4,,,,,,,,,
1569,濱川,143383,183,3537400,24.6,24.8,24.6,24.6,,0.05,24.6,2,24.65,7,,24.67,"121,447,441",24.6,27.05,22.15,1.0,112.0,4.07,0.95
1570,力肯,348172,259,11258871,31.7,33.0,31.4,33.0,,1.7,33.0,85,33.05,1,91.67,32.34,"51,500,839",33.0,36.3,29.7,1.0,112.0,3.03,1.89
1580,新麥,29112,80,4645933,159.0,160.0,159.0,160.0,,1.0,159.0,13,160.0,10,13.32,159.59,"50,230,242",160.0,176.0,144.0,9.0,112.0,5.63,2.81
1582,信錦,9177535,7936,840183904,89.5,92.9,88.5,91.5,+,2.3,91.40,41,91.50,3,20.07,,,,,,,,,
1583,程泰,31006,31,2370360,77.8,77.9,76.0,76.1,-,0.8,76.10,1,76.20,1,11.78,,,,,,,,,
1584,精剛,3401207,1990,119998417,35.95,35.95,34.95,35.25,,-0.35,35.2,9,35.25,21,11.71,35.28,"192,470,533",35.25,38.75,31.75,1.5,112.0,4.26,1.84
1586,和勤,25900,67,828000,32.1,32.1,31.9,32.0,,0.0,32.0,1,32.1,4,,31.97,"86,312,302",32.0,35.2,28.8,0.13,112.0,0.41,1.78
1587,吉茂,2748809,1637,82536554,29.5,30.95,29.05,30.7,+,1.9,30.65,1,30.70,12,50.33,,,,,,,,,
1589,永冠-KY,692903,1011,35642777,52.7,52.7,51.1,51.3,-,1.1,51.30,11,51.40,9,0.0,,,,,,,,,
1590,亞德客-KY,359647,458,404492840,,,,,+,10.0,"1,120.00",2,"1,125.00",3,32.16,,,,,,,,,
1591,駿吉-KY,1507538,1049,100983866,66.6,67.7,66.1,66.9,,1.3,66.8,1,66.9,14,,66.99,"34,798,047",66.9,73.5,60.3,0.0,112.0,0.75,5.45
1593,祺驊,6100,6,289390,47.4,47.45,47.35,47.35,,-0.1,47.35,1,47.4,2,36.99,47.44,"39,784,772",47.35,52.0,42.65,1.6,112.0,3.38,1.45
1595,川寶,15506,29,558990,36.1,36.1,35.95,35.95,,-0.05,35.9,1,36.05,4,26.24,36.05,"47,807,134",35.95,39.5,32.4,1.0,112.0,2.78,0.64
1597,直得,643959,595,47447371,74.5,74.8,72.8,72.8,-,1.2,72.80,12,73.20,8,65.0,,,,,,,,,
1598,岱宇,64075,69,1972168,31.1,31.1,30.65,30.7,-,0.2,30.70,3,30.80,1,0.0,,,,,,,,,
1599,宏佳騰,65858,380,2123738,32.35,32.35,32.05,32.3,,-0.1,32.3,3,32.35,1,,32.25,"74,528,764",32.3,35.5,29.1,0.0,112.0,0.0,1.24
1603,華電,9466862,5230,426697865,45.55,46.25,44.5,44.8,-,1.45,44.75,20,44.80,74,14.98,,,,,,,,,
1604,聲寶,543742,527,16115651,29.55,29.8,29.5,29.6, ,0.0,29.60,3,29.65,11,14.8,,,,,,,,,
1605,華新,12009308,5347,453022504,37.7,38.1,37.5,37.55,+,0.15,37.50,449,37.55,87,29.57,,,,,,,,,
1608,華榮,20642787,10292,624451085,30.55,30.95,29.8,29.85,-,0.85,29.80,272,29.85,1,13.39,,,,,,,,,
1609,大亞,40504476,21995,1751587620,44.4,44.55,42.65,43.0,-,1.2,43.00,122,43.05,174,11.38,,,,,,,,,
1611,中電,998229,726,17001495,17.05,17.25,16.9,16.95,-,0.25,16.95,43,17.00,1,36.85,,,,,,,,,
1612,宏泰,5695445,3591,175727709,31.3,31.35,30.65,30.95,-,0.4,30.95,36,31.00,127,15.55,,,,,,,,,
1614,三洋電,453366,384,18240362,40.2,40.5,39.9,39.95,+,0.15,39.95,2,40.00,8,32.22,,,,,,,,,
1615,大山,511035,459,29215358,57.7,57.8,56.6,57.5,-,0.1,57.40,1,57.50,4,17.91,,,,,,,,,
1616,億泰,4665357,2770,96391487,21.9,22.0,20.0,20.7,-,1.2,20.65,58,20.70,55,17.4,,,,,,,,,
1617,榮星,1508430,1034,28820378,19.9,19.9,18.35,18.5,-,1.4,18.50,37,18.55,25,205.56,,,,,,,,,
1618,合機,8499600,5131,317052659,38.2,38.35,36.65,37.3,-,1.15,37.25,71,37.30,82,18.56,,,,,,,,,
1626,艾美特-KY,36995,116,593216,16.1,16.1,16.0,16.05, ,0.0,16.00,7,16.05,1,94.41,,,,,,,,,
1701,中化,485238,362,11029470,22.85,22.85,22.65,22.7,-,0.1,22.70,27,22.75,2,21.02,,,,,,,,,
1702,南僑,874960,2067,50109115,58.2,58.2,56.8,57.3,-,0.9,57.20,15,57.30,1,13.64,,,,,,,,,
1707,葡萄王,524915,852,83724509,162.0,162.5,158.0,158.5,-,3.0,158.50,17,159.50,7,16.16,,,,,,,,,
1708,東鹼,402205,317,12459173,30.95,31.15,30.85,30.9,-,0.05,30.85,31,30.90,3,0.0,,,,,,,,,
1709,和益,289406,414,5641641,19.5,19.55,19.45,19.5,+,0.05,19.50,3,19.55,17,22.16,,,,,,,,,
1710,東聯,930280,554,16706375,17.95,18.05,17.9,18.0, ,0.0,17.95,13,18.00,39,60.0,,,,,,,,,
1711,永光,535902,420,10605312,19.7,19.95,19.7,19.8,+,0.1,19.80,1,19.85,17,123.75,,,,,,,,,
1712,興農,507225,626,19664193,39.1,39.2,38.65,38.7,-,0.4,38.70,18,38.80,1,15.48,,,,,,,,,
1713,國化,275380,258,13063138,46.8,48.1,46.3,47.5,+,0.7,47.45,2,47.50,2,20.47,,,,,,,,,
1714,和桐,687696,394,6030531,8.81,8.82,8.75,8.78,+,0.02,8.77,3,8.78,1,14.63,,,,,,,,,
1717,長興,974498,520,30517385,31.45,31.5,31.25,31.35,+,0.05,31.30,6,31.35,12,24.49,,,,,,,,,
1718,中纖,1618907,707,11753060,7.26,7.28,7.24,7.25,-,0.01,7.25,123,7.26,6,0.0,,,,,,,,,
1720,生達,346592,390,22943168,66.5,66.7,65.9,66.4,+,0.2,66.20,1,66.40,9,14.22,,,,,,,,,
1721,三晃,911836,967,13709363,15.05,15.35,14.8,14.8,-,0.3,14.80,92,14.90,8,0.0,,,,,,,,,
1722,台肥,1795681,1110,113378643,63.3,63.4,63.0,63.0,-,0.3,62.90,699,63.00,26,15.75,,,,,,,,,
1723,中碳,3294728,3302,398465757,123.5,123.5,118.5,120.5,-,3.0,120.50,48,121.00,169,19.5,,,,,,,,,
1725,元禎,1500642,1074,52418199,36.65,36.8,33.55,33.6,-,3.45,33.60,154,33.65,2,30.55,,,,,,,,,
1726,永記,89688,113,7184888,80.0,81.0,79.6,80.0,+,0.2,80.00,1,80.10,1,15.59,,,,,,,,,
1727,中華化,2931825,1887,89273500,30.2,31.15,29.75,29.75,+,0.35,29.75,2,29.80,2,80.41,,,,,,,,,
1730,花仙子,9781,26,553253,56.5,56.7,56.4,56.7,+,0.2,56.60,1,56.80,7,15.53,,,,,,,,,
1731,美吾華,1296905,848,35077019,28.1,28.1,26.45,26.55,-,1.15,26.55,15,26.65,12,20.91,,,,,,,,,
1732,毛寶,273408,265,7766393,28.25,28.9,28.05,28.05,+,0.1,28.05,12,28.20,6,0.0,,,,,,,,,
1733,五鼎,367079,310,12446096,34.35,34.35,33.7,33.75,-,0.55,33.75,26,33.80,10,29.09,,,,,,,,,
1734,杏輝,779272,600,28356463,36.65,36.65,36.2,36.45,-,0.05,36.45,8,36.50,33,16.27,,,,,,,,,
1735,日勝化,15267,29,260938,17.05,17.3,17.0,17.1, ,0.0,17.05,1,17.15,1,22.5,,,,,,,,,
1736,喬山,455383,1353,32406892,72.6,72.6,70.4,71.0,-,0.9,70.90,2,71.00,35,30.34,,,,,,,,,
1737,臺鹽,229208,590,7781381,34.0,34.0,33.9,33.9,-,0.05,33.90,26,33.95,7,22.6,,,,,,,,,
1742,台蠟,93427,66,1586136,17.2,17.2,16.75,16.95,,0.05,16.9,2,17.0,13,41.34,16.98,"93,559,300",16.95,18.6,15.3,0.0,112.0,0.0,1.2
1752,南光,158589,154,7457062,47.4,47.4,46.85,46.95,-,0.45,46.95,1,47.00,1,23.95,,,,,,,,,
1760,寶齡富錦,1048861,1603,116626579,113.0,113.5,109.5,110.0,-,2.0,110.00,16,110.50,3,122.22,,,,,,,,,
1762,中化生,408811,709,20086255,50.0,50.0,48.75,48.85,-,1.15,48.85,11,48.90,13,14.28,,,,,,,,,
1773,勝一,1581113,2160,294997983,192.5,192.5,184.0,185.5,-,6.5,185.50,55,186.50,5,29.4,,,,,,,,,
1776,展宇,8073,11,139246,17.25,17.25,17.25,17.25, ,0.0,17.25,2,17.35,1,40.12,,,,,,,,,
1777,生泰,58211,53,4902460,83.9,84.6,83.8,84.3,,0.6,84.0,5,84.3,1,14.97,84.22,"44,591,713",84.3,92.7,75.9,3.5,112.0,4.15,1.62
1781,合世,42242,146,657523,15.6,15.65,15.5,15.65,,0.1,15.6,1,15.7,1,,15.57,"47,407,605",15.65,17.2,14.1,0.0,112.0,0.0,2.21
1783,和康生,55368,163,2528457,45.75,45.8,45.5,45.7, ,0.0,45.65,3,45.70,1,24.57,,,,,,,,,
1784,訊聯,126549,134,7968973,64.0,64.0,62.3,62.4,,-0.8,62.4,7,62.5,1,37.37,62.97,"49,626,924",62.4,68.6,56.2,1.41847555,112.0,2.27,2.49
1785,光洋科,22629446,13263,1119892156,50.3,50.3,48.5,49.55,,0.0,49.5,88,49.55,337,27.08,49.49,"596,443,243",49.55,54.5,44.6,1.50061598,111.0,3.03,2.28
1786,科妍,701862,1146,68002806,95.2,97.7,95.1,97.4,+,2.2,97.10,1,97.40,4,37.03,,,,,,,,,
1788,杏昌,22087,81,3101725,140.5,140.5,140.0,140.5,,0.5,140.0,11,140.5,8,17.54,140.43,"44,520,971",140.5,154.5,126.5,7.0,112.0,4.98,2.1
