symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1325,恆大,829923.0,603.0,23564445.0,28.0,28.8,27.9,28.3,+,0.65,28.25,1,28.40,1,134.76,,,,,,,,,
1326,台化,10811833.0,5303.0,588766160.0,53.1,55.3,53.0,55.1,+,2.7,55.10,20,55.20,88,37.74,,,,,,,,,
1336,台翰,68401.0,53.0,1323863.0,19.35,19.8,19.15,19.2,,-0.1,19.15,1,19.25,1,13.81,19.35,78818419,19.20,21.10,17.30,0.41,112.0,2.14,0.86
1337,再生-KY,620671.0,343.0,4503553.0,7.22,7.32,7.12,7.21,+,0.09,7.20,7,7.21,4,0.0,,,,,,,,,
1338,廣華-KY,74730.0,206.0,2537545.0,33.1,34.5,33.1,33.65,+,0.3,33.65,9,33.75,1,0.0,,,,,,,,,
1339,昭輝,777307.0,727.0,53664202.0,69.4,72.0,67.0,68.1,-,0.7,68.10,3,68.40,1,11.58,,,,,,,,,
1340,勝悅-KY,106696.0,474.0,1065129.0,9.93,10.05,9.93,9.99,+,0.06,9.99,3,10.00,1,0.0,,,,,,,,,
1341,富林-KY,16705.0,47.0,1051634.0,63.0,63.0,62.8,63.0,+,0.1,63.00,1,63.10,2,14.16,,,,,,,,,
1342,八貫,317561.0,445.0,38786487.0,122.5,124.5,121.0,121.0,-,2.0,121.00,11,122.00,2,16.29,,,,,,,,,
1402,遠東新,4892402.0,2385.0,157583485.0,31.7,32.5,31.6,32.4,+,1.25,32.35,15,32.40,32,21.04,,,,,,,,,
1409,新纖,7969646.0,2548.0,131848461.0,16.35,16.75,16.3,16.55,+,0.35,16.50,55,16.55,7,35.21,,,,,,,,,
1410,南染,28179.0,28.0,993225.0,34.7,35.5,34.7,35.25,+,0.4,35.15,7,35.25,1,146.88,,,,,,,,,
1413,宏洲,27701.0,23.0,251405.0,9.16,9.16,9.0,9.09,+,0.09,9.08,9,9.14,1,0.0,,,,,,,,,
1414,東和,2772898.0,1222.0,55363473.0,18.55,20.4,18.55,19.9,+,1.35,19.85,2,19.90,26,132.67,,,,,,,,,
1416,廣豐,2718591.0,1059.0,35608317.0,12.85,13.45,12.75,13.05,+,0.3,13.00,33,13.05,10,25.59,,,,,,,,,
1417,嘉裕,638520.0,304.0,7135186.0,11.0,11.3,11.0,11.2,+,0.25,11.15,3,11.20,27,0.0,,,,,,,,,
1418,東華,30367.0,226.0,957153.0,31.55,31.7,31.3,31.3,-,0.25,31.25,4,31.40,1,42.3,,,,,,,,,
1419,新紡,755591.0,448.0,37918860.0,48.0,51.9,46.95,49.6,+,2.4,49.50,2,49.65,1,22.86,,,,,,,,,
1423,利華,52012.0,32.0,1619021.0,30.95,31.2,30.95,31.05,+,0.1,31.05,2,31.10,1,43.73,,,,,,,,,
1432,大魯閣,232189.0,348.0,4058902.0,17.35,17.8,17.3,17.35,,0.0,17.35,14,17.40,1,25.9,,,,,,,,,
1434,福懋,2136534.0,1173.0,48034202.0,22.15,22.7,22.15,22.6,+,0.55,22.60,11,22.65,33,86.92,,,,,,,,,
1435,中福,18295.0,43.0,813481.0,45.8,46.8,43.55,45.4,-,2.4,44.00,5,47.30,1,0.0,,,,,,,,,
1436,華友聯,659814.0,677.0,76795459.0,117.0,120.0,112.5,115.5,-,1.5,115.00,13,115.50,4,12.17,,,,,,,,,
1437,勤益控,1240914.0,182.0,38461277.0,32.3,33.15,32.2,32.35,+,0.4,32.30,4,32.35,2,11.47,,,,,,,,,
1438,三地開發,777232.0,580.0,43831160.0,56.0,58.5,54.8,54.8,-,0.5,54.80,20,55.00,7,0.0,,,,,,,,,
1439,雋揚,1194611.0,757.0,34369065.0,26.5,29.0,26.5,29.0,+,2.6,29.00,20,--,0,14.5,,,,,,,,,
1440,南紡,16354673.0,4154.0,276264568.0,15.65,17.1,15.65,17.1,+,1.55,17.10,19019,--,0,13.46,,,,,,,,,
1441,大東,34227.0,174.0,446451.0,13.1,13.1,12.95,13.1,,0.0,13.00,1,13.10,2,0.0,,,,,,,,,
1442,名軒,6009011.0,3650.0,306018913.0,51.4,52.2,49.35,49.95,-,0.45,49.90,10,49.95,8,10.61,,,,,,,,,
1443,立益物流,389352.0,294.0,12380958.0,32.35,33.25,30.7,31.85,-,1.45,31.15,1,32.00,4,24.69,,,,,,,,,
1444,力麗,2713185.0,981.0,25303067.0,9.15,9.4,9.15,9.35,+,0.2,9.34,16,9.35,25,0.0,,,,,,,,,
1445,大宇,330030.0,248.0,7264699.0,22.15,22.15,21.85,21.9,-,0.05,21.90,8,21.95,5,2.84,,,,,,,,,
1446,宏和,224320.0,169.0,7727702.0,34.15,34.95,34.15,34.35,+,0.45,34.30,1,34.40,7,42.94,,,,,,,,,
1447,力鵬,1985907.0,651.0,15738963.0,7.83,7.99,7.82,7.9,+,0.1,7.90,65,7.91,19,0.0,,,,,,,,,
1449,佳和,312110.0,589.0,5688705.0,18.1,18.4,18.05,18.2,+,0.1,18.20,16,18.25,4,30.33,,,,,,,,,
1451,年興,129107.0,196.0,2585634.0,20.05,20.15,19.9,20.15,+,0.05,20.10,4,20.15,17,0.0,,,,,,,,,
1452,宏益,138938.0,84.0,2341972.0,16.75,16.95,16.75,16.85,+,0.1,16.85,1,16.90,7,43.21,,,,,,,,,
1453,大將,1406509.0,1035.0,31551987.0,22.15,23.9,21.0,21.0,-,1.3,21.00,10,21.20,1,36.84,,,,,,,,,
1454,台富,45142.0,46.0,684306.0,15.35,15.4,14.8,15.4,+,0.15,15.25,40,15.40,1,96.25,,,,,,,,,
1455,集盛,9052196.0,3185.0,123095531.0,13.0,13.95,13.0,13.8,+,0.9,13.75,1,13.80,79,0.0,,,,,,,,,
1456,怡華,770047.0,511.0,16448800.0,20.8,21.95,20.7,20.7,+,0.2,20.70,5,20.80,7,414.0,,,,,,,,,
1457,宜進,7518560.0,2748.0,160916786.0,20.2,22.0,20.15,20.7,+,0.7,20.65,10,20.70,16,8.12,,,,,,,,,
1459,聯發,68082.0,67.0,666827.0,9.75,9.84,9.62,9.8,+,0.23,9.78,1,9.80,1,140.0,,,,,,,,,
1460,宏遠,542325.0,294.0,4210723.0,7.6,7.85,7.6,7.85,+,0.25,7.82,3,7.85,24,0.0,,,,,,,,,
1463,強盛,109752.0,79.0,1988540.0,18.2,18.35,18.0,18.15,+,0.25,18.10,6,18.20,3,27.92,,,,,,,,,
1464,得力,218829.0,262.0,2836268.0,12.95,13.0,12.9,12.95,,0.0,12.95,6,13.00,10,99.62,,,,,,,,,
1465,偉全,41130.0,42.0,614164.0,14.8,15.05,14.8,15.0,+,0.1,14.95,2,15.00,25,26.79,,,,,,,,,
1466,聚隆,161108.0,93.0,2016265.0,12.15,12.9,12.15,12.4,+,0.3,12.40,9,12.45,4,0.0,,,,,,,,,
1467,南緯,1834519.0,408.0,21209921.0,11.6,11.75,11.45,11.55,,0.0,11.50,128,11.55,2,0.0,,,,,,,,,
1468,昶和,48000.0,39.0,572050.0,11.8,12.25,11.65,11.95,+,0.1,11.85,5,11.95,2,70.29,,,,,,,,,
1470,大統新創,42035.0,39.0,861867.0,19.85,21.0,19.85,20.5,+,1.15,20.15,2,20.65,1,35.34,,,,,,,,,
1471,首利,867350.0,442.0,12708166.0,14.55,15.15,14.45,14.45,-,0.25,14.45,19,14.50,1,0.0,,,,,,,,,
1472,三洋實業,154235.0,149.0,12419442.0,79.0,81.5,79.0,79.8,+,0.8,79.60,1,80.00,1,23.89,,,,,,,,,
1473,台南,213332.0,173.0,6445745.0,29.85,30.5,29.85,30.4,+,0.45,30.30,2,30.40,4,14.27,,,,,,,,,
1474,弘裕,220553.0,134.0,2845270.0,12.95,12.95,12.8,12.8,-,0.15,12.80,28,12.85,2,0.0,,,,,,,,,
1475,業旺,100652.0,82.0,5387764.0,54.6,54.6,53.1,53.1,-,1.0,53.10,7,53.30,1,12.61,,,,,,,,,
1476,儒鴻,1497020.0,1635.0,745630694.0,494.5,505.0,487.5,498.0,+,11.0,497.50,3,498.00,3,26.39,,,,,,,,,
1477,聚陽,3128323.0,2942.0,1213437248.0,382.5,394.0,380.5,387.0,+,6.5,386.50,5,387.00,19,23.45,,,,,,,,,
1503,士電,25894134.0,32792.0,8341780386.0,338.0,343.0,302.5,314.0,-,13.5,314.00,80,314.50,18,69.62,,,,,,,,,
1504,東元,34410543.0,22303.0,2026422556.0,60.8,60.9,57.5,58.5,-,1.4,58.40,4,58.50,38,21.2,,,,,,,,,
1506,正道,271195.0,125.0,4372240.0,16.15,16.25,16.0,16.2,+,0.05,16.10,37,16.25,3,55.86,,,,,,,,,
1512,瑞利,51367.0,184.0,525136.0,10.2,10.4,10.15,10.3,+,0.15,10.20,2,10.30,2,257.5,,,,,,,,,
1513,中興電,51797610.0,38956.0,10029222551.0,201.5,202.5,184.0,185.0,-,12.5,184.50,223,185.00,319,57.63,,,,,,,,,
1514,亞力,4607582.0,5733.0,729608209.0,170.0,171.0,150.0,151.5,-,13.5,151.50,8,152.00,25,49.19,,,,,,,,,
1515,力山,900030.0,710.0,43749986.0,49.2,49.2,47.8,48.3,-,0.1,48.30,8,48.45,8,28.41,,,,,,,,,
1516,川飛,144023.0,88.0,2493841.0,17.5,17.8,17.2,17.2,-,0.1,17.20,29,17.25,1,50.59,,,,,,,,,
1517,利奇,279648.0,422.0,4393787.0,15.9,15.9,15.6,15.6,-,0.2,15.60,54,15.65,2,0.0,,,,,,,,,
1519,華城,11536739.0,15014.0,10298153588.0,930.0,952.0,824.0,824.0,-,91.0,824.00,11,825.00,7,83.49,,,,,,,,,
1521,大億,25325.0,57.0,961296.0,37.2,38.25,37.2,38.1,+,0.9,38.10,6,38.30,1,68.04,,,,,,,,,
1522,堤維西,1835104.0,1814.0,89973693.0,49.65,50.3,48.2,48.25,-,1.55,48.25,39,48.35,4,15.08,,,,,,,,,
1524,耿鼎,2479121.0,1528.0,84428661.0,34.35,34.65,33.7,33.7,-,0.65,33.70,38,33.75,5,15.82,,,,,,,,,
1525,江申,29265.0,38.0,1994475.0,68.1,68.5,68.0,68.1,,0.0,68.10,3,68.20,1,12.38,,,,,,,,,
1526,日馳,102512.0,271.0,3498242.0,33.85,34.5,33.85,34.1,+,0.15,34.10,2,34.15,1,44.87,,,,,,,,,
1527,鑽全,249564.0,443.0,10256897.0,41.0,41.3,40.9,41.2,+,0.2,41.15,7,41.20,2,15.43,,,,,,,,,
1528,恩德,1289770.0,658.0,15472772.0,12.0,12.25,11.85,11.9,-,0.1,11.90,1,11.95,12,0.0,,,,,,,,,
1529,樂事綠能,5001710.0,2921.0,179408994.0,36.75,37.1,34.85,35.0,-,1.5,35.00,18,35.05,3,38.04,,,,,,,,,
1530,亞崴,58981.0,149.0,1889539.0,32.3,32.3,32.0,32.0,-,0.2,32.00,9,32.10,1,14.68,,,,,,,,,
1531,高林股,56222.0,106.0,759046.0,13.4,13.6,13.35,13.5,+,0.2,13.45,15,13.50,5,168.75,,,,,,,,,
1532,勤美,11829708.0,6187.0,507997119.0,42.85,44.45,41.35,42.2,+,0.05,42.20,13,42.25,6,16.55,,,,,,,,,
1533,車王電,139147.0,102.0,6219705.0,44.2,45.0,44.15,44.7,+,0.65,44.70,1,44.80,3,0.0,,,,,,,,,
1535,中宇,3052104.0,4006.0,259635196.0,92.2,92.9,80.6,81.0,-,8.5,80.90,3,81.00,3,18.0,,,,,,,,,
1536,和大,1057593.0,991.0,55039245.0,53.1,53.1,51.4,51.9,-,0.7,51.90,13,52.00,32,44.36,,,,,,,,,
1537,廣隆,377485.0,380.0,51354042.0,137.0,138.5,135.0,137.0,-,0.5,137.00,2,137.50,34,18.46,,,,,,,,,
1538,正峰,3038.0,40.0,50796.0,16.5,17.0,16.5,17.0,X,0.0,15.65,1,17.00,4,0.0,,,,,,,,,
1539,巨庭,96559.0,76.0,2269425.0,23.6,23.8,23.35,23.45,-,0.15,23.40,19,23.50,1,24.43,,,,,,,,,
1540,喬福,1055340.0,748.0,21605852.0,20.3,20.75,20.2,20.3,+,0.15,20.30,26,20.35,2,15.62,,,,,,,,,
1541,錩泰,5000.0,5.0,159250.0,31.95,31.95,31.65,31.95,,0.0,31.95,1,32.00,5,21.88,,,,,,,,,
1558,伸興,75053.0,393.0,7322428.0,97.6,97.9,97.4,97.4,+,0.2,97.40,4,97.60,1,25.56,,,,,,,,,
1560,中砂,4018201.0,3802.0,912383665.0,235.0,236.0,220.0,221.0,-,12.0,221.00,25,221.50,2,37.58,,,,,,,,,
1565,精華,91043.0,185.0,16545339.0,181.0,183.5,181.0,181.5,,0.5,181.00,13,181.50,1,16.76,181.73,50416516,181.50,199.50,163.50,7.0,112.0,3.86,1.49
1568,倉佑,393646.0,269.0,11085482.0,28.4,28.5,27.95,28.0,-,0.35,28.00,11,28.05,5,10.49,,,,,,,,,
1569,濱川,293342.0,127.0,6900675.0,23.8,24.2,23.35,23.4,,-0.05,23.40,28,23.45,1,,23.52,121447441,23.40,25.70,21.10,1.0,112.0,4.27,0.9
1570,力肯,630690.0,524.0,15690912.0,25.35,25.75,24.2,24.5,,-0.75,24.50,21,24.55,1,68.06,24.88,51500839,24.50,26.95,22.05,1.0,112.0,4.08,1.4
1580,新麥,53825.0,151.0,8167857.0,151.5,152.5,151.5,151.5,,0.0,151.50,2,152.00,1,12.61,151.75,50230242,151.50,166.50,136.50,9.0,112.0,5.94,2.66
1582,信錦,1629605.0,1535.0,142219366.0,89.1,89.1,86.4,86.8,-,1.6,86.80,1,86.90,2,19.04,,,,,,,,,
1583,程泰,89023.0,82.0,6289636.0,72.1,72.1,70.0,70.3,-,1.8,70.10,3,70.40,2,10.88,,,,,,,,,
1584,精剛,3900724.0,2368.0,136490994.0,35.7,35.95,34.35,34.55,,-0.8,34.50,33,34.60,9,11.48,34.99,192470533,34.55,38.00,31.10,1.5,112.0,4.34,1.8
1586,和勤,122245.0,91.0,3908251.0,31.95,32.35,31.7,31.85,,0.0,31.70,1,31.90,2,,31.97,86312302,31.85,35.00,28.70,0.13,112.0,0.41,1.77
1587,吉茂,3082776.0,2198.0,134978587.0,46.35,46.5,42.7,42.7,-,4.7,--,0,42.70,18,70.0,,,,,,,,,
1589,永冠-KY,617227.0,883.0,30314531.0,49.8,50.1,48.5,49.05,-,0.35,49.00,30,49.05,3,0.0,,,,,,,,,
1590,亞德客-KY,570453.0,667.0,614200420.0,1060.0,1100.0,1055.0,1080.0,+,25.0,1080.00,31,1085.00,4,31.01,,,,,,,,,
1591,駿吉-KY,410009.0,419.0,25486578.0,63.3,63.4,60.6,60.8,,-2.2,60.60,6,60.80,3,,62.16,34798047,60.80,66.80,54.80,0.0,112.0,0.0,4.96
1593,祺驊,27356.0,38.0,1195866.0,44.05,44.05,43.5,43.8,,-0.1,43.60,1,43.80,1,34.22,43.71,39784772,43.80,48.15,39.45,1.6,112.0,3.65,1.34
1595,川寶,15200.0,19.0,524796.0,34.6,34.6,34.4,34.4,,-0.2,34.35,2,34.50,1,33.08,34.53,47875384,34.40,37.80,31.00,1.0,112.0,2.91,0.62
1597,直得,324947.0,288.0,20840643.0,65.0,65.5,63.5,63.8,-,0.8,63.70,4,63.90,3,56.96,,,,,,,,,
1598,岱宇,209076.0,159.0,6369809.0,30.4,30.7,30.1,30.5,+,0.4,30.50,8,30.55,2,0.0,,,,,,,,,
1599,宏佳騰,26319.0,256.0,829406.0,31.6,31.65,31.4,31.45,,0.05,31.40,9,31.55,2,,31.51,74528764,31.45,34.55,28.35,0.0,112.0,0.0,1.2
1603,華電,24192905.0,13091.0,1258214866.0,54.7,56.4,47.8,47.8,-,5.3,--,0,47.80,674,15.99,,,,,,,,,
1604,聲寶,873767.0,512.0,25378203.0,28.8,29.3,28.8,29.0,+,0.3,28.95,4,29.00,3,14.5,,,,,,,,,
1605,華新,42258394.0,18402.0,1635617896.0,39.2,39.7,37.9,38.0,-,0.85,38.00,115,38.05,4,29.92,,,,,,,,,
1608,華榮,61043606.0,32941.0,2478101845.0,43.0,43.9,38.25,38.25,-,4.2,--,0,38.25,1621,17.15,,,,,,,,,
1609,大亞,184065000.0,93998.0,11299714467.0,65.3,66.2,57.8,57.8,-,6.4,--,0,57.80,10072,15.29,,,,,,,,,
1611,中電,3834753.0,1786.0,68567374.0,18.15,18.5,17.5,17.5,-,0.55,17.50,41,17.55,39,38.04,,,,,,,,,
1612,宏泰,28769814.0,15339.0,1127599268.0,41.6,42.3,37.0,37.0,-,4.1,37.00,726,37.05,11,18.59,,,,,,,,,
1614,三洋電,1790126.0,858.0,73568643.0,40.25,41.7,40.1,41.05,+,1.05,41.00,9,41.05,11,33.1,,,,,,,,,
1615,大山,3173243.0,2806.0,201953619.0,64.9,67.9,60.4,60.4,-,3.6,60.30,14,60.40,1,18.82,,,,,,,,,
1616,億泰,18681095.0,10022.0,540515452.0,30.0,30.75,26.25,28.05,-,0.2,28.00,41,28.05,3,23.57,,,,,,,,,
1617,榮星,39301616.0,14980.0,1199674166.0,30.6,32.8,27.0,27.0,-,2.95,--,0,27.00,1160,300.0,,,,,,,,,
1618,合機,42313587.0,24953.0,2683169883.0,68.0,69.8,57.8,57.8,-,6.4,--,0,57.80,3336,28.76,,,,,,,,,
1626,艾美特-KY,87730.0,200.0,1404824.0,15.85,16.25,15.85,15.95,+,0.1,15.95,3,16.00,1,93.82,,,,,,,,,
1701,中化,970567.0,483.0,20960285.0,21.3,21.85,21.3,21.65,+,0.35,21.65,8,21.70,4,20.05,,,,,,,,,
1702,南僑,594713.0,455.0,33273508.0,56.0,56.4,55.5,56.0,+,0.2,55.90,2,56.00,45,13.33,,,,,,,,,
1707,葡萄王,209258.0,329.0,32405087.0,155.5,156.0,154.0,154.0,-,1.0,154.00,39,154.50,2,15.7,,,,,,,,,
1708,東鹼,711480.0,544.0,21980669.0,30.8,31.2,30.6,30.8,+,0.35,30.75,6,30.85,4,0.0,,,,,,,,,
1709,和益,731288.0,334.0,14067352.0,19.3,19.4,19.1,19.35,+,0.25,19.30,45,19.35,3,21.99,,,,,,,,,
1710,東聯,1381081.0,705.0,23794320.0,17.05,17.4,17.0,17.2,+,0.2,17.20,17,17.25,9,57.33,,,,,,,,,
1711,永光,1567872.0,914.0,31321703.0,19.5,20.15,19.5,20.05,+,0.55,20.00,9,20.05,17,125.31,,,,,,,,,
1712,興農,1354592.0,1020.0,53394262.0,39.6,39.7,39.15,39.55,+,0.5,39.50,4,39.55,6,15.82,,,,,,,,,
1713,國化,183182.0,131.0,8084758.0,44.5,44.6,43.35,44.25,+,0.75,44.20,1,44.25,1,19.07,,,,,,,,,
1714,和桐,1305585.0,597.0,11501203.0,8.76,8.84,8.76,8.81,+,0.05,8.80,23,8.81,56,14.68,,,,,,,,,
1717,長興,1404833.0,820.0,43636184.0,31.0,31.3,30.8,31.0,+,0.5,31.00,9,31.10,6,24.22,,,,,,,,,
1718,中纖,3357404.0,1247.0,24832331.0,7.26,7.48,7.26,7.41,+,0.18,7.41,50,7.42,43,0.0,,,,,,,,,
1720,生達,376257.0,423.0,23073027.0,61.4,61.6,61.1,61.5,+,0.6,61.50,1,61.60,6,13.17,,,,,,,,,
1721,三晃,754835.0,527.0,10776403.0,14.05,14.5,14.05,14.2,+,0.15,14.20,51,14.25,1,0.0,,,,,,,,,
1722,台肥,6465438.0,3913.0,410276152.0,63.1,64.5,62.8,63.2,+,0.8,63.20,51,63.30,2,15.8,,,,,,,,,
1723,中碳,281470.0,297.0,31677998.0,112.0,113.5,112.0,112.0,,0.0,112.00,181,113.00,41,18.12,,,,,,,,,
1725,元禎,598378.0,431.0,20525850.0,35.65,35.65,33.15,34.5,-,0.1,34.30,1,34.55,3,31.36,,,,,,,,,
1726,永記,17699.0,49.0,1387762.0,78.7,78.9,78.3,78.3,,0.0,78.20,1,78.50,1,15.26,,,,,,,,,
1727,中華化,632394.0,494.0,18453147.0,28.8,29.6,28.8,29.0,+,0.2,28.95,12,29.00,7,78.38,,,,,,,,,
1730,花仙子,84523.0,107.0,4729490.0,56.1,56.2,55.5,56.1,,0.0,55.90,1,56.00,1,15.37,,,,,,,,,
1731,美吾華,316680.0,281.0,7579601.0,23.6,24.25,23.6,23.8,+,0.1,23.80,11,23.85,1,18.74,,,,,,,,,
1732,毛寶,2096339.0,1104.0,60671697.0,26.95,29.35,26.95,29.35,+,2.65,29.35,128,--,0,0.0,,,,,,,,,
