symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1314,中石化,9533516.0,3550.0,87875054.0,9.3,9.3,9.19,9.2,-,0.1,9.20,6,9.21,24,0.0,,,,,,,,,
1315,達新,18794.0,37.0,1359026.0,72.0,72.5,72.0,72.2,+,0.2,72.20,2,72.30,1,16.87,,,,,,,,,
1316,上曜,41166325.0,13877.0,817986527.0,20.7,21.2,19.15,19.65,-,1.0,19.65,107,19.70,114,0.0,,,,,,,,,
1319,東陽,23750609.0,13630.0,2614874521.0,110.5,114.5,106.5,113.0,+,5.0,113.00,4,113.50,40,26.04,,,,,,,,,
1321,大洋,53720.0,45.0,1915396.0,35.5,35.8,35.5,35.65,+,0.05,35.60,6,35.65,1,96.35,,,,,,,,,
1323,永裕,11450.0,109.0,354867.0,30.95,31.2,30.95,31.0,,0.0,30.95,15,31.00,13,33.33,,,,,,,,,
1324,地球,409537.0,578.0,6164406.0,15.6,15.6,14.9,15.0,-,0.4,15.00,19,15.05,7,26.32,,,,,,,,,
1325,恆大,859753.0,619.0,27520904.0,32.45,32.7,31.5,31.7,-,0.9,31.70,4,31.75,8,81.28,,,,,,,,,
1326,台化,4563417.0,2927.0,251171629.0,55.7,55.7,54.8,54.9,-,0.8,54.90,83,55.00,28,37.6,,,,,,,,,
1336,台翰,147304.0,88.0,3169282.0,22.25,22.25,21.15,21.35,,-0.75,21.30,1,21.40,1,17.64,21.52,78818419,21.35,23.45,19.25,0.41,112.0,1.92,0.92
1337,再生-KY,651653.0,593.0,4826961.0,7.54,7.58,7.3,7.38,-,0.16,7.38,3,7.39,13,0.0,,,,,,,,,
1338,廣華-KY,113803.0,199.0,4193258.0,37.2,37.2,36.65,36.8,-,0.35,36.70,4,36.85,2,0.0,,,,,,,,,
1339,昭輝,423855.0,582.0,28383965.0,68.5,68.7,65.8,67.2,-,1.2,67.20,1,67.30,9,15.48,,,,,,,,,
1340,勝悅-KY,379638.0,737.0,4020024.0,10.75,10.75,10.5,10.5,-,0.3,10.50,7,10.60,3,0.0,,,,,,,,,
1341,富林-KY,24296.0,34.0,1569499.0,64.5,64.8,64.5,64.7,+,0.2,64.70,2,64.90,1,14.54,,,,,,,,,
1342,八貫,769403.0,892.0,104960566.0,138.0,138.0,135.0,136.0,-,1.5,135.50,20,136.50,11,18.3,,,,,,,,,
1402,遠東新,8586024.0,3682.0,279021763.0,32.1,32.7,32.1,32.7,+,0.35,32.70,848,32.75,331,30.56,,,,,,,,,
1409,新纖,6427444.0,2054.0,102607902.0,16.05,16.2,15.85,15.95,-,0.25,15.95,33,16.00,188,37.09,,,,,,,,,
1410,南染,43057.0,54.0,1578267.0,36.7,36.9,36.6,36.6,-,0.1,36.55,5,36.65,1,61.0,,,,,,,,,
1413,宏洲,46930.0,39.0,421829.0,8.91,9.05,8.91,9.01,+,0.01,9.01,3,9.04,1,0.0,,,,,,,,,
1414,東和,563404.0,518.0,10234785.0,18.55,18.75,17.95,18.1,-,0.4,18.10,7,18.15,5,120.67,,,,,,,,,
1416,廣豐,919748.0,495.0,11826640.0,12.8,13.05,12.7,12.95,+,0.1,12.90,65,12.95,2,21.95,,,,,,,,,
1417,嘉裕,637743.0,706.0,7434877.0,11.8,11.85,11.55,11.7,-,0.15,11.60,9,11.70,26,36.56,,,,,,,,,
1418,東華,501531.0,397.0,15547020.0,33.1,33.8,29.95,30.75,-,2.25,30.50,2,30.75,1,58.02,,,,,,,,,
1419,新紡,41609.0,45.0,1871647.0,44.9,45.2,44.75,45.1,+,0.1,45.00,1,45.10,2,20.88,,,,,,,,,
1423,利華,23095.0,128.0,717431.0,31.1,31.1,31.0,31.0,-,0.1,30.95,18,31.00,2,43.66,,,,,,,,,
1432,大魯閣,1481822.0,2445.0,28875515.0,20.1,20.1,19.1,19.3,-,0.95,19.25,79,19.30,39,27.18,,,,,,,,,
1434,福懋,1396407.0,1400.0,31548396.0,22.65,22.7,22.55,22.55,-,0.2,22.55,124,22.60,130,86.73,,,,,,,,,
1435,中福,2432.0,30.0,117029.0,48.05,48.15,48.05,48.15,-,0.35,47.60,1,51.00,1,0.0,,,,,,,,,
1436,華友聯,100680.0,347.0,9918086.0,98.7,99.1,98.2,98.8,+,0.2,98.80,1,99.00,5,145.29,,,,,,,,,
1437,勤益控,156848.0,95.0,4880392.0,31.1,31.3,31.05,31.15,,0.0,31.10,5,31.15,5,11.09,,,,,,,,,
1438,三地開發,449736.0,326.0,19036545.0,42.25,43.0,41.95,42.3,+,0.05,42.25,13,42.30,2,0.0,,,,,,,,,
1439,雋揚,14000.0,13.0,348650.0,24.9,25.0,24.85,24.9,,0.0,24.90,2,25.00,8,20.24,,,,,,,,,
1440,南紡,1078394.0,620.0,16447242.0,15.4,15.4,15.15,15.15,-,0.25,15.15,167,15.20,8,11.93,,,,,,,,,
1441,大東,36433.0,234.0,496469.0,13.7,13.7,13.5,13.5,-,0.2,13.45,1,13.75,1,0.0,,,,,,,,,
1442,名軒,2777946.0,1799.0,108292368.0,40.2,40.3,38.25,38.3,+,0.3,38.30,13,38.35,2,18.87,,,,,,,,,
1443,立益物流,33224.0,49.0,945478.0,28.55,28.55,28.45,28.5,-,0.05,28.45,5,28.50,1,20.96,,,,,,,,,
1444,力麗,2037141.0,1140.0,20235579.0,10.0,10.0,9.9,9.97,-,0.03,9.95,1,9.97,5,0.0,,,,,,,,,
1445,大宇,632412.0,306.0,15367594.0,24.3,24.3,24.3,24.3,-,2.7,--,0,24.30,2718,3.15,,,,,,,,,
1446,宏和,282275.0,294.0,9972065.0,35.65,35.95,33.95,35.25,-,0.65,35.00,2,35.25,5,0.0,,,,,,,,,
1447,力鵬,2407233.0,1072.0,19421753.0,8.18,8.2,8.0,8.1,-,0.08,8.07,3,8.10,6,0.0,,,,,,,,,
1449,佳和,2101166.0,1096.0,40853763.0,20.0,20.0,19.15,19.4,-,0.65,19.35,34,19.40,7,36.6,,,,,,,,,
1451,年興,93233.0,142.0,1785744.0,19.15,19.35,19.1,19.25,,0.0,19.20,1,19.25,3,0.0,,,,,,,,,
1452,宏益,86307.0,158.0,1413178.0,16.5,16.5,16.3,16.5,-,0.05,16.35,5,16.50,31,42.31,,,,,,,,,
1453,大將,138663.0,197.0,2070701.0,15.15,15.15,14.75,14.95,-,0.15,14.95,4,15.00,1,498.33,,,,,,,,,
1454,台富,22150.0,72.0,363271.0,16.5,16.6,16.25,16.35,-,0.15,16.30,2,16.35,1,102.19,,,,,,,,,
1455,集盛,10122074.0,3665.0,147111212.0,14.8,14.85,14.15,14.5,-,0.05,14.45,19,14.50,7,0.0,,,,,,,,,
1456,怡華,536365.0,385.0,10372828.0,20.35,20.5,18.95,19.2,-,0.85,19.20,6,19.30,1,384.0,,,,,,,,,
1457,宜進,2694032.0,1472.0,53658988.0,19.9,20.25,19.5,19.5,+,0.2,19.50,36,19.55,27,88.64,,,,,,,,,
1459,聯發,223362.0,323.0,2144061.0,9.7,9.72,9.3,9.53,-,0.19,9.53,1,9.54,2,136.14,,,,,,,,,
1460,宏遠,1831281.0,584.0,13887321.0,7.51,7.65,7.51,7.59,+,0.02,7.55,2,7.60,8,0.0,,,,,,,,,
1463,強盛,142380.0,120.0,2574449.0,18.2,18.25,18.0,18.05,-,0.25,18.05,1,18.10,2,27.77,,,,,,,,,
1464,得力,259705.0,322.0,3399409.0,13.1,13.15,13.05,13.05,-,0.1,13.05,23,13.10,13,217.5,,,,,,,,,
1465,偉全,329957.0,192.0,4939951.0,14.95,15.05,14.85,15.05,+,0.1,15.05,3,15.10,14,26.88,,,,,,,,,
1466,聚隆,158921.0,143.0,2127117.0,13.5,13.7,13.25,13.35,-,0.25,13.30,7,13.35,6,0.0,,,,,,,,,
1467,南緯,339911.0,313.0,3695804.0,10.9,10.95,10.85,10.9,,0.0,10.85,126,10.90,49,0.0,,,,,,,,,
1468,昶和,35081.0,34.0,516311.0,14.65,14.8,14.65,14.8,,0.0,14.65,12,14.80,2,0.0,,,,,,,,,
1470,大統新創,18100.0,13.0,374150.0,21.4,21.4,20.5,20.5,-,0.5,20.50,3,20.55,2,35.96,,,,,,,,,
1471,首利,2319633.0,1319.0,39534733.0,17.5,17.65,16.75,16.75,-,0.75,16.75,64,16.90,1,0.0,,,,,,,,,
1472,三洋實業,201418.0,400.0,15546742.0,80.5,80.6,75.5,76.8,-,4.1,76.80,1,77.00,2,22.99,,,,,,,,,
1473,台南,484099.0,494.0,14816072.0,30.5,31.05,30.3,30.85,-,0.2,30.85,3,30.90,7,14.48,,,,,,,,,
1474,弘裕,168814.0,173.0,2039722.0,12.2,12.25,12.0,12.0,-,0.2,12.00,14,12.05,1,0.0,,,,,,,,,
1475,業旺,67661.0,59.0,3410190.0,50.5,50.7,50.2,50.5,-,0.1,50.40,1,50.50,3,12.41,,,,,,,,,
1476,儒鴻,352058.0,460.0,197936997.0,560.0,568.0,559.0,560.0,-,5.0,560.00,9,562.00,5,29.68,,,,,,,,,
1477,聚陽,1354889.0,1448.0,506457566.0,370.5,377.0,367.5,375.0,+,4.0,375.00,12,376.00,14,23.54,,,,,,,,,
1503,士電,47524102.0,35451.0,9272623081.0,184.5,199.5,183.0,199.5,+,18.0,199.50,54,--,0,44.73,,,,,,,,,
1504,東元,22623972.0,15228.0,1163157331.0,51.6,52.3,50.5,51.0,-,0.1,51.00,103,51.10,19,18.75,,,,,,,,,
1506,正道,492136.0,253.0,7897121.0,16.2,16.2,16.0,16.0,-,0.3,16.00,10,16.05,3,47.06,,,,,,,,,
1512,瑞利,235891.0,207.0,2719961.0,10.85,11.9,10.85,11.35,+,0.35,11.30,11,11.60,2,0.0,,,,,,,,,
1513,中興電,114630032.0,73887.0,20210636569.0,173.0,184.0,170.0,173.5,+,3.5,173.50,248,174.00,447,54.05,,,,,,,,,
1514,亞力,58928726.0,37964.0,6368744752.0,105.0,113.0,104.5,105.0,+,0.5,105.00,275,105.50,25,45.06,,,,,,,,,
1515,力山,2547147.0,2125.0,126160874.0,50.9,50.9,48.85,49.05,-,1.95,49.05,9,49.15,19,28.85,,,,,,,,,
1516,川飛,92880.0,186.0,1555303.0,17.0,17.0,16.65,16.9,-,0.1,16.70,1,16.90,1,49.71,,,,,,,,,
1517,利奇,1399718.0,950.0,23100198.0,16.85,16.9,16.25,16.3,-,0.6,16.30,4,16.35,10,0.0,,,,,,,,,
1519,華城,17273908.0,13474.0,9755583117.0,548.0,577.0,539.0,577.0,+,52.0,577.00,1722,--,0,77.66,,,,,,,,,
1521,大億,152305.0,211.0,6362729.0,42.2,42.2,41.25,41.35,-,0.5,41.35,1,41.60,1,73.84,,,,,,,,,
1522,堤維西,6670534.0,3930.0,312085262.0,47.8,47.85,46.05,46.35,-,1.15,46.30,88,46.35,43,16.21,,,,,,,,,
1524,耿鼎,19867047.0,10541.0,717279176.0,37.65,37.7,35.1,35.85,-,0.25,35.80,6,35.85,49,16.83,,,,,,,,,
1525,江申,36943.0,45.0,2698010.0,74.1,74.1,72.7,72.7,-,1.0,72.70,2,72.80,1,14.01,,,,,,,,,
1526,日馳,369612.0,1009.0,11977968.0,32.95,32.95,32.0,32.35,-,0.6,32.35,3,32.40,2,42.57,,,,,,,,,
1527,鑽全,312215.0,806.0,12885861.0,41.35,41.4,41.2,41.3,-,0.05,41.20,5,41.30,19,15.47,,,,,,,,,
1528,恩德,2465807.0,1439.0,31838744.0,13.3,13.3,12.75,12.8,-,0.5,12.80,41,12.85,3,0.0,,,,,,,,,
1529,樂事綠能,3400774.0,2493.0,117550732.0,34.25,35.3,33.8,33.8,-,0.25,33.80,26,34.00,3,53.65,,,,,,,,,
1530,亞崴,32321.0,141.0,1037193.0,32.0,32.15,32.0,32.15,+,0.1,32.05,3,32.10,2,13.8,,,,,,,,,
1531,高林股,193573.0,135.0,2599415.0,13.45,13.6,13.35,13.35,-,0.1,13.35,10,13.40,4,111.25,,,,,,,,,
1532,勤美,1479027.0,1049.0,58044745.0,40.0,40.0,38.65,39.0,-,0.8,39.00,14,39.05,7,17.26,,,,,,,,,
1533,車王電,198154.0,179.0,9873356.0,51.0,51.0,49.35,49.35,-,1.25,49.35,7,49.40,1,0.0,,,,,,,,,
1535,中宇,1222351.0,1600.0,87468953.0,74.2,74.2,69.9,71.7,-,3.0,71.40,1,71.70,4,15.93,,,,,,,,,
1536,和大,1182792.0,1058.0,63209046.0,53.7,54.2,52.7,52.8,-,0.8,52.80,12,52.90,15,29.83,,,,,,,,,
1537,廣隆,217709.0,320.0,30354337.0,138.0,140.0,138.0,140.0,+,2.0,139.50,8,140.00,39,19.91,,,,,,,,,
1538,正峰,19325.0,43.0,411737.0,22.45,22.45,21.1,21.1,-,0.9,21.15,2,22.10,1,0.0,,,,,,,,,
1539,巨庭,445600.0,338.0,11512169.0,26.45,26.45,25.45,25.65,-,0.65,25.60,5,25.65,4,39.46,,,,,,,,,
1540,喬福,301247.0,283.0,5322743.0,17.85,17.85,17.55,17.7,-,0.15,17.65,2,17.70,10,17.02,,,,,,,,,
1541,錩泰,35345.0,31.0,1148500.0,32.4,32.75,32.1,32.25,-,0.4,32.20,3,32.45,1,0.0,,,,,,,,,
1558,伸興,159642.0,184.0,16071635.0,100.0,101.5,99.9,100.5,,0.0,100.50,8,101.00,21,26.38,,,,,,,,,
1560,中砂,4351279.0,4289.0,1085904974.0,253.5,256.5,242.0,243.5,-,8.0,243.00,36,243.50,49,41.41,,,,,,,,,
1565,精華,206634.0,356.0,39574021.0,192.5,193.0,190.5,191.0,,-1.5,191.00,1,192.00,2,17.64,191.52,50416516,191.00,210.00,172.00,7.0,112.0,7.07,1.57
1568,倉佑,1013167.0,793.0,31347859.0,32.3,32.3,30.5,30.7,-,0.95,30.65,3,30.70,6,11.5,,,,,,,,,
1569,濱川,529903.0,278.0,13081251.0,25.0,25.1,24.5,24.55,,-0.4,24.55,14,24.65,4,,24.69,121447441,24.55,27.00,22.10,1.0,112.0,8.15,0.9
1570,力肯,193424.0,336.0,5497935.0,28.7,28.7,28.25,28.25,,-0.15,28.25,12,28.30,2,38.18,28.42,51500839,28.25,31.05,25.45,1.0,112.0,3.54,1.63
1580,新麥,128353.0,236.0,20471451.0,159.5,160.5,158.0,158.5,,0.0,158.50,2,159.00,3,14.8,159.49,50230242,158.50,174.00,143.00,9.0,112.0,3.79,2.87
1582,信錦,10028688.0,11581.0,910411893.0,92.4,92.6,89.5,90.3,-,3.1,90.30,66,90.50,15,19.8,,,,,,,,,
1583,程泰,33522.0,45.0,2547809.0,75.4,76.6,75.4,76.3,+,0.8,76.10,1,76.30,1,13.32,,,,,,,,,
1584,精剛,1220366.0,1256.0,41332847.0,34.4,34.45,33.65,33.8,,-0.4,33.80,8,33.85,8,11.23,33.87,192470533,33.80,37.15,30.45,1.5,112.0,4.44,1.76
1586,和勤,213687.0,181.0,6986608.0,32.8,32.85,32.5,32.7,,-0.05,32.65,4,32.70,1,,32.70,86312302,32.70,35.95,29.45,0.13,112.0,0.76,1.8
1587,吉茂,213871.0,113.0,5351206.0,25.25,25.4,24.8,25.05,,0.0,25.05,1,25.10,12,29.47,,,,,,,,,
1589,永冠-KY,6784559.0,5033.0,364016809.0,57.4,57.4,52.6,52.6,-,5.8,--,0,52.60,558,0.0,,,,,,,,,
1590,亞德客-KY,391874.0,458.0,418585135.0,1055.0,1085.0,1055.0,1055.0,,0.0,1055.00,20,1060.00,6,31.93,,,,,,,,,
1591,駿吉-KY,854944.0,784.0,53674497.0,64.6,64.6,61.2,63.1,,0.0,63.00,1,63.10,4,,62.78,34798047,63.10,69.40,56.80,0.0,112.0,0.79,4.82
1593,祺驊,18111.0,43.0,892211.0,49.5,49.5,49.1,49.15,,-0.55,49.25,1,49.40,1,25.6,49.26,39784772,49.15,54.00,44.25,1.6,112.0,3.26,1.48
1595,川寶,27028.0,27.0,966600.0,36.0,36.0,35.65,35.75,,-0.25,35.70,4,35.80,1,26.09,35.76,47807134,35.75,39.30,32.20,1.0,112.0,5.67,0.64
1597,直得,366526.0,666.0,24817946.0,68.3,69.4,66.6,67.1,-,0.6,67.10,1,67.20,1,59.91,,,,,,,,,
1598,岱宇,217526.0,162.0,6824141.0,31.6,31.7,31.15,31.15,-,0.7,31.10,10,31.30,2,0.0,,,,,,,,,
1599,宏佳騰,104236.0,324.0,3569136.0,34.6,34.6,34.0,34.0,,-0.3,34.00,21,34.05,1,27.64,34.24,74528764,34.00,37.40,30.60,0.0,112.0,4.41,1.25
1603,華電,1536502.0,1019.0,57178856.0,36.55,37.9,36.55,37.15,+,0.65,37.15,4,37.25,4,14.51,,,,,,,,,
1604,聲寶,519911.0,511.0,15152695.0,29.0,29.25,29.0,29.2,+,0.1,29.15,13,29.20,28,15.53,,,,,,,,,
1605,華新,7272359.0,4558.0,257237400.0,35.6,35.85,35.05,35.05,-,0.55,35.05,131,35.10,4,27.6,,,,,,,,,
1608,華榮,46370840.0,21518.0,1185519621.0,25.3,26.7,24.7,24.8,+,0.45,24.80,240,24.85,485,11.12,,,,,,,,,
1609,大亞,22919733.0,11951.0,855035150.0,37.6,38.0,36.7,36.85,-,0.35,36.85,92,36.90,24,9.4,,,,,,,,,
1611,中電,728238.0,677.0,11804286.0,16.3,16.4,16.1,16.1,-,0.15,16.10,75,16.15,6,35.0,,,,,,,,,
1612,宏泰,3562682.0,2081.0,98523108.0,27.6,28.1,27.35,27.4,-,0.05,27.35,86,27.40,24,14.81,,,,,,,,,
1614,三洋電,60306.0,54.0,2332270.0,38.4,39.15,38.35,38.9,+,0.3,38.75,2,38.90,7,31.37,,,,,,,,,
1615,大山,898515.0,1250.0,48461646.0,53.8,54.9,53.0,54.2,+,0.9,54.10,1,54.20,7,16.88,,,,,,,,,
1616,億泰,15159794.0,5161.0,242690099.0,15.45,16.35,15.3,16.2,+,1.3,16.15,27,16.20,18,16.88,,,,,,,,,
1617,榮星,71299.0,73.0,1189210.0,16.75,16.75,16.55,16.7,-,0.05,16.60,9,16.70,10,50.61,,,,,,,,,
1618,合機,19278807.0,10261.0,678780389.0,35.15,36.3,34.25,34.55,,0.0,34.55,2,34.60,10,21.33,,,,,,,,,
1626,艾美特-KY,141169.0,580.0,2254578.0,16.1,16.1,15.9,15.9,-,0.2,15.90,3,15.95,5,0.0,,,,,,,,,
1701,中化,1404115.0,1025.0,32231288.0,23.3,23.3,22.75,22.85,-,0.45,22.85,11,22.90,61,21.36,,,,,,,,,
1702,南僑,1695634.0,1117.0,95989211.0,56.2,57.1,56.0,57.0,+,1.5,56.90,1,57.00,47,18.45,,,,,,,,,
1707,葡萄王,335925.0,786.0,51717370.0,155.0,155.5,153.0,154.0,-,1.5,153.50,22,154.00,1,15.7,,,,,,,,,
1708,東鹼,643852.0,700.0,19637445.0,30.8,30.85,30.35,30.35,-,0.45,30.35,18,30.40,1,0.0,,,,,,,,,
1709,和益,697424.0,504.0,14647936.0,21.25,21.3,20.85,20.95,-,0.15,20.90,14,20.95,1,19.22,,,,,,,,,
1710,東聯,1132821.0,899.0,20690677.0,18.3,18.35,18.15,18.2,-,0.25,18.20,39,18.25,12,60.67,,,,,,,,,
1711,永光,2052091.0,1417.0,40992603.0,20.35,20.35,19.8,19.95,-,0.4,19.90,18,19.95,39,73.89,,,,,,,,,
1712,興農,3910840.0,2224.0,164030523.0,42.1,42.1,41.8,42.0,-,0.1,41.95,45,42.00,5,16.8,,,,,,,,,
1713,國化,39844.0,107.0,1756889.0,44.2,44.55,43.85,43.9,-,0.3,43.85,5,43.90,2,18.92,,,,,,,,,
1714,和桐,1331508.0,599.0,11869485.0,8.93,8.97,8.89,8.93,,0.0,8.93,55,8.95,2,17.51,,,,,,,,,
1717,長興,2869319.0,1625.0,90222924.0,31.75,31.9,31.25,31.3,-,0.45,31.25,92,31.30,13,24.45,,,,,,,,,
1718,中纖,3309199.0,1705.0,24670549.0,7.5,7.53,7.42,7.43,-,0.13,7.42,72,7.43,73,0.0,,,,,,,,,
1720,生達,552379.0,438.0,36236914.0,66.0,66.0,65.3,65.4,-,0.4,65.40,6,65.50,5,14.0,,,,,,,,,
1721,三晃,1156292.0,783.0,16932807.0,14.9,14.95,14.5,14.7,-,0.15,14.65,1,14.70,3,0.0,,,,,,,,,
1722,台肥,1934462.0,1092.0,126785953.0,65.4,66.2,65.2,65.3,-,0.1,65.30,82,65.40,3,15.22,,,,,,,,,
1723,中碳,628744.0,708.0,71858050.0,115.5,115.5,113.0,114.5,,0.0,114.00,51,114.50,5,18.53,,,,,,,,,
1725,元禎,453334.0,392.0,14160217.0,34.0,34.0,30.0,30.1,-,3.2,30.05,1,30.10,2,27.87,,,,,,,,,
1726,永記,20180.0,22.0,1534959.0,76.0,76.5,75.9,76.5,+,0.1,76.10,2,76.30,1,14.91,,,,,,,,,
1727,中華化,687923.0,497.0,19547150.0,29.0,29.0,28.2,28.2,-,0.6,28.20,22,28.30,2,76.22,,,,,,,,,
1730,花仙子,39199.0,85.0,2204503.0,56.2,56.3,56.1,56.2,,0.0,56.20,18,56.30,12,15.4,,,,,,,,,
1731,美吾華,1038035.0,528.0,27048847.0,26.1,26.3,25.7,26.1,+,0.15,26.05,3,26.10,8,20.55,,,,,,,,,
1732,毛寶,428465.0,414.0,12313141.0,29.25,29.25,28.5,28.9,-,0.4,28.60,1,28.90,10,0.0,,,,,,,,,
