symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1101,台泥,16009442.0,10838.0,511541865.0,32.0,32.15,31.85,31.85,-,0.15,31.85,1540,31.90,92,30.92,,,,,,,,,
1102,亞泥,5284181.0,3119.0,213033155.0,40.3,40.5,40.0,40.4,+,0.05,40.35,18,40.40,4,14.08,,,,,,,,,
1103,嘉泥,399171.0,582.0,6917659.0,17.4,17.4,17.25,17.3,-,0.15,17.30,3,17.35,24,144.17,,,,,,,,,
1104,環泥,1841559.0,1576.0,57055786.0,31.1,31.35,30.7,31.05,-,0.2,31.00,1,31.05,6,9.27,,,,,,,,,
1108,幸福,1800374.0,657.0,28306721.0,15.9,15.95,15.6,15.65,-,0.45,15.65,5,15.70,33,8.51,,,,,,,,,
1109,信大,409207.0,253.0,7229054.0,17.7,17.75,17.6,17.6,-,0.1,17.60,139,17.65,38,10.35,,,,,,,,,
1110,東泥,253138.0,87.0,4524409.0,17.75,18.0,17.75,18.0,+,0.1,17.90,11,18.00,27,38.3,,,,,,,,,
1201,味全,254772.0,327.0,4811800.0,18.9,18.95,18.85,18.9,-,0.05,18.90,8,18.95,54,67.5,,,,,,,,,
1203,味王,54118.0,150.0,2789179.0,51.1,52.5,51.1,51.5,-,0.5,51.20,4,51.50,1,29.94,,,,,,,,,
1210,大成,2122440.0,3816.0,126698066.0,60.1,60.2,59.3,59.4,-,0.9,59.40,10,59.70,28,13.5,,,,,,,,,
1213,大飲,52120.0,23.0,368177.0,7.06,7.12,7.04,7.04,-,0.02,7.04,2,7.11,7,0.0,,,,,,,,,
1215,卜蜂,613182.0,1400.0,60895252.0,99.7,99.8,98.8,99.0,-,0.9,99.00,84,99.10,2,14.35,,,,,,,,,
1216,統一,11005605.0,12329.0,833125991.0,75.8,76.3,75.3,75.7,-,1.1,75.70,1643,75.80,7,23.44,,,,,,,,,
1217,愛之味,1642362.0,837.0,19229753.0,11.75,11.75,11.65,11.7,-,0.05,11.65,348,11.70,25,35.45,,,,,,,,,
1218,泰山,1429757.0,960.0,30443191.0,21.45,21.5,21.1,21.3,-,0.25,21.30,14,21.35,27,1.99,,,,,,,,,
1219,福壽,1079368.0,724.0,20102283.0,18.75,18.8,18.55,18.6,-,0.15,18.55,54,18.60,51,24.8,,,,,,,,,
1220,台榮,274445.0,187.0,3816400.0,13.9,13.95,13.8,13.9,,0.0,13.85,22,13.90,88,31.59,,,,,,,,,
1225,福懋油,13277.0,24.0,728212.0,54.4,55.0,54.4,55.0,+,0.2,55.00,1,55.10,1,48.25,,,,,,,,,
1227,佳格,992259.0,1053.0,36931873.0,37.4,37.4,37.1,37.25,-,0.2,37.25,8,37.30,15,28.65,,,,,,,,,
1229,聯華,2166440.0,2756.0,143498721.0,66.8,66.9,65.7,65.7,-,1.3,65.70,11,65.80,4,25.97,,,,,,,,,
1231,聯華食,223527.0,470.0,19590492.0,87.9,87.9,87.5,87.7,-,0.3,87.50,19,87.70,2,28.47,,,,,,,,,
1232,大統益,101673.0,246.0,14615963.0,143.5,144.0,143.5,143.5,-,0.5,143.50,29,144.00,11,19.06,,,,,,,,,
1233,天仁,32152.0,99.0,1110617.0,34.75,34.8,34.35,34.5,-,0.25,34.45,1,34.60,1,30.0,,,,,,,,,
1234,黑松,322692.0,243.0,12905099.0,40.05,40.1,39.9,40.0,-,0.1,39.95,13,40.00,1,16.67,,,,,,,,,
1235,興泰,5847.0,36.0,469250.0,80.2,80.4,80.0,80.0,-,1.7,80.00,5,80.40,2,49.69,,,,,,,,,
1236,宏亞,34121.0,80.0,806914.0,23.6,23.7,23.6,23.6,-,0.15,23.60,3,23.65,1,131.11,,,,,,,,,
1240,茂生農經,42884.0,71.0,2122476.0,50.2,50.2,49.2,49.2,,-0.45,49.20,2,49.35,1,17.57,49.49,39370158,49.20,54.10,44.30,2.7,112.0,2.44,1.52
1256,鮮活果汁-KY,27276.0,246.0,6585101.0,244.0,244.0,240.0,240.0,-,4.5,240.50,1,241.00,1,16.28,,,,,,,,,
