symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1101,台泥,15866068.0,11037.0,503080222.0,31.95,31.95,31.6,31.7,-,0.25,31.70,78,31.75,78,30.78,,,,,,,,,
1102,亞泥,4616260.0,2590.0,190720950.0,41.15,41.55,41.1,41.1,,0.0,41.10,183,41.15,47,13.39,,,,,,,,,
1103,嘉泥,241204.0,445.0,4139901.0,17.2,17.25,17.1,17.15,-,0.05,17.15,7,17.20,14,142.92,,,,,,,,,
1104,環泥,4012409.0,2446.0,129444780.0,31.9,32.65,31.9,32.5,+,1.05,32.45,33,32.50,22,10.38,,,,,,,,,
1108,幸福,3693407.0,1588.0,57108076.0,15.75,15.75,15.1,15.55,-,0.75,15.55,11,15.60,35,8.45,,,,,,,,,
1109,信大,1414010.0,703.0,26709462.0,18.7,19.15,18.55,19.1,+,0.45,19.05,28,19.10,7,9.5,,,,,,,,,
1110,東泥,26649.0,57.0,474894.0,17.8,17.85,17.8,17.85,,0.0,17.75,7,17.85,21,68.65,,,,,,,,,
1201,味全,245839.0,271.0,4662705.0,19.1,19.1,18.9,18.95,,0.0,18.95,36,19.00,12,35.75,,,,,,,,,
1203,味王,1479.0,93.0,75955.0,,,,,,0.0,51.10,1,51.60,1,30.0,,,,,,,,,
1210,大成,4080631.0,3339.0,231281359.0,56.8,57.3,56.0,57.1,+,0.3,57.10,16,57.20,41,11.87,,,,,,,,,
1213,大飲,62804.0,25.0,443711.0,7.1,7.15,7.03,7.08,-,0.07,7.08,2,7.15,5,0.0,,,,,,,,,
1215,卜蜂,580018.0,733.0,59366087.0,103.0,103.0,101.5,102.0,+,1.0,102.00,2,102.50,46,13.25,,,,,,,,,
1216,統一,7592118.0,10807.0,582603423.0,77.0,77.7,76.3,76.3,-,1.2,76.30,363,76.40,1,23.62,,,,,,,,,
1217,愛之味,927727.0,580.0,10790226.0,11.65,11.75,11.6,11.7,+,0.05,11.65,41,11.70,4,28.54,,,,,,,,,
1218,泰山,1345163.0,1157.0,28729307.0,21.85,21.85,21.05,21.3,-,0.55,21.30,17,21.35,25,1.99,,,,,,,,,
1219,福壽,327844.0,241.0,6103101.0,18.7,18.7,18.55,18.65,-,0.05,18.65,8,18.70,20,19.84,,,,,,,,,
1220,台榮,1611639.0,956.0,23838773.0,14.5,15.0,14.5,14.7,+,0.6,14.65,15,14.75,14,19.34,,,,,,,,,
1225,福懋油,9005.0,13.0,499278.0,55.5,55.5,55.4,55.4,-,0.1,55.40,2,56.00,3,34.62,,,,,,,,,
1227,佳格,371952.0,434.0,13909331.0,37.45,37.6,37.35,37.4,,0.0,37.40,3,37.45,8,28.77,,,,,,,,,
1229,聯華,1213149.0,1725.0,81973021.0,68.0,68.0,67.2,67.7,,0.0,67.60,14,67.70,4,25.64,,,,,,,,,
1231,聯華食,283771.0,960.0,27256427.0,96.2,96.5,95.4,96.4,+,0.8,96.30,11,96.40,10,24.53,,,,,,,,,
1232,大統益,56988.0,138.0,8224952.0,144.0,144.5,144.0,144.0,,0.0,144.00,50,144.50,11,19.12,,,,,,,,,
1233,天仁,6425.0,82.0,216469.0,33.65,33.8,33.6,33.8,-,0.15,33.70,6,33.90,1,31.89,,,,,,,,,
1234,黑松,196036.0,283.0,8029240.0,41.15,41.15,40.75,41.1,+,0.25,41.05,2,41.10,32,17.42,,,,,,,,,
1235,興泰,11087.0,21.0,916264.0,83.2,83.2,82.2,82.3,-,0.6,82.10,1,82.70,1,51.12,,,,,,,,,
