symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1101,台泥,28010981.0,13408.0,900357995.0,32.45,32.7,31.85,32.0,-,0.7,31.95,245,32.00,94,31.07,,,,,,,,,
1102,亞泥,7780588.0,4705.0,325648643.0,42.0,42.25,41.5,42.0,-,0.15,41.95,9,42.00,105,13.68,,,,,,,,,
1103,嘉泥,467664.0,413.0,8206961.0,17.85,17.9,17.3,17.55,-,0.25,17.50,14,17.55,2,146.25,,,,,,,,,
1104,環泥,1604421.0,1551.0,53001048.0,33.05,33.5,32.55,33.1,-,0.2,33.05,4,33.10,22,10.58,,,,,,,,,
1108,幸福,4214102.0,1717.0,71102966.0,16.95,17.3,16.45,16.7,-,0.35,16.70,31,16.75,51,12.85,,,,,,,,,
1109,信大,534156.0,392.0,10206669.0,19.4,19.4,18.95,19.15,-,0.25,19.10,16,19.15,1,9.53,,,,,,,,,
1110,東泥,321000.0,214.0,5897700.0,18.6,18.75,18.2,18.6,-,0.05,18.60,3,18.70,7,71.54,,,,,,,,,
1201,味全,799069.0,815.0,14673639.0,18.6,18.6,18.25,18.4,-,0.2,18.40,7,18.45,27,34.72,,,,,,,,,
1203,味王,80073.0,301.0,3748606.0,47.85,47.85,45.8,47.0,-,0.8,46.70,5,47.40,1,26.11,,,,,,,,,
1210,大成,5272189.0,3684.0,293001319.0,55.7,56.3,54.7,55.5,-,0.2,55.50,11,55.60,5,11.54,,,,,,,,,
1213,大飲,166001.0,30.0,1197777.0,7.08,7.35,7.07,7.12,+,0.01,7.13,13,7.29,2,0.0,,,,,,,,,
1215,卜蜂,565195.0,1027.0,58423101.0,104.0,105.0,102.0,103.5,-,1.0,103.50,9,104.00,17,13.44,,,,,,,,,
1216,統一,11564728.0,6407.0,878927421.0,76.8,76.8,75.2,76.0,-,0.8,75.90,17,76.00,10,23.53,,,,,,,,,
1217,愛之味,2200640.0,1233.0,25940516.0,11.9,11.95,11.6,11.75,X,0.0,11.75,16,11.80,15,28.66,,,,,,,,,
1218,泰山,1247846.0,1031.0,25707697.0,20.95,20.95,20.3,20.55,-,0.4,20.55,19,20.60,5,0.0,,,,,,,,,
