symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1101,台泥,12399827.0,7023.0,398050660.0,32.05,32.3,32.0,32.05,,0.0,32.00,1030,32.05,46,31.12,,,,,,,,,
1102,亞泥,2607512.0,1741.0,104373675.0,40.0,40.15,39.9,40.05,-,0.1,40.05,35,40.10,88,13.95,,,,,,,,,
1103,嘉泥,463636.0,540.0,8199170.0,17.7,17.75,17.65,17.7,-,0.1,17.65,50,17.70,18,147.5,,,,,,,,,
1104,環泥,3199862.0,2330.0,98052928.0,30.15,31.2,30.15,30.65,+,0.9,30.65,52,30.70,21,9.15,,,,,,,,,
1108,幸福,1152288.0,381.0,18306462.0,15.8,16.0,15.8,15.85,+,0.05,15.80,95,15.85,5,8.61,,,,,,,,,
1109,信大,679787.0,476.0,12101599.0,17.8,17.9,17.75,17.75,-,0.05,17.75,71,17.80,17,10.44,,,,,,,,,
1110,東泥,62190.0,120.0,1114988.0,17.85,18.0,17.85,18.0,+,0.15,17.90,3,18.00,17,38.3,,,,,,,,,
1201,味全,1287952.0,837.0,24849021.0,19.05,19.6,19.05,19.1,+,0.05,19.10,4,19.15,13,68.21,,,,,,,,,
1203,味王,20626.0,147.0,1110271.0,53.7,54.0,53.7,53.8,-,0.7,53.80,4,53.90,1,31.28,,,,,,,,,
1210,大成,1608077.0,2716.0,94734650.0,59.0,59.3,58.7,58.7,-,0.2,58.70,62,58.90,16,13.34,,,,,,,,,
1213,大飲,15030.0,12.0,107628.0,7.29,7.29,7.11,7.11,-,0.03,7.11,2,7.15,1,0.0,,,,,,,,,
1215,卜蜂,368167.0,808.0,35860045.0,97.6,97.9,97.0,97.3,-,0.3,97.20,7,97.30,1,14.1,,,,,,,,,
1216,統一,4356599.0,2803.0,331236151.0,75.3,76.3,75.3,76.2,+,0.4,76.00,357,76.20,47,22.41,,,,,,,,,
1217,愛之味,1280259.0,731.0,15135051.0,11.9,11.95,11.75,11.75,-,0.05,11.75,197,11.80,21,35.61,,,,,,,,,
1218,泰山,1540446.0,912.0,32893199.0,21.15,21.5,21.15,21.4,+,0.4,21.35,21,21.45,12,2.0,,,,,,,,,
1219,福壽,310323.0,285.0,5862330.0,18.85,18.95,18.85,18.85,-,0.05,18.85,50,18.90,7,25.13,,,,,,,,,
1220,台榮,172633.0,181.0,2402291.0,13.85,14.0,13.85,13.85,,0.0,13.85,36,13.90,6,31.48,,,,,,,,,
1225,福懋油,9269.0,29.0,508131.0,54.6,55.4,54.6,54.9,-,0.1,54.90,1,55.20,2,48.16,,,,,,,,,
1227,佳格,720023.0,643.0,27078070.0,37.6,37.7,37.5,37.6,-,0.05,37.55,114,37.60,1,28.92,,,,,,,,,
1229,聯華,1453585.0,1476.0,95863169.0,65.4,66.3,65.3,66.0,+,0.5,66.00,10,66.10,8,26.09,,,,,,,,,
1231,聯華食,191613.0,471.0,16643145.0,86.7,87.0,86.6,86.9,,0.0,86.90,11,87.00,29,28.21,,,,,,,,,
1232,大統益,91009.0,245.0,13197039.0,145.5,145.5,144.5,144.5,-,1.0,144.50,24,145.00,2,19.19,,,,,,,,,
1233,天仁,23305.0,38.0,810545.0,34.7,34.95,34.65,34.95,+,0.25,34.70,1,34.80,1,30.39,,,,,,,,,
1234,黑松,165358.0,171.0,6631238.0,40.0,40.2,40.0,40.15,+,0.25,40.15,1,40.20,1,16.73,,,,,,,,,
1235,興泰,16173.0,13.0,1355796.0,83.6,84.2,83.6,84.0,+,0.1,83.80,2,84.00,1,52.17,,,,,,,,,
1236,宏亞,32214.0,83.0,785851.0,24.3,24.55,24.25,24.25,-,0.05,24.25,1,24.35,1,134.72,,,,,,,,,
1240,茂生農經,18346.0,29.0,917570.0,50.3,50.3,49.8,49.85,,0.1,49.75,2,49.95,1,17.8,50.01,39370158,49.85,54.80,44.90,2.7,112.0,2.41,1.54
1256,鮮活果汁-KY,20547.0,111.0,5143868.0,250.0,253.5,248.0,251.0,+,1.0,250.00,1,251.50,2,17.03,,,,,,,,,
1259,安心,133603.0,229.0,9925424.0,74.2,76.0,72.8,76.0,,1.1,75.40,1,76.00,2,14.7,74.29,32389500,76.00,83.60,68.40,1.8,112.0,2.37,1.04
1264,德麥,14938.0,161.0,4505602.0,300.0,302.5,300.0,302.0,,2.5,301.50,1,302.50,4,16.69,301.62,37064367,302.00,332.00,272.00,14.0,112.0,3.97,3.71
1268,漢來美食,88392.0,114.0,13325066.0,151.0,151.5,150.0,151.0,,1.0,151.00,1,151.50,11,19.84,150.75,42223730,151.00,166.00,136.00,3.0,111.0,1.99,2.96
1301,台塑,9830016.0,8248.0,697076110.0,71.1,71.2,70.8,70.8,-,0.8,70.80,971,70.90,11,157.33,,,,,,,,,
1303,南亞,10747821.0,8438.0,621044812.0,58.1,58.1,57.6,58.0,-,0.5,57.90,4,58.00,17,84.06,,,,,,,,,
