symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日參考價,次日漲停價,次日跌停價,每股股利,股利年度,殖利率(%),股價淨值比
2809,京城銀,6408253,4893,349753359,53.9,55.4,53.6,55.3,+,2.3,55.30,61,55.40,90,9.89,,,,,,,,,
2812,台中銀,3308129,1518,56223401,17.05,17.05,16.9,17.0, ,0.0,17.00,134,17.05,376,12.98,,,,,,,,,
2816,旺旺保,700506,459,20814443,30.0,30.0,29.6,29.7,-,0.3,29.65,15,29.70,1,5.53,,,,,,,,,
2820,華票,459446,286,6963694,15.1,15.2,15.1,15.15, ,0.0,15.15,58,15.20,217,15.78,,,,,,,,,
2832,台產,386770,205,10220839,26.55,26.55,26.35,26.4,-,0.2,26.40,17,26.50,24,9.78,,,,,,,,,
2834,臺企銀,13657465,5027,217351967,16.0,16.0,15.9,15.9,-,0.1,15.90,623,15.95,249,12.33,,,,,,,,,
2836,高雄銀,2385620,415,28084099,11.75,11.8,11.75,11.8, ,0.0,11.75,962,11.80,301,17.35,,,,,,,,,
2838,聯邦銀,1386931,580,20981118,15.2,15.2,15.1,15.1,-,0.1,15.10,239,15.15,45,13.85,,,,,,,,,
2845,遠東銀,6286780,1756,89763494,14.4,14.4,14.2,14.25,-,0.15,14.25,88,14.30,367,13.84,,,,,,,,,
2849,安泰銀,32647,36,461178,14.1,14.15,14.1,14.1, ,0.0,14.10,72,14.15,14,25.18,,,,,,,,,
2850,新產,1198669,1212,101000377,86.0,86.0,83.1,85.5,-,0.7,85.40,2,85.50,4,9.27,,,,,,,,,
2851,中再保,6202185,2277,152561215,25.1,25.1,24.45,24.55,-,0.7,24.55,101,24.60,149,9.41,,,,,,,,,
2852,第一保,755691,425,15166173,20.0,20.3,19.95,20.0,-,0.15,20.00,161,20.05,84,9.48,,,,,,,,,
2855,統一證,3638671,1471,92568288,25.25,25.7,25.1,25.5,+,0.1,25.45,6,25.50,57,12.88,,,,,,,,,
2867,三商壽,2961043,710,14272102,4.83,4.83,4.81,4.82,-,0.02,4.82,21,4.83,153,0.0,,,,,,,,,
2880,華南金,12721237,4975,291470303,23.1,23.1,22.85,22.85,-,0.35,22.85,574,22.90,85,14.46,,,,,,,,,
2881,富邦金,16283540,8828,1120387838,69.4,69.5,68.6,68.6,-,0.9,68.60,632,68.70,18,15.18,,,,,,,,,
2882,國泰金,20746811,15459,1000828677,48.75,48.75,48.05,48.05,-,0.9,48.05,378,48.10,9,15.3,,,,,,,,,
2883,開發金,36652842,6761,507390994,13.9,13.9,13.8,13.8,-,0.1,13.80,"8,035",13.85,309,13.4,,,,,,,,,
2884,玉山金,29730216,17077,801841526,27.3,27.3,26.9,26.9,-,0.4,26.90,456,26.95,56,19.35,,,,,,,,,
2885,元大金,16445054,7702,493958637,30.4,30.4,29.9,29.95,-,0.35,29.90,"1,040",29.95,26,14.33,,,,,,,,,
2886,兆豐金,20697275,28242,825747297,40.2,40.25,39.75,39.75,-,0.55,39.75,689,39.80,4,16.84,,,,,,,,,
2887,台新金,15262959,4579,273812689,18.05,18.05,17.9,17.9,-,0.15,17.90,"5,104",17.95,527,16.57,,,,,,,,,
2888,新光金,32037430,5948,257692612,8.07,8.08,8.03,8.03,-,0.04,8.03,"4,516",8.04,57,0.0,,,,,,,,,
2889,國票金,5139752,1520,71084765,13.85,13.9,13.8,13.8,-,0.1,13.80,"1,474",13.85,74,23.79,,,,,,,,,
2890,永豐金,16426522,5365,346788112,21.25,21.3,21.0,21.0,-,0.35,21.00,"1,388",21.10,48,13.12,,,,,,,,,
2891,中信金,44530432,9151,1406818492,31.95,31.95,31.45,31.45,-,0.35,31.45,624,31.50,2,11.27,,,,,,,,,
2892,第一金,21208400,8086,579102244,27.65,27.65,27.15,27.15,-,0.6,27.15,878,27.20,61,16.45,,,,,,,,,
2897,王道銀行,2966538,826,29520196,9.99,9.99,9.93,9.95,-,0.03,9.95,27,9.96,27,11.99,,,,,,,,,
2901,欣欣,15226,48,404035,26.5,26.75,26.4,26.6,+,0.1,26.40,3,26.65,1,64.88,,,,,,,,,
2903,遠百,2448832,1270,73258509,29.95,30.05,29.6,30.0,+,0.3,30.00,155,30.05,91,15.38,,,,,,,,,
2904,匯僑,7119,8,129980,18.25,18.3,18.25,18.25, ,0.0,18.25,2,18.30,1,21.73,,,,,,,,,
2905,三商,345362,257,4315655,12.55,12.55,12.45,12.45,-,0.05,12.45,45,12.50,6,0.0,,,,,,,,,
2906,高林,458392,254,8915137,19.5,19.55,19.25,19.5,-,0.05,19.25,17,19.50,2,34.21,,,,,,,,,
2908,特力,218163,84,4504919,20.65,20.7,20.6,20.65,+,0.05,20.65,4,20.70,51,39.71,,,,,,,,,
2910,統領,25000,23,678200,27.3,27.35,26.95,27.3,+,0.2,27.05,1,27.30,8,23.33,,,,,,,,,
2911,麗嬰房,169136,367,1157181,6.9,6.9,6.8,6.82,-,0.08,6.82,2,6.87,1,0.0,,,,,,,,,
2912,統一超,1073595,1179,290113476,271.0,271.5,269.5,269.5,-,2.0,269.50,15,271.00,33,26.4,,,,,,,,,
2913,農林,1122664,856,23034587,20.55,20.65,20.45,20.5,-,0.2,20.45,143,20.50,26,0.0,,,,,,,,,
2915,潤泰全,972182,1218,57950359,59.9,59.9,59.5,59.6,-,0.3,59.60,47,59.70,40,8.49,,,,,,,,,
2916,滿心,83963,88,5224064,62.8,62.8,61.8,62.4,,0.0,62.3,3,62.5,1,13.54,62.22,"54,626,878",62.4,68.6,56.2,4.0,112.0,6.41,3.0
2923,鼎固-KY,2117,20,52418,24.8,24.8,24.8,24.8,+,0.35,24.45,4,24.70,1,77.5,,,,,,,,,
2924,宏太-KY,18100,15,457710,25.0,25.75,24.8,25.75,,0.75,25.65,2,25.9,1,,25.29,"32,805,174",25.75,28.3,23.2,0.0,112.0,0.0,5.34
2926,誠品生活,18522,21,1120927,60.4,60.6,60.4,60.6,,0.0,60.2,1,60.6,5,,60.52,"47,389,650",60.6,66.6,54.6,0.0,112.0,0.0,5.18
2929,淘帝-KY,143421,125,1402519,9.82,9.88,9.7,9.73,-,0.09,9.71,7,9.75,1,0.0,,,,,,,,,
2937,集雅社,3000,3,109100,36.1,36.5,36.1,36.5,,-0.25,36.15,6,36.7,2,12.99,36.37,"39,583,614",36.5,40.15,32.85,2.0,112.0,5.48,1.52
2939,凱羿-KY,3032,35,85179,28.1,28.1,28.1,28.1,-,0.2,28.10,3,28.20,10,0.0,,,,,,,,,
2941,米斯特,3111,32,265240,85.1,85.3,85.1,85.2,,-0.4,85.3,5,86.0,1,20.48,85.26,"15,390,000",85.2,93.7,76.7,3.5,112.0,4.11,4.79
2945,三商家購,28075,29,1250244,45.0,45.0,44.2,44.3,-,0.8,44.50,1,45.00,1,29.53,,,,,,,,,
2947,振宇五金,13044,46,1029090,80.0,80.0,78.6,78.8,,-1.2,79.5,1,80.0,1,33.97,78.89,"19,268,600",78.8,86.6,71.0,1.3,112.0,1.65,2.06
2948,寶陞,14168,16,959135,66.6,69.9,66.6,68.6,,2.0,67.5,1,68.7,1,16.1,67.7,"28,000,000",68.6,75.4,61.8,3.31428571,112.0,4.83,1.89
2949,欣新網,22250,49,2442941,110.0,111.5,108.5,111.0,,1.0,110.5,1,111.0,4,17.65,109.8,"24,200,000",111.0,122.0,99.9,2.5,112.0,2.25,2.64
3002,歐格,271212,111,4104349,15.25,15.25,15.0,15.05,-,0.2,15.05,19,15.10,5,136.82,,,,,,,,,
3003,健和興,239272,241,16316749,68.4,68.5,68.0,68.0,-,0.7,68.00,37,68.10,2,19.48,,,,,,,,,
3004,豐達科,1433158,1439,164384385,116.0,117.0,112.5,114.0,-,1.5,114.00,32,115.00,23,20.0,,,,,,,,,
3005,神基,7707778,6249,973791807,128.0,128.0,125.5,126.0,-,2.5,126.00,136,126.50,81,20.52,,,,,,,,,
3006,晶豪科,3362547,2513,288615098,86.9,87.0,85.2,86.1,-,0.9,86.00,35,86.10,12,0.0,,,,,,,,,
3008,大立光,279444,1018,694597195,,,,, ,0.0,"2,485.00",4,"2,490.00",6,18.56,,,,,,,,,
3010,華立,9388822,6667,1205110079,130.0,131.0,125.5,128.0,-,2.5,128.00,108,128.50,27,14.3,,,,,,,,,
3011,今皓,316907,151,9554378,30.05,30.5,30.05,30.1,-,0.6,30.05,18,30.10,7,0.0,,,,,,,,,
3013,晟銘電,47190250,26879,3008520095,60.3,66.2,59.6,63.9,+,3.4,63.90,38,64.00,14,49.53,,,,,,,,,
3014,聯陽,1050468,1113,176151025,168.0,169.5,166.5,168.0,-,1.0,167.50,17,168.00,8,17.04,,,,,,,,,
3015,全漢,1852658,1393,108944563,57.9,59.9,57.1,58.7,+,0.7,58.70,7,58.80,4,18.34,,,,,,,,,
3016,嘉晶,758792,964,46280284,60.9,61.6,60.6,60.8,-,0.8,60.80,25,61.00,4,106.67,,,,,,,,,
3017,奇鋐,16799108,15882,9228687012,524.0,565.0,523.0,546.0,+,13.0,546.00,75,548.00,5,39.45,,,,,,,,,
3018,隆銘綠能,64441,407,887684,14.7,14.7,13.45,13.55,-,1.2,13.50,12,13.90,2,0.0,,,,,,,,,
3019,亞光,590437,553,38076275,64.6,65.0,64.0,65.0,+,0.3,64.70,2,65.00,40,23.38,,,,,,,,,
3021,鴻名,188819,90,4103656,21.85,21.95,21.5,21.95,+,0.1,21.85,1,22.00,8,16.38,,,,,,,,,
3022,威強電,500228,368,41186345,82.0,83.1,81.6,82.3,+,0.2,82.20,3,82.30,1,10.51,,,,,,,,,
3023,信邦,840508,2329,239205419,288.0,288.5,281.5,283.0,-,3.0,282.50,6,283.00,1,20.69,,,,,,,,,
3024,憶聲,1311058,652,23043082,17.65,17.75,17.45,17.5,-,0.1,17.50,20,17.55,19,44.87,,,,,,,,,
3025,星通,1595074,1729,112710990,71.4,71.4,70.2,70.2,-,1.7,70.20,23,70.30,9,19.94,,,,,,,,,
3026,禾伸堂,106585,196,10350560,97.5,97.5,96.9,97.0,-,0.6,97.00,20,97.10,1,18.91,,,,,,,,,
3027,盛達,2151852,1502,96998763,45.0,46.05,44.45,44.55,-,0.35,44.50,21,44.55,10,71.85,,,,,,,,,
3028,增你強,359897,448,12684183,35.15,35.4,35.1,35.25,+,0.05,35.25,20,35.30,9,17.62,,,,,,,,,
3029,零壹,848492,1009,61310619,73.0,73.0,72.0,72.0,-,1.2,72.00,123,72.10,6,16.07,,,,,,,,,
3030,德律,784134,743,68741660,88.8,88.8,86.6,88.5,+,1.0,88.40,1,88.50,7,20.87,,,,,,,,,
3031,佰鴻,213257,201,4313820,20.2,20.4,20.05,20.15,-,0.2,20.15,4,20.20,5,19.19,,,,,,,,,
3032,偉訓,8066835,7244,668837895,80.7,84.4,80.6,82.8,+,1.4,82.70,50,82.80,73,15.33,,,,,,,,,
3033,威健,3736129,2213,121476957,32.3,32.9,31.9,32.75,+,0.45,32.75,20,32.80,78,17.8,,,,,,,,,
3034,聯詠,1834054,2346,1088379626,588.0,597.0,586.0,596.0,+,2.0,596.00,23,597.00,59,15.55,,,,,,,,,
3035,智原,5509721,7302,1885699512,343.0,347.5,338.0,345.0,-,2.5,344.50,2,345.00,32,53.91,,,,,,,,,
3036,文曄,17605543,12192,2531270122,145.0,150.0,140.5,140.5,-,1.5,140.50,271,141.00,147,37.77,,,,,,,,,
3037,欣興,7896198,5938,1515687127,191.5,194.0,189.0,192.0,-,1.5,192.00,12,192.50,39,24.43,,,,,,,,,
3038,全台,461406,407,15218909,33.0,33.15,32.85,32.95,-,0.15,32.95,7,33.00,3,11.73,,,,,,,,,
3040,遠見,27748,202,830977,29.95,29.95,29.8,29.9,-,0.05,29.90,2,29.95,5,29.31,,,,,,,,,
3041,揚智,1200117,808,28434301,23.7,23.9,23.4,23.75, ,0.0,23.75,11,23.85,29,0.0,,,,,,,,,
3042,晶技,2566866,2028,281151595,110.0,111.0,108.0,109.5,-,1.0,109.00,687,109.50,9,19.8,,,,,,,,,
3043,科風,269127,220,8915317,32.85,33.6,32.7,33.2,+,0.65,33.20,2,33.30,2,0.0,,,,,,,,,
3044,健鼎,3628782,4183,777854513,210.0,217.5,209.5,213.0,+,0.5,213.00,9,213.50,38,18.47,,,,,,,,,
3045,台灣大,5993516,2369,619621935,103.0,104.0,102.5,103.0,-,1.0,103.00,74,103.50,128,25.37,,,,,,,,,
3046,建碁,152049,151,9434628,62.3,62.6,61.8,62.0,-,0.2,62.00,24,62.20,2,20.95,,,,,,,,,
3047,訊舟,1365974,664,20623886,15.25,15.25,15.05,15.1,-,0.15,15.05,13,15.10,2,0.0,,,,,,,,,
3048,益登,286405,472,6723487,23.6,23.6,23.4,23.5,-,0.2,23.50,3,23.60,3,,,,,,,,,,
3049,精金,1121382,671,9286621,8.37,8.37,8.23,8.24,-,0.12,8.24,3,8.25,10,0.0,,,,,,,,,
3050,鈺德,1759259,732,41092311,23.2,23.6,22.8,23.55,+,0.35,23.55,47,23.60,24,47.1,,,,,,,,,
3051,力特,1682178,1336,64434847,37.55,39.0,37.35,38.35,+,0.65,38.30,32,38.35,2,37.23,,,,,,,,,
3052,夆典,1924792,837,25989418,13.5,13.7,13.4,13.45,-,0.05,13.40,85,13.45,57,13.19,,,,,,,,,
3054,立萬利,13000,9,268000,20.65,20.65,20.5,20.65, ,0.0,20.35,2,20.65,5,344.17,,,,,,,,,
3055,蔚華科,6360948,4948,494998706,74.9,80.6,74.0,76.0,-,0.8,75.90,8,76.00,41,0.0,,,,,,,,,
3056,富華新,1305124,1029,37024764,28.5,28.5,28.25,28.45,-,0.2,28.40,3,28.45,3,31.61,,,,,,,,,
3057,喬鼎,170393,313,2042524,12.0,12.1,11.9,12.05, ,0.0,12.00,4,12.05,3,0.0,,,,,,,,,
3058,立德,2177582,1359,48313469,22.55,22.6,21.75,22.6,+,0.05,22.55,6,22.60,10,83.7,,,,,,,,,
3059,華晶科,4885222,3180,185184754,38.0,38.55,37.5,37.75,-,0.8,37.75,37,37.80,5,29.72,,,,,,,,,
3060,銘異,285333,370,5826579,20.5,20.55,20.3,20.4,-,0.25,20.40,4,20.45,4,0.0,,,,,,,,,
3062,建漢,5360164,2636,125950203,24.1,24.1,23.15,23.4,-,0.6,23.35,13,23.40,12,0.0,,,,,,,,,
3064,泰偉,7538,6,289531,38.8,38.8,38.5,38.5,,-0.5,36.6,1,38.0,1,,38.41,"13,011,451",38.5,42.35,34.65,0.0,112.0,0.0,4.94
3066,李洲,108261,80,2362021,22.15,22.15,21.55,21.8,,-0.55,21.75,9,21.85,5,,21.82,"83,070,612",21.8,23.95,19.65,0.0,112.0,0.0,1.7
3067,全域,13591,7,444683,32.4,35.85,32.4,35.85,,0.85,34.1,1,35.75,1,30.64,32.72,"20,000,000",35.85,39.4,32.3,0.0,112.0,0.0,2.67
3071,協禧,567727,424,20842163,36.65,37.2,36.4,36.95,,0.25,36.6,6,36.95,2,30.54,36.71,"110,000,000",36.95,40.6,33.3,1.664,111.0,4.5,2.75
3073,天方能源,30080,30,1007244,32.9,33.9,32.6,33.15,,0.45,33.15,5,33.2,2,,33.49,"32,099,556",33.15,36.45,29.85,0.0,112.0,0.0,2.55
3078,僑威,1021371,804,80772738,79.5,79.5,78.8,79.1,,-0.5,79.1,23,79.2,9,11.65,79.08,"227,391,064",79.1,87.0,71.2,4.8,112.0,6.07,2.73
3081,聯亞,1824316,1555,263528088,141.5,148.0,140.5,145.0,,3.5,145.0,19,145.5,18,,144.45,"91,847,677",145.0,159.5,130.5,0.5,112.0,0.34,3.45
3083,網龍,438986,393,22760282,52.4,52.4,51.6,51.9,,-0.5,51.8,5,51.9,5,5190.0,51.85,"86,442,358",51.9,57.0,46.75,0.0,112.0,0.0,3.39
3085,新零售,7000,6,73650,10.1,10.9,10.1,10.65,,0.55,10.15,1,10.55,2,,10.52,"29,019,288",10.65,11.7,9.59,0.0,112.0,0.0,2.57
3086,華義,249033,286,30284002,118.0,125.0,118.0,120.5,,3.5,120.5,6,121.0,3,85.46,121.61,"23,611,299",120.5,132.5,108.5,1.50000004,112.0,1.24,8.53
3088,艾訊,761796,1152,68519713,91.0,91.0,89.5,89.8,,-1.5,89.8,17,89.9,3,12.49,89.94,"101,914,460",89.8,98.7,80.9,4.3,112.0,4.79,2.17
3090,日電貿,465329,442,27990852,60.8,60.8,59.9,59.9,-,0.7,59.90,9,60.00,8,18.04,,,,,,,,,
3092,鴻碩,764660,465,26091906,34.3,34.45,33.75,33.9, ,0.0,33.85,8,33.95,1,0.0,,,,,,,,,
3093,港建*,82960,83,2556934,30.9,30.95,30.6,30.8,,0.0,30.8,3,30.85,1,15.25,30.82,"145,155,576",30.8,33.85,27.75,1.8,112.0,5.84,3.86
3094,聯傑,254547,187,8488103,33.65,33.7,33.2,33.3,-,0.3,33.25,8,33.30,1,54.59,,,,,,,,,
3095,及成,59094,64,1910501,33.6,33.8,31.8,32.3,,-0.85,31.85,2,32.3,3,,32.33,"10,000,000",32.3,35.5,29.1,0.0,112.0,0.0,5.61
3105,穩懋,1866964,1685,275458065,148.0,149.0,146.5,147.5,,-1.5,147.0,110,147.5,10,,147.54,"423,940,384",147.5,162.0,133.0,0.0,112.0,0.0,1.84
3114,好德,59642,31,1640165,27.55,27.6,27.45,27.6,,0.05,27.5,12,27.6,6,17.81,27.5,"65,129,792",27.6,30.35,24.85,1.2,112.0,4.35,1.16
3115,富榮綱,0,0,0,,,,,,,10.55,1,11.15,1,,10.51,"43,697,600",10.75,11.8,9.68,0.0,112.0,0.0,2.32
3118,進階,41154,76,1295339,31.45,31.6,31.25,31.55,,0.0,31.5,4,31.6,2,16.26,31.48,"32,452,860",31.55,34.7,28.4,1.7,112.0,5.39,1.86
3122,笙泉,1682818,1195,70298924,40.8,42.8,39.6,42.45,,1.5,42.4,10,42.45,1,,41.77,"40,053,986",42.45,46.65,38.25,0.0,112.0,0.0,3.68
3128,昇銳,201589,251,6268248,31.2,31.35,30.9,31.25,,-0.1,31.25,2,31.3,4,34.72,31.09,"42,000,000",31.25,34.35,28.15,1.2,111.0,3.84,2.06
3130,一零四,13013,93,2949656,226.5,227.0,226.0,226.0,-,0.5,226.00,6,227.00,1,16.62,,,,,,,,,
3131,弘塑,1346865,2661,1317724231,980.0,996.0,960.0,973.0,,-14.0,973.0,1,974.0,2,45.13,978.36,"29,216,015",973.0,1070.0,876.0,16.0,112.0,1.64,7.57
3138,耀登,65178,134,8681930,133.0,134.0,132.5,133.0,-,1.5,133.00,12,134.00,1,30.16,,,,,,,,,
3141,晶宏,337389,294,26403625,79.0,79.0,77.6,78.2,,-0.3,78.2,4,78.3,3,69.2,78.26,"75,064,678",78.2,86.0,70.4,0.50705826,112.0,0.65,2.48
3147,大綜,437521,440,59926062,139.5,139.5,135.5,136.0,,-4.0,136.0,34,136.5,1,18.43,136.97,"39,006,099",136.0,149.5,122.5,5.0,112.0,3.68,4.16
3149,正達,383423,534,9450226,25.1,25.1,24.5,24.5,-,0.6,24.50,33,24.55,4,0.0,,,,,,,,,
3152,璟德,70170,318,16602953,236.0,238.5,234.5,238.0,,1.5,237.5,1,238.0,4,58.19,236.61,"69,016,200",238.0,261.5,214.5,3.68,112.0,1.55,4.58
3162,精確,200181,179,7641364,38.2,38.45,37.9,38.1,,-0.2,38.05,16,38.3,5,37.72,38.17,"130,614,142",38.1,41.9,34.3,0.0,112.0,0.0,1.86
3163,波若威,4129268,2862,434757290,105.5,107.0,103.5,105.0,,-2.5,105.0,107,105.5,13,18.65,105.29,"80,540,741",105.0,115.5,94.5,3.6,112.0,3.43,3.23
3164,景岳,292739,577,6348115,21.65,21.9,21.4,21.85,+,0.2,21.85,2,21.90,4,57.5,,,,,,,,,
3167,大量,466823,444,28792796,60.6,63.2,60.0,61.6,+,0.6,61.50,1,61.80,2,385.0,,,,,,,,,
3168,眾福科,149883,138,9413908,63.0,63.1,62.1,62.9,-,0.1,62.90,4,63.00,3,15.65,,,,,,,,,
3169,亞信,446388,425,55542141,125.0,125.5,123.5,124.5,,-1.5,124.5,7,125.0,4,33.92,124.43,"62,776,981",124.5,136.5,112.5,3.5,112.0,2.81,4.49
3171,新洲,450085,365,13809071,30.85,30.9,30.4,30.75,,-0.05,30.7,9,30.75,3,14.78,30.68,"71,302,317",30.75,33.8,27.7,2.0,112.0,6.5,1.91
3176,基亞,108986,140,4239548,39.05,39.55,38.75,38.95,,-0.1,38.95,1,39.05,3,,38.9,"139,429,755",38.95,42.8,35.1,0.0,112.0,0.0,3.41
3178,公準,3398167,3311,452285994,131.0,137.0,128.5,132.0,,1.5,131.5,24,132.0,8,29.2,133.1,"45,050,000",132.0,145.0,119.0,2.5,111.0,1.89,4.66
3188,鑫龍騰,1562807,952,42037294,28.0,28.0,25.95,26.5,,-1.5,26.4,13,26.6,3,12.93,26.9,"186,309,876",26.5,29.15,23.85,1.6,112.0,6.04,1.85
3189,景碩,1944116,2191,199392433,102.0,103.5,101.5,102.0,-,1.0,102.00,58,102.50,28,,,,,,,,,,
3191,雲科,43025,33,892773,20.75,20.75,20.75,20.75,,0.0,20.75,4,21.0,2,,20.75,"43,597,381",20.75,22.8,18.7,0.0,112.0,0.0,3.68
3202,樺晟,190654,139,2322785,12.0,12.3,12.0,12.3,,0.15,12.15,10,12.3,6,,12.18,"122,044,870",12.3,13.5,11.1,0.0,112.0,0.0,1.24
3205,佰研,36582,110,1514902,41.5,41.5,41.25,41.5,,-0.1,41.5,3,41.6,6,,41.41,"32,545,631",41.5,45.65,37.35,0.0,112.0,0.0,2.62
3206,志豐,200896,189,9449424,47.25,47.35,46.85,47.05,,-0.45,47.0,1,47.1,1,9.76,47.04,"58,916,621",47.05,51.7,42.35,2.5,112.0,5.31,1.93
3207,耀勝,3059068,2151,427558653,140.0,143.5,137.5,137.5,,-1.5,137.5,12,138.0,26,78.57,139.77,"60,770,341",137.5,151.0,124.0,0.9,112.0,0.65,6.03
3209,全科,319588,444,11649872,36.65,36.7,36.35,36.45,-,0.3,36.45,2,36.50,21,14.18,,,,,,,,,
3211,順達,935984,902,87939889,93.5,94.3,93.4,94.0,,0.3,94.0,35,94.1,12,17.97,93.95,"151,451,271",94.0,103.0,84.6,5.52904,112.0,5.88,1.69
3213,茂訊,2174551,2320,206883706,91.3,98.5,91.1,96.7,,5.6,96.6,13,96.7,17,12.32,95.14,"58,685,547",96.7,106.0,87.1,5.4,112.0,5.58,2.24
3217,優群,1036303,1241,184550497,179.5,179.5,176.5,178.5,,-3.0,178.5,16,179.0,21,22.01,178.09,"90,104,203",178.5,196.0,161.0,6.4,112.0,3.59,3.74
3218,大學光,446377,1204,121093066,272.0,272.0,270.5,271.5,,-2.0,271.5,11,272.0,1,22.0,271.28,"84,724,899",271.5,298.5,244.5,7.0,112.0,2.58,7.24
3219,倚強科,16202,32,636713,39.55,39.55,39.0,39.0,,-0.95,39.3,1,39.65,1,95.12,39.3,"70,403,265",39.0,42.9,35.1,0.3659499,112.0,0.94,2.16
3221,台嘉碩,202468,248,5664975,28.1,28.25,27.85,27.9,,-0.2,27.9,1,28.05,5,,27.98,"103,977,410",27.9,30.65,25.15,0.7,112.0,2.51,1.35
3224,三顧,7087,10,254523,35.95,35.95,35.9,35.95,,-0.25,35.95,1,36.1,2,,35.91,"68,172,648",35.95,39.5,32.4,0.0,112.0,0.0,2.07
3226,至寶電,7082,11,405768,57.0,58.1,56.9,58.1,,-0.1,57.1,1,57.7,1,14.38,57.3,"64,430,573",58.1,63.9,52.3,0.5,112.0,0.86,2.39
3227,原相,381260,487,59407724,155.5,157.0,154.5,156.5,,0.5,156.0,6,156.5,3,28.1,155.82,"146,830,874",156.5,172.0,141.0,4.58887776,112.0,2.93,2.31
3228,金麗科,807571,1790,411442713,520.0,524.0,498.5,503.0,,-13.0,503.0,3,504.0,1,,509.48,"69,826,495",503.0,553.0,453.0,0.0,112.0,0.0,59.6
3229,晟鈦,20060,20,304132,15.4,15.4,15.1,15.1,-,0.4,15.10,13,15.45,2,0.0,,,,,,,,,
3230,錦明,253087,292,2652407,10.5,10.9,10.4,10.4,,-0.25,10.4,8,10.45,8,,10.48,"71,010,900",10.4,11.4,9.36,0.0,112.0,0.0,1.24
3231,緯創,196355937,94354,25310883115,123.5,133.0,122.5,129.5,+,4.5,129.50,380,130.00,"2,629",32.38,,,,,,,,,
3232,昱捷,191385,211,5931874,31.4,31.4,30.7,31.1,,-0.1,31.0,2,31.1,5,124.4,30.99,"46,567,865",31.1,34.2,28.0,0.5,112.0,1.61,2.08
3234,光環,2570745,1949,99663102,40.1,40.1,37.9,38.7,,-1.8,38.65,6,38.7,15,,38.77,"111,474,692",38.7,42.55,34.85,0.0,112.0,0.0,5.08
3236,千如,137094,172,2868095,21.05,21.3,20.75,20.8,,-0.35,20.8,1,20.85,1,57.78,20.92,"105,000,613",20.8,22.85,18.75,0.22,112.0,1.06,1.46
3252,海灣,46237,14,950846,20.55,20.65,20.5,20.6,,0.05,20.6,2,20.65,1,2060.0,20.56,"50,195,754",20.6,22.65,18.55,0.0,111.0,0.0,0.52
3257,虹冠電,557813,458,37941335,69.1,69.1,67.0,68.3,-,0.8,68.30,3,68.60,1,21.89,,,,,,,,,
3259,鑫創,68029,79,1812054,25.85,28.4,25.85,27.5,,1.5,27.15,1,27.5,4,,26.64,"56,965,934",27.5,30.25,24.75,0.0,112.0,0.0,3.68
3260,威剛,3369785,2633,335469873,99.0,100.5,98.5,100.0,,0.1,100.0,22,100.5,251,19.19,99.55,"295,965,448",100.0,110.0,90.0,2.0,111.0,2.0,2.03
3264,欣銓,3347485,2797,273551082,82.6,82.6,81.3,81.3,,-1.1,81.3,45,81.4,95,14.04,81.72,"490,170,076",81.3,89.4,73.2,3.3,112.0,4.06,2.19
3265,台星科,6551495,5386,895488420,134.0,140.0,132.0,136.0,,3.0,136.0,43,136.5,71,22.08,136.68,"136,261,659",136.0,149.5,122.5,4.8,112.0,3.53,3.09
3266,昇陽,363804,235,6673390,18.55,18.6,18.2,18.4,-,0.15,18.30,3,18.40,13,9.48,,,,,,,,,
3268,海德威,207129,345,5953179,28.15,29.15,28.15,28.4,,0.15,28.4,1,28.45,1,,28.74,"34,244,440",28.4,31.2,25.6,0.0,112.0,0.0,1.91
3272,東碩,21642,75,668398,31.0,31.0,30.8,30.85,,-0.15,30.75,8,31.0,2,,30.88,"61,168,018",30.85,33.9,27.8,0.0,112.0,0.0,1.21
3276,宇環,142833,191,2823046,19.9,19.9,19.65,19.7,,-0.35,19.7,23,19.8,17,24.94,19.76,"69,712,666",19.7,21.65,17.75,0.5,111.0,2.54,1.72
3284,太普高,341341,259,8606590,25.3,25.55,24.95,25.3,,0.0,25.2,14,25.3,1,33.29,25.21,"88,841,408",25.3,27.8,22.8,0.6,112.0,2.37,2.15
3285,微端,2319,11,61671,26.4,26.4,26.4,26.4,,0.0,26.0,2,26.35,1,40.0,26.59,"42,735,324",26.4,29.0,23.8,1.0,112.0,3.79,1.88
3287,廣寰科,208752,160,6921330,33.55,33.55,33.0,33.0,,-0.35,33.0,6,33.35,20,35.87,33.16,"43,970,483",33.0,36.3,29.7,0.843929,112.0,2.56,2.63
3288,點晶,10112,15,281346,27.7,28.2,27.4,28.0,,0.3,27.55,3,28.0,1,200.0,27.82,"15,000,000",28.0,30.8,25.2,0.0,112.0,0.0,4.07
3289,宜特,4458527,3275,595339448,131.5,136.0,128.5,132.5,,0.5,132.5,37,133.0,46,25.73,133.53,"75,588,921",132.5,145.5,119.5,3.73024747,112.0,2.82,2.99
