symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
1101,台泥,23944775.0,14862.0,764457030.0,32.0,32.1,31.8,32.0,-,0.15,31.95,52,32.00,6,27.12,,,,,,,,,
1102,亞泥,6002186.0,3679.0,235735383.0,39.3,39.45,39.2,39.2,-,0.25,39.20,162,39.25,5,13.66,,,,,,,,,
1103,嘉泥,255931.0,306.0,4569559.0,17.9,17.95,17.75,17.95,,0.0,17.90,1,17.95,10,69.04,,,,,,,,,
1104,環泥,913818.0,708.0,26469496.0,29.0,29.1,28.85,28.9,-,0.15,28.85,36,28.90,4,8.63,,,,,,,,,
1108,幸福,521882.0,249.0,7984623.0,15.35,15.4,15.2,15.3,+,0.2,15.25,7,15.30,1,8.32,,,,,,,,,
1109,信大,231595.0,178.0,4073190.0,17.7,17.7,17.5,17.6,-,0.15,17.55,22,17.60,6,10.35,,,,,,,,,
1110,東泥,520358.0,91.0,9454284.0,18.15,18.5,18.05,18.3,,0.0,18.25,1,18.30,1,38.94,,,,,,,,,
1201,味全,293897.0,431.0,5457703.0,18.6,18.65,18.5,18.6,,0.0,18.55,4,18.60,22,66.43,,,,,,,,,
1203,味王,21716.0,106.0,1182196.0,53.0,55.7,53.0,54.6,-,1.5,54.40,3,55.00,1,31.74,,,,,,,,,
1210,大成,2672000.0,4711.0,152953459.0,58.2,58.3,56.9,57.2,-,1.0,57.10,108,57.30,52,13.0,,,,,,,,,
1213,大飲,34028.0,14.0,244701.0,7.6,7.6,7.01,7.23,+,0.13,7.01,7,7.22,6,0.0,,,,,,,,,
1215,卜蜂,604948.0,1049.0,57542665.0,95.7,95.8,94.8,95.7,-,0.3,95.50,1,95.70,4,13.87,,,,,,,,,
1216,統一,10659878.0,6706.0,784434792.0,75.2,75.2,72.9,73.5,+,0.4,73.40,108,73.50,89,21.62,,,,,,,,,
1217,愛之味,2147745.0,891.0,25498772.0,11.9,12.0,11.8,11.9,,0.0,11.85,48,11.90,13,36.06,,,,,,,,,
1218,泰山,671214.0,734.0,13735080.0,20.45,20.6,20.2,20.55,+,0.05,20.55,2,20.60,13,1.92,,,,,,,,,
1219,福壽,303514.0,215.0,5753444.0,19.0,19.05,18.9,19.0,,0.0,18.95,3,19.00,30,25.33,,,,,,,,,
1220,台榮,113303.0,133.0,1569860.0,13.9,13.9,13.75,13.9,+,0.1,13.85,36,13.90,12,31.59,,,,,,,,,
1225,福懋油,26471.0,41.0,1443703.0,53.7,55.0,53.7,55.0,+,0.6,54.80,1,55.00,3,48.25,,,,,,,,,
1227,佳格,519935.0,526.0,19539765.0,37.55,37.65,37.5,37.65,,0.0,37.60,2,37.65,16,28.96,,,,,,,,,
1229,聯華,1206705.0,1762.0,79325373.0,65.6,66.3,65.5,65.5,-,0.3,65.50,7,65.60,26,25.89,,,,,,,,,
1231,聯華食,211495.0,582.0,18503686.0,87.8,87.8,87.0,87.3,-,0.5,87.30,1,87.40,5,28.34,,,,,,,,,
